ips_title,human_category,source_folder,source_file
[Lenovo-thinkbook][Compal][Titan V350][TGL][9560][20H1][100%] BT headset has lag when search other BT devices under PC settings /use several BT devices at the same time,Performance,CFE_input,weekly_labels_20260606_143309.csv
[ASUS in house]UEFI[AX201] WIFI download speed,Performance,CFE_input,weekly_labels_20260606_143309.csv
[H3C][Sixunited][LP88][LNL][BE200]WiFi disconnect and re-connected several times then show YB after connect to a specific AP,YB/Lost,CFE_input,weekly_labels_20260606_143309.csv
[HP] - [Brighton 1.0][WHL][AX200 - 22260][RS5 17763] ? Winpvt reboot test got BT YB error code 10,YB/Lost,CFE_input,weekly_labels_20260606_143309.csv
[ASUS PCBU][X3400PA][Tigerlake HU][JfP2/9560][v22.30.0.11]WLAN yellow bang while reboot aging,YB/Lost,CFE_input,weekly_labels_20260606_143309.csv
[Lenovo IdeaPad][Compal][V350][TigerLake][AC9560/AX201][Win10][10%] BT lost(or yellow bang) during S4/CB.,YB/Lost,CFE_input,weekly_labels_20260606_143309.csv
[Honor][Wingtechh][FermatB][ARL-H][BT][AX201][24H2]BT YB issue occurred during the S4 stress test  fail rate: 3/20U?1/3000C,YB/Lost,CFE_input,weekly_labels_20260606_143309.csv
[Huawei][Quanta][WrightD][TGL-U][AX201][20H1][WiFi][BUG-20200922-10670-log] Wifi/BT device shows yellow bang after reboot OS then idle 2 min.,YB/Lost,CFE_input,weekly_labels_20260606_143309.csv
"[HP][QTA][TDC][BNB_Wafer][ARL-H/U][Win11_24h2]:DM occur YB ""Unknown USB Device(Device Descriptor Request Failed)"" and BT lost when Run Robotic 7369B_ColdDockQuick with Hendrixx.(Gfp2_AX211)",YB/Lost,CFE_input,weekly_labels_20260606_143309.csv
"[HP][Deso & Esa][PTL]the Bluetooth driver displays ""yellow bang""",YB/Lost,CFE_input,weekly_labels_20260606_143309.csv
[ASUS PCBU][TGL][UX435EG][AX201]BT yellow bang(code 37) while reboot aging,YB/Lost,CFE_input,weekly_labels_20260606_143309.csv
[Samsung][GB6-Ultra16] [PTL][WhP2] WLAN YB issue - Request to analyze Debug log,YB/Lost,CFE_input,weekly_labels_20260606_143309.csv
"[Lenovo][Aladdin][LNL][Win11]Stress WifiPing Test tool show fail (wifi ping fail,100% loss rate) when run stress WIFI_WB",Connectivity,CFE_input,weekly_labels_20260608_163759.csv
[Dell_Compal][BR12][LNL][FmP2]Add at least 8 BT devices cause Wi-Fi search not stable,Connectivity,CFE_input,weekly_labels_20260608_163759.csv
[DELL]Latitude 7450 + BE200/Latitude 5530  adapter intermittent disconnection issue,Connectivity,CFE_input,weekly_labels_20260608_163759.csv
"[HP][FXN][Messi_Astro][BE211]""We cant find an audio playback device. make sure..."" message pop-up after restart OS and set a BT Speaker/Headphones as default audio device then set another a BT Speaker/Headphones as default device again",Connectivity,CFE_input,weekly_labels_20260608_163759.csv
[HP][PAS]Unable to start PAS when place the left earbud back in the case,Connectivity,CFE_input,weekly_labels_20260608_163759.csv
[Wistron][Dell CY27 Tirich] PCM for BT Offload on PCIe card cause CNVi fail,Connectivity,CFE_input,weekly_labels_20260608_163759.csv
[Xiaomi][PTL][AX211] RSSI of  PC scanning the TVs BLE broadcast packet is low,Connectivity,CFE_input,weekly_labels_20260608_163759.csv
[Lenovo][Poseidon][PTL][Win11]Teams call lag during meeting,Connectivity,CFE_input,weekly_labels_20260608_163759.csv
"[ASUS_CC][D900MF][AX211][ARL-S]Connect AirPods 4 via BT, The recording stutters",Connectivity,CFE_input,weekly_labels_20260608_163759.csv
[Mechrevol][Alstone][RPL-U][WLAN shows a YB after coldboot/surf the Internet],YB/Lost,CFE_input,weekly_labels_20260608_163759.csv
[Lenovo DT][LCFC][T7120][NVL] Install Intel BE211 Wifi driver show yellow bang.,YB/Lost,CFE_input,weekly_labels_20260608_163759.csv
[Xiaomi][PTL][AX211] PC Connect TV by ble failed,Connectivity,CFE_input,weekly_labels_20260608_163759.csv
[Lenovo_LNL_Abby2]The system hangs up every time when system connect to Wifi.  [DFT0293798],System Hang,CFE_input,weekly_labels_20260608_163759.csv
"Open Verifier select ""intcoed.sys"" and than instal BT 24.40.0.3 occur BSOD:failed IntcOED.sys",BSOD,CFE_input,weekly_labels_20260608_163759.csv
[Honor][LUX][Zhuque][PTL][AX211][WiFi]Is it possible to create a 5GHz SoftAP,P2P,CFE_input,weekly_labels_20260608_163759.csv
"[Lenovo][Aladdin][LNL][Win11]Unit show BSOD (bug check: 0x133 w dump) when update Intel Bluetooth Driver(F/R:1/20unit,1/20 cycles)",BSOD,CFE_input,weekly_labels_20260608_163759.csv
WLAN HLK Tests Fail on HLK v10.0.26100.7705,HLK,CFE_input,weekly_labels_20260608_163759.csv
A2DP Offload feature is enabled in JfP on TGL and HrP on ADL when feature is not supported.,Connectivity,CFE_input,weekly_labels_20260608_163759.csv
"The manual reboot of the DC is significantly slower, taking approximately 30 to 40 seconds longer than other machines",Performance,CFE_input,weekly_labels_20260608_163759.csv
WiFi profile not showing expected 11ax in Protocol after changing wireless modes in properties,Connectivity,CFE_input,weekly_labels_20260608_163759.csv
WiFi adapter fails to perform OKC fast roam after missing Beacons detected.,Connectivity,CFE_input,weekly_labels_20260608_163759.csv
"Blackscreen during MS stress test and Dump point to ""WifiCx.sys"" (F/R: 2/2u; 2/10 c)",System Hang,CFE_input,weekly_labels_20260608_163759.csv
"PC connected 2.4G/5G AP(802.11AX/AC,20M/40M) do UDP downstream can not meet spec.(F/R:1/1U,6/6C))",Performance,CFE_input,weekly_labels_20260608_163759.csv
The 6G Wi-Fi list cannot be found after changing the MCC to US through ANT tool,Connectivity,CFE_input,weekly_labels_20260608_163759.csv
[Lenovo-IdeaPad][wistron][Field_issue][Enterprise-Network][Jasper Lake][AX201][500W GEN4]WiFi show no internet after Roaming in the school.,Roaming,CFE_input,weekly_labels_20260608_163759.csv
[HP/SIO1577354][Catan][GLK/7265/W10] [t430][18WWDTAJ6aq][Win10]Intel 9260 driver will show yellow mark after change roaming aggressiveness in device manager,YB/Lost,CFE_input,weekly_labels_20260608_163759.csv
TSMC Roaming issue,Roaming,CFE_input,weekly_labels_20260608_163759.csv
[Lenovo-ThinkPad][Wistron][L13 Gen2][TGL-U][AX201&9560][20H1][100%] SUT WiFi Ping and XCopy is not stable during Wifi Roaming Test,Roaming,CFE_input,weekly_labels_20260608_163759.csv
Wireless LAN kept roaming to incorrectly Access Point,Roaming,CFE_input,weekly_labels_20260608_163759.csv
[ASUS in house][CML][UX434FAC][AX201]Roaming test fail,Roaming,CFE_input,weekly_labels_20260608_163759.csv
<Customer issue>[Lenovo ThinkPad China][LCFC][AX200]][L15]It could not automatically connect AP unless user reconnected manually during roaming environment,Connectivity,CFE_input,weekly_labels_20260608_163759.csv
[lenovo/DT BU][In-house][ARL-PCB2][AX211][ M970ts]Wireless DIsplay??????  ?,P2P,CFE_input,weekly_labels_20260608_163759.csv
"[Samsung][P230711-05053] When running Chrome and playing YouTube on an extended monitor connected via Miracast to a Galaxy S8+, the Miracast connection is disconnected.",P2P,CFE_input,weekly_labels_20260608_163759.csv
[Huawei][Quanta][Euler][CML-U][AX201][19H2]Miracast to play 4k video occurs 3~5 seconds blurred screen.,P2P,CFE_input,weekly_labels_20260608_163759.csv
[Samsung-Epic-15-KBLR-WsP-Windows10 RS3] 50 BSoD appears during miracast pairing.,BSOD,CFE_input,weekly_labels_20260608_163759.csv
[HP/SIO2100096/Win11/ADL/GfP2/Riesling] The video of external monitor connected via Miracast will lag while playing local video,P2P,CFE_input,weekly_labels_20260608_163759.csv
[HUAWEI][HUAQIN][KelvinM][[AMD Lucienne-U]][Intel AX200][20H2] System does not sync screen via miracast from PC to PAD.,P2P,CFE_input,weekly_labels_20260608_163759.csv
[Huawei][Quanta][H81][CezanneM][AX200][20H2][WiFi][BUG-20210223-18647]DUT projecting to HUAWEI smart TV(V65i)/HONOR TV through miracast appeared afterimage.,P2P,CFE_input,weekly_labels_20260608_163759.csv
[Samsung][Largo-15R][KBL-WsP1216] Video distortion appears during using miracast receiver app('Connect') after sender system connect to some AP.,P2P,CFE_input,weekly_labels_20260608_163759.csv
[Longcheer][MECHREVO][AX210][DVT1][24H2]Canot Miracast to project the screen to this device wirelessly,P2P,CFE_input,weekly_labels_20260608_163759.csv
[Dell][Modena_TGL][Centenario_TGL] Miracast disconnected during system idle,P2P,CFE_input,weekly_labels_20260608_163759.csv
[HP/ME issue][W10/CFL/9560] AMT_027 & 056: WoWLAN fails when it?s enabled in Device Manager.,WowLAN,CFE_input,weekly_labels_20260608_163759.csv
[ASUS][PA90][CFL][AX200] AX200 can't wake up from S5 by using magic packet,WowLAN,CFE_input,weekly_labels_20260608_163759.csv
[Dell/Compal] Cannot WoWLAN via WOL tool,WowLAN,CFE_input,weekly_labels_20260608_163759.csv
[ASUS_CCBU][Intel] WOWLAN disable,WowLAN,CFE_input,weekly_labels_20260608_163759.csv
Expected behavior of WoWLAN / WoL using Magic Packets when Modern Standby is enabled,WowLAN,CFE_input,weekly_labels_20260608_163759.csv
Please check if receiving magic packet in WRT logs according to each time stamp,WowLAN,CFE_input,weekly_labels_20260608_163759.csv
[ASUS][Strix 2022]System can not wake on WLAN from modern standby by Magic Packet,WowLAN,CFE_input,weekly_labels_20260608_163759.csv
[Samsung][Odyssey2][CFL][JfP2] System under S4 doesn't wake up by magic packet.,WowLAN,CFE_input,weekly_labels_20260608_163759.csv
[LG][15Z90RT ][RPL/AX211/Win11 22H2] WLAN Throughput Issue,Performance,CFE_input,weekly_labels_20260608_163759.csv
[Lenovo-Ideapad][Wistron][Lenovo 500w Gen3 JSL][JSL][IntelAX201] WiFi throughput test fail on Win11 OS preload,Performance,CFE_input,weekly_labels_20260608_163759.csv
[Honor][huaqin][HiggsF][ADL][AX211][21H1[100%]]Sta throughput is lower  while coexistence with P2P.,P2P,CFE_input,weekly_labels_20260608_163759.csv
"[Huawei][Quanta][Euler][CML-U][AX201][WLAN][19H2]Play the same video, the PC are always lage than cell phone in miracase..",Performance,CFE_input,weekly_labels_20260608_163759.csv
[Lenovo-Thinkpad][Wistron][Fenrir Intel][ADL][IntelAX211] WiFi6E WiFi throughput test fail,Performance,CFE_input,weekly_labels_20260608_163759.csv
[HUAWEI][HUAQIN][MorganF][Intel ADL][Intel AX 211][BT][Win11]The  BT headset sounds occurred lag during playing local music.,Performance,CFE_input,weekly_labels_20260608_163759.csv
[ASUS Gaming][RPL][AX211]2.4GHz Slow to Connect,Performance,CFE_input,weekly_labels_20260608_163759.csv
[Lenovo IdeaPad][Inhouse][S750-14Pro][TGL-U][20H1] BT mouse lag after idle,Performance,CFE_input,weekly_labels_20260608_163759.csv
"[HP][FXN][Mentali_SnowflakI][AX211]When playing local music and connecting another Bluetooth audio device, the music is delayed by about 20 seconds when output from the other Bluetooth audio device.",Performance,CFE_input,weekly_labels_20260608_163759.csv
[Lenovo-thinkbook][Compal][Titan V350][TGL][9560][20H1][100%] BT headset has lag when search other BT devices under PC settings /use several BT devices at the same time,Performance,CFE_input,weekly_labels_20260608_163759.csv
[ASUS in house]UEFI[AX201] WIFI download speed,Performance,CFE_input,weekly_labels_20260608_163759.csv
[H3C][Sixunited][LP88][LNL][BE200]WiFi disconnect and re-connected several times then show YB after connect to a specific AP,YB/Lost,CFE_input,weekly_labels_20260608_163759.csv
[HP] - [Brighton 1.0][WHL][AX200 - 22260][RS5 17763] ? Winpvt reboot test got BT YB error code 10,YB/Lost,CFE_input,weekly_labels_20260608_163759.csv
[ASUS PCBU][X3400PA][Tigerlake HU][JfP2/9560][v22.30.0.11]WLAN yellow bang while reboot aging,YB/Lost,CFE_input,weekly_labels_20260608_163759.csv
[Lenovo IdeaPad][Compal][V350][TigerLake][AC9560/AX201][Win10][10%] BT lost(or yellow bang) during S4/CB.,YB/Lost,CFE_input,weekly_labels_20260608_163759.csv
[Honor][Wingtechh][FermatB][ARL-H][BT][AX201][24H2]BT YB issue occurred during the S4 stress test  fail rate: 3/20U?1/3000C,YB/Lost,CFE_input,weekly_labels_20260608_163759.csv
[Huawei][Quanta][WrightD][TGL-U][AX201][20H1][WiFi][BUG-20200922-10670-log] Wifi/BT device shows yellow bang after reboot OS then idle 2 min.,YB/Lost,CFE_input,weekly_labels_20260608_163759.csv
"[HP][QTA][TDC][BNB_Wafer][ARL-H/U][Win11_24h2]:DM occur YB ""Unknown USB Device(Device Descriptor Request Failed)"" and BT lost when Run Robotic 7369B_ColdDockQuick with Hendrixx.(Gfp2_AX211)",YB/Lost,CFE_input,weekly_labels_20260608_163759.csv
"[HP][Deso & Esa][PTL]the Bluetooth driver displays ""yellow bang""",YB/Lost,CFE_input,weekly_labels_20260608_163759.csv
[ASUS PCBU][TGL][UX435EG][AX201]BT yellow bang(code 37) while reboot aging,YB/Lost,CFE_input,weekly_labels_20260608_163759.csv
[Samsung][GB6-Ultra16] [PTL][WhP2] WLAN YB issue - Request to analyze Debug log,YB/Lost,CFE_input,weekly_labels_20260608_163759.csv
(Copy Of 01014109) [HP][PAS] PAS no sound after we put SSG Bud2 Pro back to charging box,Connectivity,CFE_input,weekly_labels_20260612_170002.csv
"[HP][FXN][Messi_Uran][AX211]BSOD 0x9F with Stop code:DRIVER_POWER_STATE_FAILURE occurred during run WinPVT v11.17.0-Restart, Standby, and Hibernate Stress(\Driver\BTHUSB).",BSOD,CFE_input,weekly_labels_20260612_170002.csv
[Acer][LongCheer][N827][PTL][DVT][Stingray_PTZ/Grouper_PTZ]The sound output device  will slower then 20s to show after  connected   by BT,Connectivity,CFE_input,weekly_labels_20260612_170002.csv
[HP][IEC] - [DominionI][NVL][Win11 25H2]Bluetooth device missing,YB/Lost,CFE_input,weekly_labels_20260612_170002.csv
[Honor][LUX][NvwaB][RPL][AX211][BT]The BSOD 0x9f releated to BT when Resume from S4,BSOD,CFE_input,weekly_labels_20260612_170002.csv
AX201 roaming feature issue debug,Roaming,CFE_input,weekly_labels_20260612_170002.csv
Dell][Compal]OasisMTL_SUT show couldn't connect monitor via miracast.,P2P,CFE_input,weekly_labels_20260612_170002.csv
[HP/SIO1419536][Jolie][KBL/8265/WIN10] WoWLAN on S5 get failed if wait for 30 minutes to wake.,WowLAN,CFE_input,weekly_labels_20260612_170002.csv
[HP] The WoWLAN support behavior,WowLAN,CFE_input,weekly_labels_20260612_170002.csv
"[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]WIFi6 2.4G test Rx, WiFi speed cannot recover after BT",Performance,CFE_input,weekly_labels_20260612_170002.csv
[Lenovo-IdeaPad][ADL][S970][win11][FVT][GFP]:The earphone output sound is delayed,Performance,CFE_input,weekly_labels_20260612_170002.csv
[Lenovo-IdeaPad][MTL][SV2][S580-16pro][win11][GFP] AX211 YB after resume from S4 (Connected with AP then go to S4),YB/Lost,CFE_input,weekly_labels_20260612_170002.csv
[Lenovo ideapad][LCFC][intel][be211][yoga pro7 gen12 INL] conductive tput fail,Performance,CFE_input,weekly_labels_20260612_170002.csv
"[Honor][LuxsharePC][ZhuqueC][DVT][24H2 ]2.4GHz and 5GHz band switching roaming, 5G reconnect failure. F/R: 1/1u,3/50C",Connectivity,CFE_input,weekly_labels_20260612_170002.csv
[lenovo][lcfc][X13 Gen5][MTL][AX211/BE200][22H2][67%]Not connect to 5G when roaming,Connectivity,CFE_input,weekly_labels_20260612_170002.csv
"[Lenovo_ThinkPad][LCFC][RPL_R][KunLun1.0 RPL-R][24H2][SIT] The external monitor disconnected after play back online video overnight after connect monitor via WIDI adapter.(FR:2/2units, 2/2trails)",Audio,CFE_input,weekly_labels_20260612_170002.csv
[Lenovo][Foxconn][ThinkStation Cathaya P5 Gen2][Granite Rapids][BE200][Win11] WOL tool can not wake up UUT from S3 via BE200 WIFI card with Hybrid sleep disabe,WowLAN,CFE_input,weekly_labels_20260612_170002.csv
[Lenovo AIO][RF][Tianjiao AIO-16ITL K12 (GOA30)][ITL i5-1155G7][Intel AX201NGW #MM:999TD0][Windows 11 21H2][100%] The time delay more than 50ms,Performance,CFE_input,weekly_labels_20260612_170002.csv
[HUAWEI][HUAQIN][MACHD][Intel TGL][Intel AX201[20H2]TV image occur lag during PC projecting  XiaoMi TV and play local video,P2P,CFE_input,weekly_labels_20260612_170002.csv
[ThinkPad JP Lenovo_Lark][WW46][RUSB][Lark_Lakefield][CcP 21.110.1.1 (WLAN) ]WLAN driver show YB in Device Manager after recovery from image Lark R01 Win10P64EN-UK,YB/Lost,CFE_input,weekly_labels_20260612_170002.csv
[HP][FXN][NVL-S][Taris/Triton&Sylpha][UEFI WiFi driver]UEFI WiFi driver usage for Whale Peak 2 BE211 vPro / non vPro and Lizard Peak 2 AX221.,UEFI,CFE_input,weekly_labels_20260612_170002.csv
"[Huawei][Foxconn][PanguB][AX201][19041.208]DUT is connected to the display screen wirelessly through miracast device( honor TV box pro), it took more than 6seconds form the start of connecting miracast device to the successful connection and display",P2P,CFE_input,weekly_labels_20260612_170002.csv
[TyphoonPeak2][AX210] Low throughput in 2GHz 11ax HT40 Rx and Tx when channel is set to 6,Performance,CFE_input,weekly_labels_20260612_170002.csv
"[Xiaomi][WT][A8][AML][AX200][19H2] ""Connect to a wireless display"" option lost after boot to desktop.(FR:1/20 Cycles)",P2P,CFE_input,weekly_labels_20260612_170002.csv
[Dynabook][Win10] target PC cannot be woken up from Hibernation/sleep by a magic packet,WowLAN,CFE_input,weekly_labels_20260612_170002.csv
[LG][15U590][WHL/9560/Win10 RS4] WiFi Yellow Bang occurs,YB/Lost,CFE_input,weekly_labels_20260612_170002.csv
"[Lenovo-IdeaPad][Inhouse][KBL-R][Yoga930] Put system enter to Modern standby, roams AP, let system out of Moden standby, 9260 can not connect AP",Power Consumption,CFE_input,weekly_labels_20260612_170002.csv
[Samsung][MTL][AX211][P260601-06998] PC didnt start connect after PD request/response.,P2P,CFE_input,weekly_labels_20260612_170002.csv
[HUAWEI][HUAQIN][Morgan][NB3757][TGL][AX201][WIFI]The network quality signal is poor when Roam the other AP.,Roaming,CFE_input,weekly_labels_20260612_170002.csv
[Samsung][RPL][AX211]Miracast connection with samsung TV fails sometimes.,P2P,CFE_input,weekly_labels_20260612_170002.csv
[Lenovo ThankPad][DJ2.0 E490] 19H2: Video on the machine and on the external monitor using Miracast is lagging on extended and duplicate mode only.,P2P,CFE_input,weekly_labels_20260612_170002.csv
[Lenovo][Foxconn][ThinkStation Cathaya P5 Gen2][Granite Rapids][BE200][Win11]There is new Microsoft Windows 11 algorithm driver design limitation with power management Hibernate WoWLAN.  Suggest to close this issue.,WowLAN,CFE_input,weekly_labels_20260612_170002.csv
[HUAWEI][Wingtech][DiracR][ADL-P][AX201[WiFi][22H2]unit has slow WIFI scanning when Bluetooth switch enable (Fail rate:  20/100 c),Performance,CFE_input,weekly_labels_20260612_170002.csv
"[Lenovo][S790-14Pro][MTL-H][Win11]Intel WLAN &BT show YB in DM,error code 43 during coldboot stress test.FR:1/14UUTs.1/4200cycles.",YB/Lost,CFE_input,weekly_labels_20260612_170002.csv
"[LG][WCL][NB8598A][AX211]Bluetooth A2DP Offload Test Failure - ""State Not Recoverable"" Error - Seeking Guidance from Intel",Connectivity,CFE_input,weekly_labels_20260612_170002.csv
[Honor][Huaqin][LvzhouD][WCL][Intel AX211][BT][25H2]The coldboot stress test resulted in a 0x9f BSOD.,BSOD,CFE_input,weekly_labels_20260612_170002.csv
[Asus][X571][CFL-H R][AX200] WLAN& BT co-existence test found audio lag with airpod headset,Performance,CFE_input,weekly_labels_20260612_170002.csv
[ASUS][ARL][UX3405CA] Questions Regarding TA #873917 Integration and BIOS Version Alignment,BIOS,CFE_input,weekly_labels_20260612_170002.csv
[Lenovo-Ideapad][Y9 ][ARL/BE200][25H2] BT headphone connect no mic,Connectivity,CFE_input,weekly_labels_20260612_170002.csv
[Dynabook]The volume value of BT headphone cannot be kept after disconnect and connect BT LE audio headphone,WowLAN,CFE_input,weekly_labels_20260612_170002.csv
[SamSung][GfP2][Mar 2 13 ADL] YB( Yellow Bang) Bluetooth issue PV1 stage,YB/Lost,CFE_input,weekly_labels_20260612_170002.csv
[Dell_Compal][Redstone][ARL][GaP2][WHLK]Bluetooth - 4.0 Specification (2-Machine) fail,HLK,CFE_input,weekly_labels_20260612_170002.csv
[HP][IEC] - SIO2479469[Merino][PTL][Win11 25H2]The 835M mouse will lost function (about 15 seconds) after resume the host S4/S5 by BT mode.[Morty_D1YZ8AA],Connectivity,CFE_input,weekly_labels_20260612_170002.csv
A2DP Offload feature is enabled in JfP on TGL and HrP on ADL when feature is not supported.,Connectivity,CFE_input,weekly_labels_20260612_170002.csv
[UNIS] [Compal][UNIS_Slinky][Tiger Lake][AX201][20H2] BT show yellow bang after discharge to enter critical level and resume from S4,YB/Lost,CFE_input,weekly_labels_20260612_170002.csv
[Honor][Lux][zhuque][PTL]Device can only emit a 5G P2P within channel 149~165.,P2P,CFE_input,weekly_labels_20260612_170002.csv
[DELL][RPL][AX211] field issue that customer has roaming issue with CISCO AP(Japan),Roaming,CFE_input,weekly_labels_20260612_170002.csv
[Samsung][RPL][AX211] Miracast connecting with samsung TV failed continuously 2-3 times in a row.,P2P,CFE_input,weekly_labels_20260612_170002.csv
[Lenovo_Ideapad][Compal][S550-14][IIL][AX201/9560][19H2] DUT(AX201) didn?t find SUT(9560) in 'wireless display and audio device' list (AP connected on SUT(9560) ),P2P,CFE_input,weekly_labels_20260612_170002.csv
"[HUAWEI][HUAQIN][MachD][Intel TGL][Intel AX201][20H1] Test WOL function fail and system lost ""power management"" option to check DM with AX201 wireless lan.",WowLAN,CFE_input,weekly_labels_20260612_170002.csv
[Lenovo-Ideapad][LCFC-HF][330-15/17ICH]Intel3165 11ac/11n conductive throughput test fail,Performance,CFE_input,weekly_labels_20260612_170002.csv
[Lenovo][Compal][L390][RPL-HX][AX203][Win11 22621.1778] Intel AX203 WLAN sometime show yellow bang in device manager while system idle or function testing.,YB/Lost,CFE_input,weekly_labels_20260612_170002.csv
"[Lenovo_IdeaPad][LCFC][NVL-H][ Chaplin A1][26H1][EVT][BE211] BT HID device no function during normal use,FR: 1/2Units",Connectivity,CFE_input,weekly_labels_20260612_170002.csv
[Xiaomi][PTL][AX211] P2P connection SCC iperf streaming failure.,Connectivity,CFE_input,weekly_labels_20260612_170002.csv
ECR615163[ITT:189236] [Lenovo RPL-S B660][SIT]Bluetooth LANs accept and send at speed below 1.0Mbps with Intel AX201 and AX211.,Performance,CFE_input,weekly_labels_20260612_170002.csv
"[Honor][LuxsharePC][ZhuqueC][Pre-MP][25H2]After reboot,bt icon disappeared",YB/Lost,CFE_input,weekly_labels_20260612_170002.csv
"The manual reboot of the DC is significantly slower, taking approximately 30 to 40 seconds longer than other machines",Performance,CFE_input,weekly_labels_20260612_170002.csv
(Copy Of 01014109) [HP][PAS] PAS no sound after we put SSG Bud2 Pro back to charging box,Connectivity,CFE_input,weekly_labels_20260612_233426.csv
"[HP][FXN][Messi_Uran][AX211]BSOD 0x9F with Stop code:DRIVER_POWER_STATE_FAILURE occurred during run WinPVT v11.17.0-Restart, Standby, and Hibernate Stress(\Driver\BTHUSB).",BSOD,CFE_input,weekly_labels_20260612_233426.csv
[Acer][LongCheer][N827][PTL][DVT][Stingray_PTZ/Grouper_PTZ]The sound output device  will slower then 20s to show after  connected   by BT,Connectivity,CFE_input,weekly_labels_20260612_233426.csv
[HP][IEC] - [DominionI][NVL][Win11 25H2]Bluetooth device missing,YB/Lost,CFE_input,weekly_labels_20260612_233426.csv
[Honor][LUX][NvwaB][RPL][AX211][BT]The BSOD 0x9f releated to BT when Resume from S4,BSOD,CFE_input,weekly_labels_20260612_233426.csv
AX201 roaming feature issue debug,Roaming,CFE_input,weekly_labels_20260612_233426.csv
Dell][Compal]OasisMTL_SUT show couldn't connect monitor via miracast.,P2P,CFE_input,weekly_labels_20260612_233426.csv
[HP/SIO1419536][Jolie][KBL/8265/WIN10] WoWLAN on S5 get failed if wait for 30 minutes to wake.,WowLAN,CFE_input,weekly_labels_20260612_233426.csv
[HP] The WoWLAN support behavior,WowLAN,CFE_input,weekly_labels_20260612_233426.csv
"[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]WIFi6 2.4G test Rx, WiFi speed cannot recover after BT",Performance,CFE_input,weekly_labels_20260612_233426.csv
[Lenovo-IdeaPad][ADL][S970][win11][FVT][GFP]:The earphone output sound is delayed,Performance,CFE_input,weekly_labels_20260612_233426.csv
[Lenovo-IdeaPad][MTL][SV2][S580-16pro][win11][GFP] AX211 YB after resume from S4 (Connected with AP then go to S4),YB/Lost,CFE_input,weekly_labels_20260612_233426.csv
[Lenovo ideapad][LCFC][intel][be211][yoga pro7 gen12 INL] conductive tput fail,Performance,CFE_input,weekly_labels_20260612_233426.csv
"[Honor][LuxsharePC][ZhuqueC][DVT][24H2 ]2.4GHz and 5GHz band switching roaming, 5G reconnect failure. F/R: 1/1u,3/50C",Connectivity,CFE_input,weekly_labels_20260612_233426.csv
[lenovo][lcfc][X13 Gen5][MTL][AX211/BE200][22H2][67%]Not connect to 5G when roaming,Connectivity,CFE_input,weekly_labels_20260612_233426.csv
"[Lenovo_ThinkPad][LCFC][RPL_R][KunLun1.0 RPL-R][24H2][SIT] The external monitor disconnected after play back online video overnight after connect monitor via WIDI adapter.(FR:2/2units, 2/2trails)",Audio,CFE_input,weekly_labels_20260612_233426.csv
[Lenovo][Foxconn][ThinkStation Cathaya P5 Gen2][Granite Rapids][BE200][Win11] WOL tool can not wake up UUT from S3 via BE200 WIFI card with Hybrid sleep disabe,WowLAN,CFE_input,weekly_labels_20260612_233426.csv
[Lenovo AIO][RF][Tianjiao AIO-16ITL K12 (GOA30)][ITL i5-1155G7][Intel AX201NGW #MM:999TD0][Windows 11 21H2][100%] The time delay more than 50ms,Performance,CFE_input,weekly_labels_20260612_233426.csv
[HUAWEI][HUAQIN][MACHD][Intel TGL][Intel AX201[20H2]TV image occur lag during PC projecting  XiaoMi TV and play local video,P2P,CFE_input,weekly_labels_20260612_233426.csv
[ThinkPad JP Lenovo_Lark][WW46][RUSB][Lark_Lakefield][CcP 21.110.1.1 (WLAN) ]WLAN driver show YB in Device Manager after recovery from image Lark R01 Win10P64EN-UK,YB/Lost,CFE_input,weekly_labels_20260612_233426.csv
[HP][FXN][NVL-S][Taris/Triton&Sylpha][UEFI WiFi driver]UEFI WiFi driver usage for Whale Peak 2 BE211 vPro / non vPro and Lizard Peak 2 AX221.,UEFI,CFE_input,weekly_labels_20260612_233426.csv
"[Huawei][Foxconn][PanguB][AX201][19041.208]DUT is connected to the display screen wirelessly through miracast device( honor TV box pro), it took more than 6seconds form the start of connecting miracast device to the successful connection and display",P2P,CFE_input,weekly_labels_20260612_233426.csv
[TyphoonPeak2][AX210] Low throughput in 2GHz 11ax HT40 Rx and Tx when channel is set to 6,Performance,CFE_input,weekly_labels_20260612_233426.csv
"[Xiaomi][WT][A8][AML][AX200][19H2] ""Connect to a wireless display"" option lost after boot to desktop.(FR:1/20 Cycles)",P2P,CFE_input,weekly_labels_20260612_233426.csv
[Dynabook][Win10] target PC cannot be woken up from Hibernation/sleep by a magic packet,WowLAN,CFE_input,weekly_labels_20260612_233426.csv
[LG][15U590][WHL/9560/Win10 RS4] WiFi Yellow Bang occurs,YB/Lost,CFE_input,weekly_labels_20260612_233426.csv
"[Lenovo-IdeaPad][Inhouse][KBL-R][Yoga930] Put system enter to Modern standby, roams AP, let system out of Moden standby, 9260 can not connect AP",Power Consumption,CFE_input,weekly_labels_20260612_233426.csv
[Samsung][MTL][AX211][P260601-06998] PC didnt start connect after PD request/response.,P2P,CFE_input,weekly_labels_20260612_233426.csv
