source_file,technology,ips_title,predicted_category_model,predicted_category_existing,human_category,confidence
bt_software_piece_03_of_07_Steven.csv,software,"[NEC][LCFC][Citron3_VP][25H2][ICPS]ID0(Child process [10672 - IDBWM.exe] finished with 255) and ID7034(Intel Dynamic Bandwidth Management Service) shows up while running FSU long run test.[FR: 4/250,1.6%][1/1 Units]",ICPS,ICPS,ICPS,0.2693
bt_software_piece_05_of_07_Leo.csv,software,KCC no Wi-Fi Score on Windows 11_XPS 13 7390.,Killer,Killer,ICPS,0.2712
bt_software_piece_07_of_07_Yuwei (2).csv,bt,BLE data exchanged times in a connection interval,System Hang,System Hang,Connectivity,0.2726
bt_software_piece_04_of_07_Wesley.csv,bt,BT lost w/o any PLDR during coldboot testing. (FR: 1/41 unit),YB/Lost,YB/Lost,YB/Lost,0.2743
bt_software_piece_02_of_07_Juan.csv,software,"When Accessibility->Text size is set to 200%, the prompt window that appears when launching ICPS is not fully displayed.",ICPS,ICPS,ICPS,0.2745
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,11N 20MHz conductive throughput 95db attenuation fail,Performance,Performance,Performance,0.2766
bt_software_piece_02_of_07_Juan.csv,bt,BT shows YB with code 31 due to WiFi Assert 0x2010121e,YB/Lost,YB/Lost,YB/Lost,0.2798
bt_software_piece_03_of_07_Steven.csv,software,SIP124587/840 G10/G11 /win11 23H2 / EY / NA / US PC / Crashing due to an Intel ICPS old and latest driver on website,ICPS,ICPS,ICPS,0.2800
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,WiFi YB or WiFi lost,YB,YB/Lost,YB/Lost,0.2800
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,wifi icon lost and the system hang when ESD test,Platform,System Hang,YB/Lost,0.2816
bt_software_piece_04_of_07_Wesley.csv,bt,BT device lost and unknow USB device show yellow bang(code 43) after resuming from MS,YB/Lost,YB/Lost,YB/Lost,0.2829
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,Netwtw10!dclReadFwMemApi+0x87 when run MS stress(DPPM: 100),BSOD,BSOD,BSOD,0.2889
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,WOA cant work after enter MS,OEM Tools,OEM Tools,Sensing,0.2904
bt_software_piece_05_of_07_Leo.csv,bt,Intel Wireless Dual Bluetooth Device show Yellow Bang and BT-related Device lost after CB/S4/WB/S0i3. (F/R: 2/2u;1/30c),YB/Lost,YB/Lost,YB/Lost,0.2921
bt_software_piece_05_of_07_Leo.csv,bt,ENG build found BT YB after WB,YB/Lost,YB/Lost,YB/Lost,0.2922
bt_software_piece_06_of_07_Matt.csv,bt,ABS - 0x139_a_GUARD_ICALL_CHECK_FAILURE_ibtpci!WlanInterfaceDereference While Device Not in Use,BSOD,BSOD,BSOD,0.2955
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,"System crashed in CS/AH. The BugCheckCode is ""7E""",BSOD,BSOD,BSOD,0.2956
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"SIO2437586:The ""UefiCnvWlanWTAS"" is not listed under the UEFI setting list.",UEFI,Connectivity,UEFI,0.2958
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,"YB with FATAL_ERROR: uCode ASSERT (lmacID = 0x1, rtStatus = 0xFA2, log is valid)",YB,YB/Lost,YB/Lost,0.2983
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,How to close the access of channels 100~140 in WLAN 5G band in Indonesia,BIOS,Connectivity,BIOS,0.2988
bt_software_piece_05_of_07_Leo.csv,software,ICPS 21.23.2115 .exe Install Wizard shows the No valid Dell hardware found error message on the HP system (non-English),ICPS,ICPS,ICPS,0.2997
bt_software_piece_03_of_07_Steven.csv,software,"- Bluetooth tab is presenting ""Connect"" button instead of ""Add a device"" when a device is already connected",Killer,Killer,Killer,0.3001
weekly_labels_20260425_151911.csv,Software,"All available networks are displayed under ""My Networks""",Killer,Killer,Killer,0.3025
weekly_labels_20260425_154714.csv,Software,"All available networks are displayed under ""My Networks""",Killer,Killer,Killer,0.3025
weekly_labels_20260425_162335.csv,Software,"All available networks are displayed under ""My Networks""",Killer,Killer,Killer,0.3025
bt_software_piece_04_of_07_Wesley.csv,software,a blank parenthesis will appears in the ICPS Bluetooth device list after changing Bluetooth device name,ICPS,ICPS,ICPS,0.3035
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,System hang on black screen during S3/S4/S5 test WinPVT,System Hang,System Hang,System Hang,0.3040
bt_software_piece_03_of_07_Steven.csv,software,"""Automatically switch to a better Access Point"" Setting cant be reset to default setting in ICPS",ICPS,ICPS,ICPS,0.3044
bt_software_piece_04_of_07_Wesley.csv,software,Settings --> Change lowercase letters to uppercase for reset buttons strings,Killer,Killer,ICPS,0.3052
bt_software_piece_06_of_07_Matt.csv,bt,PC scan automotive slowly by 10% duty cycle,Performance,Performance,Performance,0.3057
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,"not able to run ""Margin Test"" with CITU tool",OEM Tools,OEM Tools,OEM Tools,0.3076
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,tools,UEFI variable display,UEFI,UEFI,UEFI,0.3077
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,PPAG Fucntion Porting,RF,RF,RF,0.3078
bt_software_piece_05_of_07_Leo.csv,software,"ICPS 30.24.576 .exe installer fails to complete installation with wizard message ""All program components will be installed (Need more disk space)""",ICPS,ICPS,ICPS,0.3085
bt_software_piece_03_of_07_Steven.csv,bt,DUT scan airpods device with slow availability.,Performance,Performance,Performance,0.3095
wifi_tools_piece_04_of_07_KJ (2).csv,tools,"After install WRT tool, enter S4 , resume from S4 , boot to desktop , cant adjust brightness immediately around 15 sec",OEM Tools,OEM Tools,OEM Tools,0.3125
bt_software_piece_03_of_07_Steven.csv,bt,PC scan automotive slowly by 100% duty cycle,Performance,Performance,Performance,0.3131
wifi_tools_piece_07_of_07_Brenton.csv,wifi,PPAG function doesnt work when countrycode is set to CB(China).,RF,RF,RF,0.3134
bt_software_piece_01_of_07_Bingyue (2).csv,bt,Device not started (BTHUSB) error with 0xC00000B5 (STATUS_IO_TIMEOUT),BSOD,BSOD,YB/Lost,0.3140
bt_software_piece_02_of_07_Juan.csv,bt,BTS4,Connectivity,Connectivity,Connectivity,0.3149
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,Ant Tool DLL ERROR,OEM Tools,OEM Tools,OEM Tools,0.3163
wifi_tools_piece_03_of_07_FrankLee.csv,tools,ibterverify version error,OEM Tools,Connectivity,OEM Tools,0.3200
bt_software_piece_03_of_07_Steven.csv,software,"Error ""Get an app to open this icpslauncher link"" pops up after uninstalling ICPS app",ICPS,ICPS,ICPS,0.3218
bt_software_piece_03_of_07_Steven.csv,software,Intel Connect service is disconnected when input wrong password to connect AP,Killer,Killer,Killer,0.3233
bt_software_piece_07_of_07_Yuwei (2).csv,bt,BT enumerators and RFCOMM Protocol TDI disappears after hybridshutdown,YB/Lost,YB/Lost,YB/Lost,0.3252
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,T-put HL TX issue,RF,RF,Performance,0.3259
bt_software_piece_04_of_07_Wesley.csv,software,"ICPS Enablement bit not present installation, UI shows services disconnected, but does not show invalid platform message.",ICPS,ICPS,ICPS,0.3270
bt_software_piece_03_of_07_Steven.csv,software,The Auto-Mode will become Light Mode after exit ICPS and reboot the system,ICPS,ICPS,ICPS,0.3271
wifi_tools_piece_07_of_07_Brenton.csv,tools,"Different Regulatory Power Limits result between ""Modulated Tx"" and ""Regulatory Power Limits Table""",RF,Power Consumption,RF,0.3279
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,DRTU needs the GMPD readback API to provide correct temperature details,OEM Tools,OEM Tools,OEM Tools,0.3299
bt_software_piece_02_of_07_Juan.csv,software,"The system will pop up msg ""Select an app to open this icpslauncher link"" after uninstall old ICPS driver then install new ICPS Driver package",ICPS,ICPS,ICPS,0.3300
bt_software_piece_02_of_07_Juan.csv,bt,"Stress_FB_BSOD(0X9F) occurred that point to Intel Bluetooth driver (F/R: 1/42units, 1/12400cycles)",BSOD,BSOD,BSOD,0.3313
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,WLAN YB appeared upon startup after shutting down and leaving it for 1 hour in the chamber(0 degrees Celsius).(F/R: 1/24 units),YB,YB/Lost,YB/Lost,0.3315
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,BSOD occurred when running restart Test+AP/LAN+ACDC,BSOD,BSOD,BSOD,0.3318
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),RF,Power Consumption,RF,0.3320
bt_software_piece_03_of_07_Steven.csv,software,Hotspot takes ~6 seconds to connect,Killer,Killer,Killer,0.3338
weekly_labels_20260425_151911.csv,Software,[Windows] Smart Connect Incorrect Network List Addressing,Killer,Killer,Killer,0.3338
weekly_labels_20260425_154714.csv,Software,[Windows] Smart Connect Incorrect Network List Addressing,Killer,Killer,Killer,0.3338
weekly_labels_20260425_162335.csv,Software,[Windows] Smart Connect Incorrect Network List Addressing,Killer,Killer,Killer,0.3338
bt_software_piece_06_of_07_Matt.csv,bt,Intel BE201 BT device lost and USB YB(code 43) in device manager,YB/Lost,YB/Lost,YB/Lost,0.3346
bt_software_piece_02_of_07_Juan.csv,software,Killer 1675x WLAN card WIFI/BT driver release request,Killer,Killer,Killer,0.3394
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,"BSOD:0x9F(0x9F_3_Netwaw16_IMAGE_pci.sys) happened resume from MS, FR: 1/10Units, 1/93cycles",BSOD,BSOD,BSOD,0.3399
weekly_labels_20260425_151911.csv,Software,[Windows] iHS Onboarding with IOS device fails on the last step,ICPS,ICPS,ICPS,0.3402
weekly_labels_20260425_154714.csv,Software,[Windows] iHS Onboarding with IOS device fails on the last step,ICPS,ICPS,ICPS,0.3402
weekly_labels_20260425_162335.csv,Software,[Windows] iHS Onboarding with IOS device fails on the last step,ICPS,ICPS,ICPS,0.3402
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,WiFi YB,YB,YB/Lost,YB/Lost,0.3422
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,"Batterylife_Battery Leackage_Unit show blue screen(Stop code: DRICER_POWER_START. (F/R: 1/3units,1/3cycles)",BSOD,BSOD,BSOD,0.3434
bt_software_piece_06_of_07_Matt.csv,software,The pdb debug file exists in the package UWD\Win64\Drivers\ICPSComponent\Symbols directory,ICPS,ICPS,ICPS,0.3458
wifi_tools_piece_07_of_07_Brenton.csv,tools,Ant tool cant read correct BRDS SAR BIOS setting if value exceed Tx power limit,OEM Tools,OEM Tools,OEM Tools,0.3458
weekly_labels_20260425_151911.csv,Software,"[ICPS5, NM] Network not selected as authorized, only after delay - Sometimes",Killer,Killer,ICPS,0.3463
weekly_labels_20260425_154714.csv,Software,"[ICPS5, NM] Network not selected as authorized, only after delay - Sometimes",Killer,Killer,ICPS,0.3463
weekly_labels_20260425_162335.csv,Software,"[ICPS5, NM] Network not selected as authorized, only after delay - Sometimes",Killer,Killer,ICPS,0.3463
bt_software_piece_06_of_07_Matt.csv,software,Error in services activation causes a reboot after install / re-install / uninstall ICPS,ICPS,ICPS,ICPS,0.3467
bt_software_piece_03_of_07_Steven.csv,software,AP selection (same SSID) take 3~4 mins to complete AP switch sometimes,Killer,Killer,Killer,0.3469
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,DUT end up to black screen and system hang during running modern standby test,Platform,System Hang,System Hang,0.3473
bt_software_piece_01_of_07_Bingyue (2).csv,bt,Device disappear due to exception_BC_EXC_LP_RUN_ERROR,YB/Lost,YB/Lost,YB/Lost,0.3475
bt_software_piece_04_of_07_Wesley.csv,bt,PC scan Speaker slowly with 100% duty,Performance,Performance,Performance,0.3479
bt_software_piece_03_of_07_Steven.csv,software,"Toggling on ""Only show authorized networks"" causes app to crash - rarely",Killer,Killer,Killer,0.3482
bt_software_piece_03_of_07_Steven.csv,software,Cannot run ICPS due to invalid configuration error on MTL RVP,ICPS,ICPS,ICPS,0.3483
bt_software_piece_03_of_07_Steven.csv,software,"The ""key"" icon not appear after input AP password and connected",Killer,Killer,Killer,0.3486
bt_software_piece_07_of_07_Yuwei (2).csv,bt,[Win10 HLK Bluetooth - 4LeSpecification (Development and Integration) cause BT lost and pop up a USB unknown device.,HLK,HLK,HLK,0.3509
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,Intermittent YB,YB,YB/Lost,YB/Lost,0.3511
bt_software_piece_06_of_07_Matt.csv,software,"The Killer app will hang after apply extend current network or create hotspot function in Killer Control Center app.(F/R:2/2 units,2/8 times)",Killer,Killer,Killer,0.3513
bt_software_piece_04_of_07_Wesley.csv,software,Frequent roaming observed during Teams meetings when ICPS is installed.,ICPS,ICPS,ICPS,0.3517
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,"During PVT testing , one unit meet BSOD 9F 0x9F_4_vwifimp_Netwtw10_IMAGE_vwifibus.sys",BSOD,BSOD,BSOD,0.3518
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,DDD log cant deocode,OEM Tools,OEM Tools,OEM Tools,0.3534
bt_software_piece_06_of_07_Matt.csv,bt,PC scan phone slowly with 100% duty,Performance,Performance,Performance,0.3574
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,WiFi TX power above SAR table limit in user mode after Airplane mode on\off,RF,RF,RF,0.3579
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,"Connect the wifi Network and play Online Video , Unit occur 0x9f BSOD point to 0x9F_VRF_3_Netwtw10_IMAGE_pci.sys",BSOD,BSOD,BSOD,0.3615
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,BSOD 0x7e occurred during running MS.,BSOD,BSOD,BSOD,0.3620
bt_software_piece_04_of_07_Wesley.csv,bt,"The units show BSOD(stop code:DRIVER_POWER_STATE_FALURE, bug check ID:0x9f) after restart.(F/R:1/2units, 1/6cycles).",BSOD,BSOD,BSOD,0.3623
bt_software_piece_05_of_07_Leo.csv,bt,ibtpci BSOD 0x7e while running TBT test (Thunderbolt test).,BSOD,BSOD,BSOD,0.3624
bt_software_piece_06_of_07_Matt.csv,bt,BT exception causeDUT stuck at bootup screen for a long time) - Repeated Boot up events DSBR command,System Hang,System Hang,System Hang,0.3631
bt_software_piece_04_of_07_Wesley.csv,software,AP used WEP connection fails on ICPS app.,ICPS,ICPS,ICPS,0.3637
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,BIOS SAR table not correct,BIOS,RF,BIOS,0.3646
bt_software_piece_04_of_07_Wesley.csv,bt,"SIT, Win11 x64 25H2, Bluetooth LE Audio VSAP - Stereo Render with Mono Capture related items failed on HLK kit not detected, FR: 5/5",HLK,HLK,HLK,0.3661
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,"BSOD(0x9F_4_PCI_Netwtw14_IMAGE_pci.sys) come from MSFT ""Never Crash""",BSOD,BSOD,BSOD,0.3689
bt_software_piece_05_of_07_Leo.csv,software,Intel Connect service says disconnected,Killer,Killer,ICPS,0.3690
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,Conducted TX spectrum Mask fail IEEE specification,RF,RF,RF,0.3692
bt_software_piece_03_of_07_Steven.csv,software,Unison receives events from ICPS when network changes and other networks with credentials exist,ICPS,ICPS,ICPS,0.3695
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,WLAN Yellow bang issue,YB,YB/Lost,YB/Lost,0.3699
bt_software_piece_03_of_07_Steven.csv,software,Request SSID: 0x0C10 for AX211 on Tributo_RPL,Killer,Killer,Killer,0.3708
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,BSoD point to vwifibus.sys druing S4 stress test,BSOD,BSOD,BSOD,0.3719
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,WLAN show YB on DeviceManager and event log show error by run S4 stress,YB,YB/Lost,YB/Lost,0.3722
wifi_tools_piece_07_of_07_Brenton.csv,wifi,VLP is working at Mexico (mexico is not enabled at UATS),UEFI,UEFI,UEFI,0.3749
bt_software_piece_05_of_07_Leo.csv,software,ICPS app fails to upgrade SW driver from 1.1122 to 2.1022,ICPS,ICPS,ICPS,0.3767
weekly_labels_20260425_151911.csv,BT,[Honor][Huaqin][LvzhouD][WCL][Intel AX211][WiFi][25H2]HLK USB Inter Device idle Test-Compat item fail,HLK,HLK,HLK,0.3780
weekly_labels_20260425_154714.csv,BT,[Honor][Huaqin][LvzhouD][WCL][Intel AX211][WiFi][25H2]HLK USB Inter Device idle Test-Compat item fail,HLK,HLK,HLK,0.3780
weekly_labels_20260425_162335.csv,BT,[Honor][Huaqin][LvzhouD][WCL][Intel AX211][WiFi][25H2]HLK USB Inter Device idle Test-Compat item fail,HLK,HLK,HLK,0.3780
bt_software_piece_02_of_07_Juan.csv,bt,[Surface][PTL+FmP2][24.0.1.1][PHY]Failing - RF/TRM/CA/BV-16-C [EDR Synchronization Sequence and Trailer],RF,RF,RF,0.3784
bt_software_piece_06_of_07_Matt.csv,software,Change VR Network Status Polling Time,Killer,Killer,Killer,0.3784
wifi_tools_piece_01_of_07_Timdaway.csv,tools,ANT. tool can not auto detecting 6E SSID for RSSI test.,OEM Tools,OEM Tools,OEM Tools,0.3784
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,SIP126564 - 840 G10 / Win 11 22H2 / Nestle / NA / PC US / 211 WLAN stuck in code,System Hang,System Hang,System Hang,0.3787
bt_software_piece_03_of_07_Steven.csv,software,Tencent meeting is recognized as gaming app.,Killer,Killer,Killer,0.3789
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"WHQL test item ""Wlan Test - Wlan Device Reset Check"" failed",HLK,HLK,HLK,0.3796
bt_software_piece_04_of_07_Wesley.csv,bt,BT Device missing - NO_SUCH_DEVICE,YB/Lost,YB/Lost,YB/Lost,0.3797
bt_software_piece_03_of_07_Steven.csv,software,Coverity - CID 4020596 Dereference after null check,Killer,Killer,Killer,0.3812
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,SPD sometime cannot work even when sitting upright,Sensing,Connectivity,Sensing,0.3825
weekly_labels_20260425_151911.csv,Software,[PSIRT] [Connectivity Performance Suite] Potential Use After Free may impact availability,ICPS,ICPS,ICPS,0.3842
weekly_labels_20260425_154714.csv,Software,[PSIRT] [Connectivity Performance Suite] Potential Use After Free may impact availability,ICPS,ICPS,ICPS,0.3842
weekly_labels_20260425_162335.csv,Software,[PSIRT] [Connectivity Performance Suite] Potential Use After Free may impact availability,ICPS,ICPS,ICPS,0.3842
wifi_tools_piece_01_of_07_Timdaway.csv,tools,DRTU MCC setting doesnt work on bt/modulated Tx page.,OEM Tools,OEM Tools,OEM Tools,0.3875
bt_software_piece_03_of_07_Steven.csv,software,ICPS network advice is not correct,ICPS,ICPS,ICPS,0.3882
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,BSOD(Point to intelppm.sys) during installing BE200 driver.(F/R: 100%),BSOD,BSOD,BSOD,0.3885
wifi_tools_piece_01_of_07_Timdaway.csv,tools,WLAN NDT test result has higher noise result,OEM Tools,OEM Tools,OEM Tools,0.3915
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,"Event log shows 5002/5005/5007/5010 error during MS stress test(Fail rate 9/40units, 125cycles each unit)",YB,YB/Lost,YB/Lost,0.3915
bt_software_piece_02_of_07_Juan.csv,bt,"Connect to BT headset and running HLKs , SMONO HLK will get fail",HLK,HLK,HLK,0.3918
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,5010 Netwaw16 WiFi errors observed during GT(eDP) random mountain test -- 0x2ca5,YB,YB/Lost,YB/Lost,0.3928
bt_software_piece_03_of_07_Steven.csv,software,UI Crash when Toast Notifications are on,Killer,Killer,Killer,0.3932
bt_software_piece_03_of_07_Steven.csv,software,ICPS still list in system tray after exit successfully and restart unit.,ICPS,ICPS,ICPS,0.3942
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,BSOD point to 0x9F_3_IMAGE_Netwtw14.sys (from MSFT never crash),BSOD,BSOD,BSOD,0.3942
bt_software_piece_03_of_07_Steven.csv,software,Coverity - CID 4017203 Structurally dead code,Killer,Killer,Killer,0.3946
bt_software_piece_03_of_07_Steven.csv,software,Killer control center the QQ Player has belong to the game category.,Killer,Killer,Killer,0.3948
wifi_tools_piece_04_of_07_KJ (2).csv,tools,Different version of tool on same device at the same time will cause connection failed,OEM Tools,OEM Tools,OEM Tools,0.3978
bt_software_piece_05_of_07_Leo.csv,software,Connection Timeout,Killer,Killer,Connectivity,0.3989
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,S4 loop test BSOD 0x9Fdump file related to wifi,BSOD,BSOD,BSOD,0.4003
wifi_tools_piece_07_of_07_Brenton.csv,wifi,S4 loop test BSOD 0x9Fdump file related to wifi,BSOD,BSOD,BSOD,0.4003
bt_software_piece_03_of_07_Steven.csv,software,"KILLER shows ""Service not running""",Killer,Killer,Killer,0.4045
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,Blue screen error,BSOD,BSOD,BSOD,0.4080
wifi_tools_piece_02_of_07_Frankyang (2).csv,tools,"DRTU fail to switch to Packet Type ""2M Bandwidth"" 100%",OEM Tools,OEM Tools,OEM Tools,0.4098
wifi_tools_piece_07_of_07_Brenton.csv,tools,UEFI variable display in BIOS validation,UEFI,UEFI,UEFI,0.4100
bt_software_piece_01_of_07_Bingyue (2).csv,software,Blank interface on Manual Routing page with Corporate machine,Killer,Killer,Killer,0.4110
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,BSOD 0xD1 happens when running Intel PETS PM_ST_6,BSOD,BSOD,BSOD,0.4115
bt_software_piece_01_of_07_Bingyue (2).csv,bt,"HLK ""Bluetooth - CIS Establishment Test"" fail with ERROR: CIS_establishment ERROR - Received an error failure notification, failing test",HLK,HLK,HLK,0.4120
bt_software_piece_06_of_07_Matt.csv,software,- Killer 4.0 ISO/Over Clocking pop-up window doesnt have close X click on top right corner.,Killer,Killer,Killer,0.4132
wifi_tools_piece_01_of_07_Timdaway.csv,tools,WRT BIOS tool shows incorrect value in DSM Func3,BIOS,UEFI,BIOS,0.4134
bt_software_piece_06_of_07_Matt.csv,software,ICPS Manual Interface configuration does not work,ICPS,ICPS,ICPS,0.4172
bt_software_piece_02_of_07_Juan.csv,software,removing fully all files and folder of ICPS after self-uninstallation,ICPS,ICPS,ICPS,0.4186
bt_software_piece_01_of_07_Bingyue (2).csv,software,ICPS adds a route and causes system crash while on VPN,ICPS,ICPS,ICPS,0.4187
weekly_labels_20260425_151911.csv,BT,[Honor][LUX][NvwaC][ARL-HX][AX211][BT] The BSOD 0x133 releated to BthHFEnum,BSOD,BSOD,BSOD,0.4191
weekly_labels_20260425_154714.csv,BT,[Honor][LUX][NvwaC][ARL-HX][AX211][BT] The BSOD 0x133 releated to BthHFEnum,BSOD,BSOD,BSOD,0.4191
weekly_labels_20260425_162335.csv,BT,[Honor][LUX][NvwaC][ARL-HX][AX211][BT] The BSOD 0x133 releated to BthHFEnum,BSOD,BSOD,BSOD,0.4191
bt_software_piece_03_of_07_Steven.csv,software,Gamefast cant auto enable,Killer,Killer,Killer,0.4198
wifi_tools_piece_03_of_07_FrankLee.csv,tools,WRT2G WRT_CNV_BIOS_Conf.json cant parsing PPAG Revision3 UEFI variable content,OEM Tools,OEM Tools,OEM Tools,0.4210
bt_software_piece_04_of_07_Wesley.csv,bt,system hang while BE201 BT enable issue,System Hang,System Hang,System Hang,0.4249
bt_software_piece_02_of_07_Juan.csv,software,When updating driver ICPS stopped to work,ICPS,ICPS,ICPS,0.4255
bt_software_piece_06_of_07_Matt.csv,bt,HLK Bluetooth - Audio - Sink increase music volume with A2DP offload fail.,HLK,HLK,HLK,0.4279
bt_software_piece_03_of_07_Steven.csv,software,Palo Alto VPN with split tunnel unable to pass traffic with ICPS installed,ICPS,ICPS,ICPS,0.4300
weekly_labels_20260425_151911.csv,Software,[Dell][ICPS5.0] ICPS driver files are left in C:\Windows\System32\DriverStore\FileRepository after using installer to uninstall ICPS,ICPS,ICPS,ICPS,0.4304
weekly_labels_20260425_154714.csv,Software,[Dell][ICPS5.0] ICPS driver files are left in C:\Windows\System32\DriverStore\FileRepository after using installer to uninstall ICPS,ICPS,ICPS,ICPS,0.4304
weekly_labels_20260425_162335.csv,Software,[Dell][ICPS5.0] ICPS driver files are left in C:\Windows\System32\DriverStore\FileRepository after using installer to uninstall ICPS,ICPS,ICPS,ICPS,0.4304
bt_software_piece_02_of_07_Juan.csv,software,Accessibility issue of Killer Intelligence Center.,Killer,Killer,Killer,0.4313
wifi_tools_piece_07_of_07_Brenton.csv,wifi,BE201 BSOD 0x9F during S4 test,BSOD,BSOD,BSOD,0.4350
bt_software_piece_06_of_07_Matt.csv,bt,LMP response timeout during LMP feature exchange on 22.200,System Hang,System Hang,System Hang,0.4368
wifi_tools_piece_04_of_07_KJ (2).csv,tools,"add result for ANT tool ""-get_per_country_6e_bios_settings""",OEM Tools,OEM Tools,OEM Tools,0.4373
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,System fails to wake via WoA when Turn off my screen when I leave is disabled on Wi-Fi,Sensing,Connectivity,Sensing,0.4374
bt_software_piece_03_of_07_Steven.csv,bt,Timeout does not work as UEFI spec in Intel UEFI BLE Driver,UEFI,UEFI,UEFI,0.4417
bt_software_piece_06_of_07_Matt.csv,bt,CPU Exception occurs when BIOS starts with UEFI BLE Driver,UEFI,UEFI,UEFI,0.4422
bt_software_piece_05_of_07_Leo.csv,bt,"WHQL test , Bluetooth - HciExtensionsV2 (Development and Integration) test item fail.",HLK,HLK,HLK,0.4424
bt_software_piece_06_of_07_Matt.csv,software,Sidebar icons cut off when resizing app window,Killer,Killer,Killer,0.4438
wifi_tools_piece_07_of_07_Brenton.csv,tools,Samsung PNVM - WRT shows incorrect values,OEM Tools,OEM Tools,OEM Tools,0.4439
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,BUGCODE_NDIS_DRIVER_LIVE_DUMP (15e) during PST testing,BSOD,BSOD,BSOD,0.4453
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,tools,ADL-S CITU tool cant run with AX201,OEM Tools,OEM Tools,OEM Tools,0.4462
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,WB with SYSTEM_THREAD_EXCEPTION_NOT_HANDLED,BSOD,BSOD,BSOD,0.4470
bt_software_piece_06_of_07_Matt.csv,bt,"WHQL item ""Bluetooth - Initiate platform-level device reset"" test failed",HLK,HLK,HLK,0.4487
