ips_case_number,customer,suggested_customer,reason,ips_customer_name,ips_oem,ips_created_date,ips_title
616605,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-20 07:18:00,[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1] Bluetooth mouse and Bluetooth audio device automatically disconnect during play online video(FR:10%).
616605,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-20 07:18:00,[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1] Bluetooth mouse and Bluetooth audio device automatically disconnect during play online video(FR:10%).
616605,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-20 07:18:00,[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1] Bluetooth mouse and Bluetooth audio device automatically disconnect during play online video(FR:10%).
616446,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-20 00:02:00,[HUAQIN][NB2757][Intel TGL][Intel VGA Audio[20H2]Found record APP will cannot record during use BT headset listen to music/record and then switch to USB headset to listen music/record
616446,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-20 00:02:00,[HUAQIN][NB2757][Intel TGL][Intel VGA Audio[20H2]Found record APP will cannot record during use BT headset listen to music/record and then switch to USB headset to listen music/record
616446,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-20 00:02:00,[HUAQIN][NB2757][Intel TGL][Intel VGA Audio[20H2]Found record APP will cannot record during use BT headset listen to music/record and then switch to USB headset to listen music/record
616363,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-19 19:02:00,[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]To repeat turn on/off Bluetooth in setting UI and  the  bluetooth audio cannot be reconnected. (FR:40%).
616363,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-19 19:02:00,[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]To repeat turn on/off Bluetooth in setting UI and  the  bluetooth audio cannot be reconnected. (FR:40%).
616363,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-19 19:02:00,[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]To repeat turn on/off Bluetooth in setting UI and  the  bluetooth audio cannot be reconnected. (FR:40%).
616209,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-19 02:39:00,[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]To repeat turn on/off Bluetooth in setting UI and  the paired bluetooth mouse and keyboard are lost . (FR:10%)
616209,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-19 02:39:00,[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]To repeat turn on/off Bluetooth in setting UI and  the paired bluetooth mouse and keyboard are lost . (FR:10%)
616209,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-19 02:39:00,[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]To repeat turn on/off Bluetooth in setting UI and  the paired bluetooth mouse and keyboard are lost . (FR:10%)
615926,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-18 07:04:00,"[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]DUT prompts ""try connecting your device again"" when DUT searches the Bluetooth headset and connect it ,connecting devce again and the device does not respond"
615926,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-18 07:04:00,"[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]DUT prompts ""try connecting your device again"" when DUT searches the Bluetooth headset and connect it ,connecting devce again and the device does not respond"
615926,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-18 07:04:00,"[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]DUT prompts ""try connecting your device again"" when DUT searches the Bluetooth headset and connect it ,connecting devce again and the device does not respond"
615914,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-18 05:39:00,"[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]DUT and mobile phone paired successfully,the phone will pop up "" Bluetooth pairing request"" prompt box after a while.    F/R:1/1units 8/10 Cycles"
615914,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-18 05:39:00,"[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]DUT and mobile phone paired successfully,the phone will pop up "" Bluetooth pairing request"" prompt box after a while.    F/R:1/1units 8/10 Cycles"
615914,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-18 05:39:00,"[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]DUT and mobile phone paired successfully,the phone will pop up "" Bluetooth pairing request"" prompt box after a while.    F/R:1/1units 8/10 Cycles"
615913,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,,non_canonical_customer_no_title_brand,NA,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,2021-05-18 05:35:00,hcitool.exe???win10 19042???legency???hcitool.exe????18362???extend??
615913,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,,non_canonical_customer_no_title_brand,NA,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,2021-05-18 05:35:00,hcitool.exe???win10 19042???legency???hcitool.exe????18362???extend??
615913,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,,non_canonical_customer_no_title_brand,NA,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,2021-05-18 05:35:00,hcitool.exe???win10 19042???legency???hcitool.exe????18362???extend??
615908,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,,non_canonical_customer_no_title_brand,NA,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,2021-05-18 05:13:00,????uwp????Intel???????BLE?????
615908,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,,non_canonical_customer_no_title_brand,NA,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,2021-05-18 05:13:00,????uwp????Intel???????BLE?????
615908,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,,non_canonical_customer_no_title_brand,NA,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,2021-05-18 05:13:00,????uwp????Intel???????BLE?????
615555,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-17 05:55:00,"[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]Add bluetooth device on the Control Panel and it will be displayed ""Try again make sure your laptop is still discover able""  F/R:1/1units 2/10 Cycles"
615555,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-17 05:55:00,"[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]Add bluetooth device on the Control Panel and it will be displayed ""Try again make sure your laptop is still discover able""  F/R:1/1units 2/10 Cycles"
615555,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-17 05:55:00,"[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]Add bluetooth device on the Control Panel and it will be displayed ""Try again make sure your laptop is still discover able""  F/R:1/1units 2/10 Cycles"
615540,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-17 04:58:00,[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]The play effect is a bit stuck during the DUT uses Bluetooth audio device to play music or video
615540,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-17 04:58:00,[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]The play effect is a bit stuck during the DUT uses Bluetooth audio device to play music or video
615540,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-05-17 04:58:00,[Realme][HUAQIN][Intel TGL][Intel ax201/intel 9560][21H1]The play effect is a bit stuck during the DUT uses Bluetooth audio device to play music or video
610084,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-04-23 02:42:00,[Realme][HUAQIN][Intel TGL][Intel 9560][20H2]5G Mobile hotspots cannot be turned on when connecting to a wired network
610084,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-04-23 02:42:00,[Realme][HUAQIN][Intel TGL][Intel 9560][20H2]5G Mobile hotspots cannot be turned on when connecting to a wired network
610084,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-04-23 02:42:00,[Realme][HUAQIN][Intel TGL][Intel 9560][20H2]5G Mobile hotspots cannot be turned on when connecting to a wired network
608051,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-04-15 23:49:00,[Dynabook][20H2]Bluetooth Hands Free feature of dynabook Smartphone Link App cannot work while BT Offload enabled.
608051,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-04-15 23:49:00,[Dynabook][20H2]Bluetooth Hands Free feature of dynabook Smartphone Link App cannot work while BT Offload enabled.
608051,DYNABOOK INC.,,non_canonical_customer_no_title_brand,NA,Dynabook Inc.,2021-04-15 23:49:00,[Dynabook][20H2]Bluetooth Hands Free feature of dynabook Smartphone Link App cannot work while BT Offload enabled.
607874,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-04-15 06:57:00,"[Realme][HUAQIN][Intel TGL][Intel AX201][20H2]Using Miracast to play Internet Video ,close wifi of DUT , the screen will be black for 0.5s."
607874,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-04-15 06:57:00,"[Realme][HUAQIN][Intel TGL][Intel AX201][20H2]Using Miracast to play Internet Video ,close wifi of DUT , the screen will be black for 0.5s."
607874,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-04-15 06:57:00,"[Realme][HUAQIN][Intel TGL][Intel AX201][20H2]Using Miracast to play Internet Video ,close wifi of DUT , the screen will be black for 0.5s."
606915,WISTRON CORPORATION,,non_canonical_customer_no_title_brand,NA,WISTRON CORPORATION,2021-04-12 21:50:00,Intel Project Athena issue
606915,WISTRON CORPORATION,,non_canonical_customer_no_title_brand,NA,WISTRON CORPORATION,2021-04-12 21:50:00,Intel Project Athena issue
606915,WISTRON CORPORATION,,non_canonical_customer_no_title_brand,NA,WISTRON CORPORATION,2021-04-12 21:50:00,Intel Project Athena issue
606642,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",2021-04-12 00:27:00,[DT03][Bitland-SZ] AX201 OTA_TX power Issue Debug
606642,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",2021-04-12 00:27:00,[DT03][Bitland-SZ] AX201 OTA_TX power Issue Debug
606642,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",2021-04-12 00:27:00,[DT03][Bitland-SZ] AX201 OTA_TX power Issue Debug
606548,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-04-11 20:02:00,intel9560 read incorrect device name on jasper lake
606548,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-04-11 20:02:00,intel9560 read incorrect device name on jasper lake
606548,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-04-11 20:02:00,intel9560 read incorrect device name on jasper lake
604057,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-03-30 22:03:00,[UNIS] [Compal][UNIS_Slinky][Tiger Lake][AX201][20H2] BT show yellow bang after discharge to enter critical level and resume from S4
604057,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-03-30 22:03:00,[UNIS] [Compal][UNIS_Slinky][Tiger Lake][AX201][20H2] BT show yellow bang after discharge to enter critical level and resume from S4
604057,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-03-30 22:03:00,[UNIS] [Compal][UNIS_Slinky][Tiger Lake][AX201][20H2] BT show yellow bang after discharge to enter critical level and resume from S4
601959,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-03-23 19:48:00,[Realme][HUAQIN][Intel TGL][Intel ax200/intel 9560][20H2]Whether same configuration for BIOS of WIFI
601959,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-03-23 19:48:00,[Realme][HUAQIN][Intel TGL][Intel ax200/intel 9560][20H2]Whether same configuration for BIOS of WIFI
601959,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-03-23 19:48:00,[Realme][HUAQIN][Intel TGL][Intel ax200/intel 9560][20H2]Whether same configuration for BIOS of WIFI
600057,AISTONE,,non_canonical_customer_no_title_brand,NA,AIstone,2021-03-16 19:39:00,[SPG][Whitebook][TGL-H][King County] The SW/HW DRIPS OF Modern Standby can't meet Spec when Hotspot shared over Bluetooth.
600057,AISTONE,,non_canonical_customer_no_title_brand,NA,AIstone,2021-03-16 19:39:00,[SPG][Whitebook][TGL-H][King County] The SW/HW DRIPS OF Modern Standby can't meet Spec when Hotspot shared over Bluetooth.
600057,AISTONE,,non_canonical_customer_no_title_brand,NA,AIstone,2021-03-16 19:39:00,[SPG][Whitebook][TGL-H][King County] The SW/HW DRIPS OF Modern Standby can't meet Spec when Hotspot shared over Bluetooth.
598681,QUANTA COMPUTER INC.,,non_canonical_customer_no_title_brand,NA,QUANTA COMPUTER INC.,2021-03-11 00:59:00,WLAN can't wake up from S4/S5 (magic tool).
598681,QUANTA COMPUTER INC.,,non_canonical_customer_no_title_brand,NA,QUANTA COMPUTER INC.,2021-03-11 00:59:00,WLAN can't wake up from S4/S5 (magic tool).
598681,QUANTA COMPUTER INC.,,non_canonical_customer_no_title_brand,NA,QUANTA COMPUTER INC.,2021-03-11 00:59:00,WLAN can't wake up from S4/S5 (magic tool).
597966,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-03-09 01:08:00,"[UNIS] [Compal][UNIS_Slinky][Tiger Lake][AX201][20H2]Stress_Copy compare(WLAN), Unit show abnormal shut down.(F/R:4/48)"
597966,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-03-09 01:08:00,"[UNIS] [Compal][UNIS_Slinky][Tiger Lake][AX201][20H2]Stress_Copy compare(WLAN), Unit show abnormal shut down.(F/R:4/48)"
597966,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-03-09 01:08:00,"[UNIS] [Compal][UNIS_Slinky][Tiger Lake][AX201][20H2]Stress_Copy compare(WLAN), Unit show abnormal shut down.(F/R:4/48)"
596547,QUANTA COMPUTER INC.,,non_canonical_customer_no_title_brand,NA,QUANTA COMPUTER INC.,2021-03-03 02:16:00,Error message when run Ant tool
596547,QUANTA COMPUTER INC.,,non_canonical_customer_no_title_brand,NA,QUANTA COMPUTER INC.,2021-03-03 02:16:00,Error message when run Ant tool
596547,QUANTA COMPUTER INC.,,non_canonical_customer_no_title_brand,NA,QUANTA COMPUTER INC.,2021-03-03 02:16:00,Error message when run Ant tool
596168,SHENZHEN IP3 CENTRY INTELLIGENT TECHNOLO,,non_canonical_customer_no_title_brand,NA,SHENZHEN IP3 CENTRY INTELLIGENT TECHNOLO,2021-03-02 01:40:00,[IP3][TGL-H35][AX201D2W] BT yellow band during reboot cycling test
596168,SHENZHEN IP3 CENTRY INTELLIGENT TECHNOLO,,non_canonical_customer_no_title_brand,NA,SHENZHEN IP3 CENTRY INTELLIGENT TECHNOLO,2021-03-02 01:40:00,[IP3][TGL-H35][AX201D2W] BT yellow band during reboot cycling test
596168,SHENZHEN IP3 CENTRY INTELLIGENT TECHNOLO,,non_canonical_customer_no_title_brand,NA,SHENZHEN IP3 CENTRY INTELLIGENT TECHNOLO,2021-03-02 01:40:00,[IP3][TGL-H35][AX201D2W] BT yellow band during reboot cycling test
593918,QUANTA COMPUTER INC.,,non_canonical_customer_no_title_brand,NA,QUANTA COMPUTER INC.,2021-02-21 18:19:00,"Kona Alisan AML-Y_CcP 1216(22.20.0.6) - [Intel][ODT]:""Intel Wireless Bluetooth"" is Yellow Bang in Device manager"
593918,QUANTA COMPUTER INC.,,non_canonical_customer_no_title_brand,NA,QUANTA COMPUTER INC.,2021-02-21 18:19:00,"Kona Alisan AML-Y_CcP 1216(22.20.0.6) - [Intel][ODT]:""Intel Wireless Bluetooth"" is Yellow Bang in Device manager"
593918,QUANTA COMPUTER INC.,,non_canonical_customer_no_title_brand,NA,QUANTA COMPUTER INC.,2021-02-21 18:19:00,"Kona Alisan AML-Y_CcP 1216(22.20.0.6) - [Intel][ODT]:""Intel Wireless Bluetooth"" is Yellow Bang in Device manager"
591866,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-02-07 22:59:00,[Andrews][RF] SAR Table Not Change Issue
591866,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-02-07 22:59:00,[Andrews][RF] SAR Table Not Change Issue
591866,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-02-07 22:59:00,[Andrews][RF] SAR Table Not Change Issue
589946,WISTRON CORPORATION,,non_canonical_customer_no_title_brand,NA,WISTRON CORPORATION,2021-01-31 17:34:00,"[ThinkPad JP][Wistron][ThinkPad X1 Extreme Gen 4][TGL-H][AX210][20H2][100%]For Cheetah-1 FVT machines, SUT will auto disconnect after 2mins when connect two PC by bluetooth"
589946,WISTRON CORPORATION,,non_canonical_customer_no_title_brand,NA,WISTRON CORPORATION,2021-01-31 17:34:00,"[ThinkPad JP][Wistron][ThinkPad X1 Extreme Gen 4][TGL-H][AX210][20H2][100%]For Cheetah-1 FVT machines, SUT will auto disconnect after 2mins when connect two PC by bluetooth"
589946,WISTRON CORPORATION,,non_canonical_customer_no_title_brand,NA,WISTRON CORPORATION,2021-01-31 17:34:00,"[ThinkPad JP][Wistron][ThinkPad X1 Extreme Gen 4][TGL-H][AX210][20H2][100%]For Cheetah-1 FVT machines, SUT will auto disconnect after 2mins when connect two PC by bluetooth"
589001,"SHENZHEN EMDOOR ELECTRONIC TECHNOLOGY CO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHENZHEN EMDOOR ELECTRONIC TECHNOLOGY CO., LTD.",2021-01-27 01:27:00,[Emdoor][Infinix][IC819] ??Wireless??? ?????PC????????????????
589001,"SHENZHEN EMDOOR ELECTRONIC TECHNOLOGY CO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHENZHEN EMDOOR ELECTRONIC TECHNOLOGY CO., LTD.",2021-01-27 01:27:00,[Emdoor][Infinix][IC819] ??Wireless??? ?????PC????????????????
589001,"SHENZHEN EMDOOR ELECTRONIC TECHNOLOGY CO., LTD.",,non_canonical_customer_no_title_brand,NA,"SHENZHEN EMDOOR ELECTRONIC TECHNOLOGY CO., LTD.",2021-01-27 01:27:00,[Emdoor][Infinix][IC819] ??Wireless??? ?????PC????????????????
588318,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-01-25 03:29:00,[UNIS] [Compal][UNIS_Slinky][Tiger Lake][AX201][20H2]Cannot Serch AP SSID when Acess Point security type set WEP/WPA/WPA2..
588318,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-01-25 03:29:00,[UNIS] [Compal][UNIS_Slinky][Tiger Lake][AX201][20H2]Cannot Serch AP SSID when Acess Point security type set WEP/WPA/WPA2..
588318,"COMPAL ELECTRONICS, INC.",,non_canonical_customer_no_title_brand,NA,"COMPAL ELECTRONICS, INC.",2021-01-25 03:29:00,[UNIS] [Compal][UNIS_Slinky][Tiger Lake][AX201][20H2]Cannot Serch AP SSID when Acess Point security type set WEP/WPA/WPA2..
587919,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,,non_canonical_customer_no_title_brand,NA,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,2021-01-22 05:42:00,Intel BT Adapater issue in win10 19041
587919,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,,non_canonical_customer_no_title_brand,NA,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,2021-01-22 05:42:00,Intel BT Adapater issue in win10 19041
587919,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,,non_canonical_customer_no_title_brand,NA,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSCORP. LTD.,2021-01-22 05:42:00,Intel BT Adapater issue in win10 19041
586291,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-01-17 18:55:00,"[Huaqin][MI A18S][AMD-Luc]Bluetooth show Yellow Mark(Unknown USB Device, error code 43 ) when running Cold boot cycling."
586291,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-01-17 18:55:00,"[Huaqin][MI A18S][AMD-Luc]Bluetooth show Yellow Mark(Unknown USB Device, error code 43 ) when running Cold boot cycling."
586291,"HUAQIN TECHNOLOGY CO., LTD",,non_canonical_customer_no_title_brand,NA,"Huaqin Technology Co., Ltd",2021-01-17 18:55:00,"[Huaqin][MI A18S][AMD-Luc]Bluetooth show Yellow Mark(Unknown USB Device, error code 43 ) when running Cold boot cycling."
585712,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2021-01-14 01:03:00,"[PEGA/EPSON][Tiger Lake UP3 20H1][""Microsoft Wi-Fi Direct Virtual Adapter"" will sporadic show yellow mark during S4 aging or wake from Modern Standby.]"
585712,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2021-01-14 01:03:00,"[PEGA/EPSON][Tiger Lake UP3 20H1][""Microsoft Wi-Fi Direct Virtual Adapter"" will sporadic show yellow mark during S4 aging or wake from Modern Standby.]"
585712,PEGATRON CORPORATION,,non_canonical_customer_no_title_brand,NA,Pegatron Corporation,2021-01-14 01:03:00,"[PEGA/EPSON][Tiger Lake UP3 20H1][""Microsoft Wi-Fi Direct Virtual Adapter"" will sporadic show yellow mark during S4 aging or wake from Modern Standby.]"
