ips_case_number,ips_owner_name,reporter,ips_created_date,ips_oem,jira_id,ips_jira_id,ips_title
643083,Leo Chiang,NA,2021-09-05 19:13:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2_Win11][BT] The DUT connect to BT BR  mouse(??7200M 3.0??),  Playback Local music by Groove and upgrade BT driver from 22.70.0.3 to 22.80.0.4, after upgrade completed , Groove player can't work"
643083,Leo Chiang,NA,2021-09-05 19:13:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2_Win11][BT] The DUT connect to BT BR  mouse(??7200M 3.0??),  Playback Local music by Groove and upgrade BT driver from 22.70.0.3 to 22.80.0.4, after upgrade completed , Groove player can't work"
643083,Leo Chiang,NA,2021-09-05 19:13:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2_Win11][BT] The DUT connect to BT BR  mouse(??7200M 3.0??),  Playback Local music by Groove and upgrade BT driver from 22.70.0.3 to 22.80.0.4, after upgrade completed , Groove player can't work"
644876,Leo Chiang,NA,2021-09-12 19:16:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell_Compal_Horizon MLK_ADL-P_Oct2021] No sound output and No 'Headphones' list in Manage audio devices after paired with BT	headset.
644876,Leo Chiang,NA,2021-09-12 19:16:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell_Compal_Horizon MLK_ADL-P_Oct2021] No sound output and No 'Headphones' list in Manage audio devices after paired with BT	headset.
644876,Leo Chiang,NA,2021-09-12 19:16:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell_Compal_Horizon MLK_ADL-P_Oct2021] No sound output and No 'Headphones' list in Manage audio devices after paired with BT	headset.
645286,Leo Chiang,NA,2021-09-13 23:55:00,"COMPAL ELECTRONICS, INC.",,NA,"[Dell_Compal_Carnoustie_TGL-UP4_Win11_HLK] Win11 HLK Test item fail on ""Bluetooth - Initiate platform-level device reset"""
645286,Leo Chiang,NA,2021-09-13 23:55:00,"COMPAL ELECTRONICS, INC.",,NA,"[Dell_Compal_Carnoustie_TGL-UP4_Win11_HLK] Win11 HLK Test item fail on ""Bluetooth - Initiate platform-level device reset"""
645286,Leo Chiang,NA,2021-09-13 23:55:00,"COMPAL ELECTRONICS, INC.",,NA,"[Dell_Compal_Carnoustie_TGL-UP4_Win11_HLK] Win11 HLK Test item fail on ""Bluetooth - Initiate platform-level device reset"""
645765,Leo Chiang,NA,2021-09-15 03:32:00,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,NA,[Huawei/Bitland][CML-S][Pangu] Bluetooth Sound box-S58 lost connection during S3 cycling test
645765,Leo Chiang,NA,2021-09-15 03:32:00,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,NA,[Huawei/Bitland][CML-S][Pangu] Bluetooth Sound box-S58 lost connection during S3 cycling test
645765,Leo Chiang,NA,2021-09-15 03:32:00,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,NA,[Huawei/Bitland][CML-S][Pangu] Bluetooth Sound box-S58 lost connection during S3 cycling test
645901,Leo Chiang,NA,2021-09-15 18:54:00,WISTRON CORPORATION,,NA,[Dell][Wistron][Stradale MLK] Bluetooth device lag or slow response with AX201 and AX1650s
645901,Leo Chiang,NA,2021-09-15 18:54:00,WISTRON CORPORATION,,NA,[Dell][Wistron][Stradale MLK] Bluetooth device lag or slow response with AX201 and AX1650s
645901,Leo Chiang,NA,2021-09-15 18:54:00,WISTRON CORPORATION,,NA,[Dell][Wistron][Stradale MLK] Bluetooth device lag or slow response with AX201 and AX1650s
646829,Leo Chiang,NA,2021-09-21 16:52:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H81][CezanneM][AX200][20H2][BT][805151169] PC can't re-connect to BT keyboard after del paired . F/R:1/10
646829,Leo Chiang,NA,2021-09-21 16:52:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H81][CezanneM][AX200][20H2][BT][805151169] PC can't re-connect to BT keyboard after del paired . F/R:1/10
646829,Leo Chiang,NA,2021-09-21 16:52:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H81][CezanneM][AX200][20H2][BT][805151169] PC can't re-connect to BT keyboard after del paired . F/R:1/10
647161,Leo Chiang,NA,2021-09-22 18:23:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS ][CML][AX200NGW][22.70][Windows 10 21H1] AX200NGW BT issue can not wake up system from S3 state with BT KB
647161,Leo Chiang,NA,2021-09-22 18:23:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS ][CML][AX200NGW][22.70][Windows 10 21H1] AX200NGW BT issue can not wake up system from S3 state with BT KB
647161,Leo Chiang,NA,2021-09-22 18:23:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS ][CML][AX200NGW][22.70][Windows 10 21H1] AX200NGW BT issue can not wake up system from S3 state with BT KB
647548,Leo Chiang,NA,2021-09-23 20:40:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell][Compal][Tiger Lake] [ModenaTGL]Bluetooth mouse will lag for about 0.5-1s after system idle for some time.
647548,Leo Chiang,NA,2021-09-23 20:40:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell][Compal][Tiger Lake] [ModenaTGL]Bluetooth mouse will lag for about 0.5-1s after system idle for some time.
647548,Leo Chiang,NA,2021-09-23 20:40:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell][Compal][Tiger Lake] [ModenaTGL]Bluetooth mouse will lag for about 0.5-1s after system idle for some time.
647810,Leo Chiang,NA,2021-09-25 01:26:00,"FOXCONN TECHNOLOGY CO., LTD.",,NA,"[DELL Corp. DT/Foxconn/Intel ADL-S][P12]W11,21H2,HLK,KP_SFF_Bluetooth - HciExtensions (Development and Integration)-Execute Test(Prirnary) fail"
647810,Leo Chiang,NA,2021-09-25 01:26:00,"FOXCONN TECHNOLOGY CO., LTD.",,NA,"[DELL Corp. DT/Foxconn/Intel ADL-S][P12]W11,21H2,HLK,KP_SFF_Bluetooth - HciExtensions (Development and Integration)-Execute Test(Prirnary) fail"
647810,Leo Chiang,NA,2021-09-25 01:26:00,"FOXCONN TECHNOLOGY CO., LTD.",,NA,"[DELL Corp. DT/Foxconn/Intel ADL-S][P12]W11,21H2,HLK,KP_SFF_Bluetooth - HciExtensions (Development and Integration)-Execute Test(Prirnary) fail"
648400,Leo Chiang,NA,2021-09-27 23:45:00,"Honor Device Co., Ltd.",,NA,"[Honor][NobelM][AMD][AX200?[21H1]] Manually disconnect the connection with the Bose Bluetooth loudspeaker box, and the reconnection fails. Re-pairing also failed."
648400,Leo Chiang,NA,2021-09-27 23:45:00,"Honor Device Co., Ltd.",,NA,"[Honor][NobelM][AMD][AX200?[21H1]] Manually disconnect the connection with the Bose Bluetooth loudspeaker box, and the reconnection fails. Re-pairing also failed."
648400,Leo Chiang,NA,2021-09-27 23:45:00,"Honor Device Co., Ltd.",,NA,"[Honor][NobelM][AMD][AX200?[21H1]] Manually disconnect the connection with the Bose Bluetooth loudspeaker box, and the reconnection fails. Re-pairing also failed."
648521,Leo Chiang,NA,2021-09-28 03:43:00,INVENTEC CORPORATION,,NA,[ASUS][Strix 2022]?Intel Tile Device? in device manage
648521,Leo Chiang,NA,2021-09-28 03:43:00,INVENTEC CORPORATION,,NA,[ASUS][Strix 2022]?Intel Tile Device? in device manage
648521,Leo Chiang,NA,2021-09-28 03:43:00,INVENTEC CORPORATION,,NA,[ASUS][Strix 2022]?Intel Tile Device? in device manage
648666,Leo Chiang,NA,2021-09-28 19:58:00,WISTRON CORPORATION,,NA,[DELL/Cyborg-H]SUT connected BT mouse and keyboard signal is unstable on Inter(R) Wireless-AC 9560 160MHz(FR:3/3 Units)
648666,Leo Chiang,NA,2021-09-28 19:58:00,WISTRON CORPORATION,,NA,[DELL/Cyborg-H]SUT connected BT mouse and keyboard signal is unstable on Inter(R) Wireless-AC 9560 160MHz(FR:3/3 Units)
648666,Leo Chiang,NA,2021-09-28 19:58:00,WISTRON CORPORATION,,NA,[DELL/Cyborg-H]SUT connected BT mouse and keyboard signal is unstable on Inter(R) Wireless-AC 9560 160MHz(FR:3/3 Units)
648807,Leo Chiang,NA,2021-09-29 01:16:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS PCBU][E210KA][JSL][8265.NGWMG.S][22.50]BT yellow bang while S3 aging
648807,Leo Chiang,NA,2021-09-29 01:16:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS PCBU][E210KA][JSL][8265.NGWMG.S][22.50]BT yellow bang while S3 aging
648807,Leo Chiang,NA,2021-09-29 01:16:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS PCBU][E210KA][JSL][8265.NGWMG.S][22.50]BT yellow bang while S3 aging
649405,Leo Chiang,NA,2021-09-30 23:18:00,QUANTA COMPUTER INC.,,NA,[ASUS Gaming Quanta][FX507_FX517][AX201.NGWG.NVW 999TD0] Sound will distortion or output from internal speaker after system resume from S4/Reboot with specific BT headphone connected
649405,Leo Chiang,NA,2021-09-30 23:18:00,QUANTA COMPUTER INC.,,NA,[ASUS Gaming Quanta][FX507_FX517][AX201.NGWG.NVW 999TD0] Sound will distortion or output from internal speaker after system resume from S4/Reboot with specific BT headphone connected
649405,Leo Chiang,NA,2021-09-30 23:18:00,QUANTA COMPUTER INC.,,NA,[ASUS Gaming Quanta][FX507_FX517][AX201.NGWG.NVW 999TD0] Sound will distortion or output from internal speaker after system resume from S4/Reboot with specific BT headphone connected
650040,Leo Chiang,NA,2021-10-05 21:30:00,WISTRON CORPORATION,,NA,[Dell][Wistron][Stradale ADL][SDCA0.6] BT headset play video/audio will be interrupted.
650040,Leo Chiang,NA,2021-10-05 21:30:00,WISTRON CORPORATION,,NA,[Dell][Wistron][Stradale ADL][SDCA0.6] BT headset play video/audio will be interrupted.
650040,Leo Chiang,NA,2021-10-05 21:30:00,WISTRON CORPORATION,,NA,[Dell][Wistron][Stradale ADL][SDCA0.6] BT headset play video/audio will be interrupted.
651712,Leo Chiang,NA,2021-10-13 02:19:00,WISTRON CORPORATION,,NA,"[Dell Cheetah MLK][WLAN 9462] After connecting to Dell BT KB/MS, the device frequently and continuously drops/re-pairs."
651712,Leo Chiang,NA,2021-10-13 02:19:00,WISTRON CORPORATION,,NA,"[Dell Cheetah MLK][WLAN 9462] After connecting to Dell BT KB/MS, the device frequently and continuously drops/re-pairs."
651712,Leo Chiang,NA,2021-10-13 02:19:00,WISTRON CORPORATION,,NA,"[Dell Cheetah MLK][WLAN 9462] After connecting to Dell BT KB/MS, the device frequently and continuously drops/re-pairs."
652128,Leo Chiang,NA,2021-10-14 03:12:00,"Huaqin Technology Co., Ltd",,NA,"[HONOR][HUAQIN][HiggsE][Intel TGL][Intel AX201][21H2][BT] The game background music from PC speaker out put, But the in-game character sounds come from Bluetooth."
652128,Leo Chiang,NA,2021-10-14 03:12:00,"Huaqin Technology Co., Ltd",,NA,"[HONOR][HUAQIN][HiggsE][Intel TGL][Intel AX201][21H2][BT] The game background music from PC speaker out put, But the in-game character sounds come from Bluetooth."
652128,Leo Chiang,NA,2021-10-14 03:12:00,"Huaqin Technology Co., Ltd",,NA,"[HONOR][HUAQIN][HiggsE][Intel TGL][Intel AX201][21H2][BT] The game background music from PC speaker out put, But the in-game character sounds come from Bluetooth."
652627,Leo Chiang,NA,2021-10-16 02:11:00,"Honor Device Co., Ltd.",,NA,"[Honor][HiggsE][TGL][AX201??Bluetooth?[21H1]] after use ?ExtendedAdvertiseEnableCommand ??with ?random device address?parameter, the ble advertising can not been advertised."
652627,Leo Chiang,NA,2021-10-16 02:11:00,"Honor Device Co., Ltd.",,NA,"[Honor][HiggsE][TGL][AX201??Bluetooth?[21H1]] after use ?ExtendedAdvertiseEnableCommand ??with ?random device address?parameter, the ble advertising can not been advertised."
652627,Leo Chiang,NA,2021-10-16 02:11:00,"Honor Device Co., Ltd.",,NA,"[Honor][HiggsE][TGL][AX201??Bluetooth?[21H1]] after use ?ExtendedAdvertiseEnableCommand ??with ?random device address?parameter, the ble advertising can not been advertised."
652692,Leo Chiang,NA,2021-10-17 19:36:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell_Compal_Horizon MLK_ADL-P_Oct2021] Sound cannot output via BT headset after BT connected and sometimes sound will be auto switched between SUT and BT headset.
652692,Leo Chiang,NA,2021-10-17 19:36:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell_Compal_Horizon MLK_ADL-P_Oct2021] Sound cannot output via BT headset after BT connected and sometimes sound will be auto switched between SUT and BT headset.
652692,Leo Chiang,NA,2021-10-17 19:36:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell_Compal_Horizon MLK_ADL-P_Oct2021] Sound cannot output via BT headset after BT connected and sometimes sound will be auto switched between SUT and BT headset.
652868,Leo Chiang,NA,2021-10-18 02:20:00,WISTRON CORPORATION,,NA,[Dell][Wistron][Odin] HLK test item- Bluetooth-LEExtendedAdvertising fail with AX201 and AX211
652868,Leo Chiang,NA,2021-10-18 02:20:00,WISTRON CORPORATION,,NA,[Dell][Wistron][Odin] HLK test item- Bluetooth-LEExtendedAdvertising fail with AX201 and AX211
652868,Leo Chiang,NA,2021-10-18 02:20:00,WISTRON CORPORATION,,NA,[Dell][Wistron][Odin] HLK test item- Bluetooth-LEExtendedAdvertising fail with AX201 and AX211
653235,Leo Chiang,NA,2021-10-19 01:46:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS PU][UX482EGR][TyP] System is unable to activate Tile feature
653235,Leo Chiang,NA,2021-10-19 01:46:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS PU][UX482EGR][TyP] System is unable to activate Tile feature
653235,Leo Chiang,NA,2021-10-19 01:46:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS PU][UX482EGR][TyP] System is unable to activate Tile feature
653291,Leo Chiang,NA,2021-10-19 03:12:00,WISTRON CORPORATION,,NA,[Dell][Wistron][Odin] Bluetooth - UsbScoDataTransportLayer (Development and Integration) fail
653291,Leo Chiang,NA,2021-10-19 03:12:00,WISTRON CORPORATION,,NA,[Dell][Wistron][Odin] Bluetooth - UsbScoDataTransportLayer (Development and Integration) fail
653291,Leo Chiang,NA,2021-10-19 03:12:00,WISTRON CORPORATION,,NA,[Dell][Wistron][Odin] Bluetooth - UsbScoDataTransportLayer (Development and Integration) fail
653314,Leo Chiang,NA,2021-10-19 04:08:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS PCBU][X415JF][ICL][JfP2_9560]BT mouse will continues unpaired and paired
653314,Leo Chiang,NA,2021-10-19 04:08:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS PCBU][X415JF][ICL][JfP2_9560]BT mouse will continues unpaired and paired
653314,Leo Chiang,NA,2021-10-19 04:08:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS PCBU][X415JF][ICL][JfP2_9560]BT mouse will continues unpaired and paired
653488,Leo Chiang,NA,2021-10-19 19:46:00,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,NA,"[Huawei/Bitland][CML-S][Pangu] When monitor is searched out , then click it to connect, pop-up box does not appear on the display, and the connection fails"
653488,Leo Chiang,NA,2021-10-19 19:46:00,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,NA,"[Huawei/Bitland][CML-S][Pangu] When monitor is searched out , then click it to connect, pop-up box does not appear on the display, and the connection fails"
653488,Leo Chiang,NA,2021-10-19 19:46:00,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,NA,"[Huawei/Bitland][CML-S][Pangu] When monitor is searched out , then click it to connect, pop-up box does not appear on the display, and the connection fails"
653535,Leo Chiang,NA,2021-10-19 21:58:00,"COMPAL ELECTRONICS, INC.",,NA,[WW42-43WS][Dell][Compal][Odyssey] PIMS-95592- The 'Handphones' list in Manage audio devices will disappear for a while after paired with BT headset
653535,Leo Chiang,NA,2021-10-19 21:58:00,"COMPAL ELECTRONICS, INC.",,NA,[WW42-43WS][Dell][Compal][Odyssey] PIMS-95592- The 'Handphones' list in Manage audio devices will disappear for a while after paired with BT headset
653535,Leo Chiang,NA,2021-10-19 21:58:00,"COMPAL ELECTRONICS, INC.",,NA,[WW42-43WS][Dell][Compal][Odyssey] PIMS-95592- The 'Handphones' list in Manage audio devices will disappear for a while after paired with BT headset
653733,Leo Chiang,NA,2021-10-20 06:07:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell/Compal][ADLP] AX211 Video and audio not sync when switch audio source
653733,Leo Chiang,NA,2021-10-20 06:07:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell/Compal][ADLP] AX211 Video and audio not sync when switch audio source
653733,Leo Chiang,NA,2021-10-20 06:07:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell/Compal][ADLP] AX211 Video and audio not sync when switch audio source
654081,Leo Chiang,NA,2021-10-21 02:53:00,Pegatron Corporation,,NA,[Dell][CY22 AIO][ADL-S]Intel BT - The AX211 use BT driver 22.80.1.1 to run WHQL Checklogo test wil fail on Win10..
654081,Leo Chiang,NA,2021-10-21 02:53:00,Pegatron Corporation,,NA,[Dell][CY22 AIO][ADL-S]Intel BT - The AX211 use BT driver 22.80.1.1 to run WHQL Checklogo test wil fail on Win10..
654081,Leo Chiang,NA,2021-10-21 02:53:00,Pegatron Corporation,,NA,[Dell][CY22 AIO][ADL-S]Intel BT - The AX211 use BT driver 22.80.1.1 to run WHQL Checklogo test wil fail on Win10..
655516,Leo Chiang,NA,2021-10-26 20:22:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][20H2][BT][BUG-20211022-37069] Execute '.\ ibterverify.exe ?t' fail.
655516,Leo Chiang,NA,2021-10-26 20:22:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][20H2][BT][BUG-20211022-37069] Execute '.\ ibterverify.exe ?t' fail.
655516,Leo Chiang,NA,2021-10-26 20:22:00,QUANTA COMPUTER INC.,,NA,[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][20H2][BT][BUG-20211022-37069] Execute '.\ ibterverify.exe ?t' fail.
655971,Leo Chiang,NA,2021-10-27 23:08:00,Pegatron Corporation,,NA,"[Dell/Pegatron][ADL-S][D12-AIO][Pompeii/Nazca] Win11 SUT hang on black screen during S4 stress, no caterr error, debug code:0004."
655971,Leo Chiang,NA,2021-10-27 23:08:00,Pegatron Corporation,,NA,"[Dell/Pegatron][ADL-S][D12-AIO][Pompeii/Nazca] Win11 SUT hang on black screen during S4 stress, no caterr error, debug code:0004."
655971,Leo Chiang,NA,2021-10-27 23:08:00,Pegatron Corporation,,NA,"[Dell/Pegatron][ADL-S][D12-AIO][Pompeii/Nazca] Win11 SUT hang on black screen during S4 stress, no caterr error, debug code:0004."
657342,Leo Chiang,NA,2021-11-01 20:42:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][BT][BUG-20211025-37154]  Connect to internet , Run HUA Step Tool_202100830 run Stress_App_00300, sometimes meet Bluetooth device lost"
657342,Leo Chiang,NA,2021-11-01 20:42:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][BT][BUG-20211025-37154]  Connect to internet , Run HUA Step Tool_202100830 run Stress_App_00300, sometimes meet Bluetooth device lost"
657342,Leo Chiang,NA,2021-11-01 20:42:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][BT][BUG-20211025-37154]  Connect to internet , Run HUA Step Tool_202100830 run Stress_App_00300, sometimes meet Bluetooth device lost"
657801,Leo Chiang,NA,2021-11-03 01:29:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99E][NobelF][AX201][21H2][BT] Connect to Bluetooth device, The DUT enter hibernation , resume from Hibernation , during login screen , system auto shutdown or meet BSOD"
657801,Leo Chiang,NA,2021-11-03 01:29:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99E][NobelF][AX201][21H2][BT] Connect to Bluetooth device, The DUT enter hibernation , resume from Hibernation , during login screen , system auto shutdown or meet BSOD"
657801,Leo Chiang,NA,2021-11-03 01:29:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H99E][NobelF][AX201][21H2][BT] Connect to Bluetooth device, The DUT enter hibernation , resume from Hibernation , during login screen , system auto shutdown or meet BSOD"
659435,Leo Chiang,NA,2021-11-09 04:41:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell/Compal][ADLP] WHQL test - Bluetooth - UsbScoDataTransportLayer (Development and Integration) fail
659435,Leo Chiang,NA,2021-11-09 04:41:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell/Compal][ADLP] WHQL test - Bluetooth - UsbScoDataTransportLayer (Development and Integration) fail
659435,Leo Chiang,NA,2021-11-09 04:41:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell/Compal][ADLP] WHQL test - Bluetooth - UsbScoDataTransportLayer (Development and Integration) fail
659667,Leo Chiang,NA,2021-11-09 22:38:00,"Huaqin Technology Co., Ltd",,NA,"[HuaQin][Asus][B3402FEA]Install Intel Bluetooth driver(22.90HF2),the Bluetooth  audio connected status can not show the ?voice,music? string.(FR:100%)"
659667,Leo Chiang,NA,2021-11-09 22:38:00,"Huaqin Technology Co., Ltd",,NA,"[HuaQin][Asus][B3402FEA]Install Intel Bluetooth driver(22.90HF2),the Bluetooth  audio connected status can not show the ?voice,music? string.(FR:100%)"
659667,Leo Chiang,NA,2021-11-09 22:38:00,"Huaqin Technology Co., Ltd",,NA,"[HuaQin][Asus][B3402FEA]Install Intel Bluetooth driver(22.90HF2),the Bluetooth  audio connected status can not show the ?voice,music? string.(FR:100%)"
659880,Leo Chiang,NA,2021-11-10 16:41:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][BT][BUG-20211111-37758] Connect a Bluetooth speaker/Bluetooth headset, in the lower right corner is Hands-Free, and the channel will not automatically switch after connection, it still be speaker output"
659880,Leo Chiang,NA,2021-11-10 16:41:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][BT][BUG-20211111-37758] Connect a Bluetooth speaker/Bluetooth headset, in the lower right corner is Hands-Free, and the channel will not automatically switch after connection, it still be speaker output"
659880,Leo Chiang,NA,2021-11-10 16:41:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H9HD][HookF][AX211][21H2][BT][BUG-20211111-37758] Connect a Bluetooth speaker/Bluetooth headset, in the lower right corner is Hands-Free, and the channel will not automatically switch after connection, it still be speaker output"
659924,Leo Chiang,NA,2021-11-10 18:52:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS CCBU][B7402FEA][TGL-U refresh][AX201][22.90.2.1] BT Audio offload HLK test fail.
659924,Leo Chiang,NA,2021-11-10 18:52:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS CCBU][B7402FEA][TGL-U refresh][AX201][22.90.2.1] BT Audio offload HLK test fail.
659924,Leo Chiang,NA,2021-11-10 18:52:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS CCBU][B7402FEA][TGL-U refresh][AX201][22.90.2.1] BT Audio offload HLK test fail.
661279,Leo Chiang,NA,2021-11-16 05:28:00,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,NA,[Huawei/Bitland][CML-S][Pangu] No Voice from Movie&TV after system resume from S3 with Bluetooth headphone. Failure rate: 1/10 cycles.
661279,Leo Chiang,NA,2021-11-16 05:28:00,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,NA,[Huawei/Bitland][CML-S][Pangu] No Voice from Movie&TV after system resume from S3 with Bluetooth headphone. Failure rate: 1/10 cycles.
661279,Leo Chiang,NA,2021-11-16 05:28:00,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",,NA,[Huawei/Bitland][CML-S][Pangu] No Voice from Movie&TV after system resume from S3 with Bluetooth headphone. Failure rate: 1/10 cycles.
661695,Leo Chiang,NA,2021-11-17 16:44:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98NH99N][BohrBNobelB][AC9560/160MHz][20H2][BT][CPM2021111600066] Turn on BT in setting,when use BT driver 22.80,the time of BT icon appears on taskbar is  longer than when use BT driver 21.50.1.1."
661695,Leo Chiang,NA,2021-11-17 16:44:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98NH99N][BohrBNobelB][AC9560/160MHz][20H2][BT][CPM2021111600066] Turn on BT in setting,when use BT driver 22.80,the time of BT icon appears on taskbar is  longer than when use BT driver 21.50.1.1."
661695,Leo Chiang,NA,2021-11-17 16:44:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98NH99N][BohrBNobelB][AC9560/160MHz][20H2][BT][CPM2021111600066] Turn on BT in setting,when use BT driver 22.80,the time of BT icon appears on taskbar is  longer than when use BT driver 21.50.1.1."
661739,Leo Chiang,NA,2021-11-17 18:30:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][BT][BUG-20211013-36673]  Connect to Bluetooth mouse , \Idle 1 min to entry MS , then close lid for 30 min ,Wake up to check sleepStudy report , SW/HW value, SW:98% , HW:93%"
661739,Leo Chiang,NA,2021-11-17 18:30:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][BT][BUG-20211013-36673]  Connect to Bluetooth mouse , \Idle 1 min to entry MS , then close lid for 30 min ,Wake up to check sleepStudy report , SW/HW value, SW:98% , HW:93%"
661739,Leo Chiang,NA,2021-11-17 18:30:00,QUANTA COMPUTER INC.,,NA,"[Huawei][Quanta][H98VH99V][BohrENobelE_Intel][AX201][21H2][BT][BUG-20211013-36673]  Connect to Bluetooth mouse , \Idle 1 min to entry MS , then close lid for 30 min ,Wake up to check sleepStudy report , SW/HW value, SW:98% , HW:93%"
662501,Leo Chiang,NA,2021-11-21 21:14:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell_Compal_ADL_Odyssey] PIMS-110770 - BT headset output audio will be broken and the sound go up and down
662501,Leo Chiang,NA,2021-11-21 21:14:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell_Compal_ADL_Odyssey] PIMS-110770 - BT headset output audio will be broken and the sound go up and down
662501,Leo Chiang,NA,2021-11-21 21:14:00,"COMPAL ELECTRONICS, INC.",,NA,[Dell_Compal_ADL_Odyssey] PIMS-110770 - BT headset output audio will be broken and the sound go up and down
662586,Leo Chiang,NA,2021-11-22 00:55:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS PCBU][X1603A][ADL-P][JfP][22.900.4] There is no mic endpoint when BT offload is enabled
662586,Leo Chiang,NA,2021-11-22 00:55:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS PCBU][X1603A][ADL-P][JfP][22.900.4] There is no mic endpoint when BT offload is enabled
662586,Leo Chiang,NA,2021-11-22 00:55:00,ASUSTEK COMPUTER INCORPORATION,,NA,[ASUS PCBU][X1603A][ADL-P][JfP][22.900.4] There is no mic endpoint when BT offload is enabled
662850,Leo Chiang,NA,2021-11-22 23:40:00,"Honor Device Co., Ltd.",,NA,[Honor][NobelD][AMD][AX200?[21H1]] WiFi/BT module crashed three times
