source_file,technology,ips_title,predicted_category_model,predicted_category_existing,human_category,confidence
weekly_labels_20260425_165309.csv,WiFi,"[Lenovo][Huaqin][PTL-H][BE213][S511_14_16]The Wi-Fi/BT icon disappears for about	one second after clicking the Wi-Fi icon at the bottom right corner of the	switch.(FR:1/3uuts,2/30cycles)",Performance,Sensing,Performance,0.4234
wifi_tools_piece_03_of_07_FrankLee.csv,tools,WRT can not function for Killer Module,OEM Tools,Killer,OEM Tools,0.4258
bt_software_piece_07_of_07_Yuwei (2).csv,bt,"When switch on and off Bluetooth Button repeatedly from the operation center, the BT button sometime is not working. At the same time, there is 0x9f BSOD when reboot the PC.",BSOD,BSOD,BSOD,0.4271
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,Miracast use CH165 which is not supported by the TV,P2P,Connectivity,P2P,0.4290
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,"System crashed in CS/AH. The BugCheckCode is ""7E""",BSOD,BSOD,BSOD,0.4292
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,WD NMI (0x34) - interrupts were not called for 200 ms,BSOD,BSOD,YB/Lost,0.4297
wifi_tools_piece_02_of_07_Frankyang (2).csv,tools,IWFT enters non-functional state for long run with WiFi Disabled,OEM Tools,Connectivity,OEM Tools,0.4305
wifi_tools_piece_07_of_07_Brenton.csv,wifi,"FATAL_ERROR: uCode ASSERT(UMAC, rtStatus = 0x20101058, log is valid. data1 = 0xb, data2 = 0x0)",YB/Lost,YB/Lost,YB/Lost,0.4353
bt_software_piece_01_of_07_Bingyue (2).csv,software,":Event ID 7023 The Intel Connectivity Service service terminated"" happensduring Restart test",ICPS,Killer,ICPS,0.4364
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,WLAN card AX201 test CITU tool would have 0x31B Assert,YB/Lost,YB/Lost,YB/Lost,0.4379
wifi_tools_piece_06_of_07_Zhiqiang (2).csv,wifi,PAD mouse operate lag from PAD to PC move after PC and Pad multi-screen synergy through Huawei Butler(HUAWEI PC manager),P2P,Performance,P2P,0.4379
bt_software_piece_07_of_07_Yuwei (2).csv,software,"- ""Connected Network Change"" Event isnt triggered upon actual Wi-Fi link-loss",ICPS,Killer,ICPS,0.4407
weekly_labels_20260508_230403.csv,BT,"[NEC][LCFC][PTL[Yukimura-IP][25H2][SIT][BE211]Under S0 with a Bluetooth headset connected and running 1080P, the PHM log shows that C10 does not reach 50%.FR: 9/10Cycles",Power Consumption,Connectivity,Power Consumption,0.4410
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,Cannot detect User SPD when lean back sitting,Sensing,Connectivity,Sensing,0.4413
weekly_labels_20260529_170002.csv,WiFi,[Lenovo-IdeaPad][LNL][QIXIA][win11][FVT][FmP][S790_15_LNL_FVT_HF_stress]WiFI 11ac throughput cannot pass lenovo spec,Performance,Performance,Performance,0.4418
weekly_labels_20260530_145717.csv,WiFi,[Lenovo-IdeaPad][LNL][QIXIA][win11][FVT][FmP][S790_15_LNL_FVT_HF_stress]WiFI 11ac throughput cannot pass lenovo spec,Performance,Performance,Performance,0.4418
bt_software_piece_02_of_07_Juan.csv,software,High traffic notification does not trigger naturally without a reset,ICPS,Killer,ICPS,0.4440
wifi_tools_piece_02_of_07_Frankyang (2).csv,wifi,WiFi was disconnected as resuming from modem standby.,Power Consumption,Connectivity,Power Consumption,0.4458
weekly_labels_20260508_230403.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Power Consumption,0.4465
weekly_labels_20260515_170001.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260515_170001.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260522_183733.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260522_183733.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260522_183733.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260522_183733.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260523_143606.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260523_143606.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260523_143606.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260523_143606.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260523_143640.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260523_143640.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260523_143640.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260523_143640.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260523_145957.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260523_145957.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260523_145957.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260523_145957.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260523_150056.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260523_150056.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260523_150056.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260523_150056.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260525_100744.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260525_100744.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260525_100744.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260525_100744.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,Restricted mode long reconnection time after resume from sleep,Connectivity,Power Consumption,Connectivity,0.4465
weekly_labels_20260529_170002.csv,BT,[Xiaomi][PTL][AX211] Connecting a PC to a mobile phone via BLE takes a long time,Connectivity,Connectivity,Connectivity,0.4469
weekly_labels_20260530_145717.csv,BT,[Xiaomi][PTL][AX211] Connecting a PC to a mobile phone via BLE takes a long time,Connectivity,Connectivity,Connectivity,0.4469
bt_software_piece_04_of_07_Wesley.csv,bt,Unnecessary BT LE Sideband device and YB,YB/Lost,RF,YB/Lost,0.4479
bt_software_piece_07_of_07_Yuwei (2).csv,software,: Passcode incorrect will be shown when connect Wifi with correct passcode,ICPS,Killer,ICPS,0.4480
wifi_tools_piece_04_of_07_KJ (2).csv,wifi,unable to create GO on 5G bandwidth low frequency channels,P2P,Performance,P2P,0.4481
bt_software_piece_03_of_07_Steven.csv,software,"- Bluetooth tab is presenting ""Connect"" button instead of ""Add a device"" when a device is already connected",ICPS,Killer,ICPS,0.4487
weekly_labels_20260501_170001.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,RF,0.4488
weekly_labels_20260508_230403.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,Performance,0.4488
weekly_labels_20260515_170001.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,Performance,0.4488
weekly_labels_20260515_170001.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,Performance,0.4488
weekly_labels_20260522_183733.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,Power Consumption,0.4488
weekly_labels_20260522_183733.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,Performance,0.4488
weekly_labels_20260523_143606.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,Power Consumption,0.4488
weekly_labels_20260523_143606.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,Performance,0.4488
weekly_labels_20260523_143640.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,Power Consumption,0.4488
weekly_labels_20260523_143640.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,Performance,0.4488
weekly_labels_20260523_145957.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,Power Consumption,0.4488
weekly_labels_20260523_145957.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,Performance,0.4488
weekly_labels_20260523_150056.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,Power Consumption,0.4488
weekly_labels_20260523_150056.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,Performance,0.4488
weekly_labels_20260525_100744.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,Power Consumption,0.4488
weekly_labels_20260525_100744.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,Performance,0.4488
wifi_tools_piece_03_of_07_FrankLee.csv,wifi,TyP2 6GHz output power 2-5dBm drop on conductive test (3/19 and 4/16),Power Consumption,Power Consumption,RF,0.4488
wifi_tools_piece_01_of_07_Timdaway.csv,wifi,5010 Netwaw16 WiFi errors observed during GT(eDP) random mountain test -- 0x2ca5,YB/Lost,YB/Lost,YB/Lost,0.4494
bt_software_piece_01_of_07_Bingyue (2).csv,bt,System found the BSOD 0x7F when run the HLK : System - PNP (disable and enable) with IO Before and After (Reliability) test failed due to unexpected reboot.(FR: 2/3),BSOD,BSOD,BSOD,0.4496
weekly_labels_20260529_170002.csv,WiFi,"[Huawei][Quanta][Euler][CML-U][AX201][WLAN][19H2]PC and Cell use hishare to transfer file, the throughput lower than 11 MBps(MCC is JP)",Performance,Performance,Performance,0.4497
weekly_labels_20260530_145717.csv,WiFi,"[Huawei][Quanta][Euler][CML-U][AX201][WLAN][19H2]PC and Cell use hishare to transfer file, the throughput lower than 11 MBps(MCC is JP)",Performance,Performance,Performance,0.4497
