Issue key,project,year,category,Summary,Custom field (Root Cause)
WIFI-715726,WIFI,2025,Performance,[HP][LNL][OB5][WiFi Sensing] Take long time to lock if user walk away with slower motion ,DCR-3341
WIFI-714655,WIFI,2025,Connectivity,[HP][LNL][OB5][WiFi Sensing] HP requirement of WAL lock time shorter than 25s ,DCR-3341
WIFI-704190,WIFI,2025,Connectivity,[Dell][Taroko][WiFi-sensing] Confirm the Isolation - BNR_mean mapping ,DCR-3341
WIFI-697194,WIFI,2025,Connectivity,[Dell][Compal][RNG][ARL-H][FmP2]The first time using Miracast to connect may have a chance of failing to connect.,"same as WIFI-605715:
unicast action frame received on AUX PHY,
there was a bug on parsing the mac type of the RX packet.

When we receive packet on AUX Phy without specific address, we will FWD the packet to all the VIFs and the VIFs will parse the packet if needed.

due to the bug in RX parsing, the action frame was indicate twice to the OS."
WIFI-691994,WIFI,2025,Performance,[FCCL][FmP2/GaP2] Slower to connect to AP on 6GHz when SSID with hidden,"The hidden UHB AP discovery API with FW uses the short SSID index to find which
SSID to use.
As we only allow 1 short SSID per channel to be scanned, it has to be the hidden
one.
Otherwise FW won't know how to scan it (the short SSID won't be set in the short
SSID bitmap of the channel)

in this case, the single short SSID slot was taken by another AP, so we didn't set the hidden AP short SSID"
WIFI-691867,WIFI,2025,Connectivity,"[Sensing][Dell][Taroko]  After bootup Notebook , moving from 24F to 30F intel office , very hard to WAL",described in bug
WIFI-691354,WIFI,2025,Connectivity,[Acer] Miracast channel does not align with BSS channel,"We didn't prioritize the PEER_PREFERRED_CHANNEL during the best channel selection.  Additionally, we haven't identified whether we are in INV/GON flows or in an AUTO GO scenario."
WIFI-687889,WIFI,2025,Connectivity,[Samsung][Titan5 ARL][QuickShare][AX201]P2P pair fail after advertisement.,Race between rxTxFsm and the ImmBg task
WIFI-682006,WIFI,2025,BSOD,[WIKO][LC][MarseilleI][ARL-AX201][PVT][24H2]the DUT assert 0x40013D and 0x4473 happening causing to PC mobile hotspot unexcepted turn off  when running iperf,"Remove the sysassert 0x13d and exit the rcm agg loop in case of timeout.
The problem is many small RX frames in AGG and the decoder feedback in HrP/GfP makes big delays.
https://gerritwcs.ir.intel.com/c/wcd_fw-dev/+/202312"
WIFI-677488,WIFI,2025,Connectivity,[HP][IEC] - NA[Masada][LNL][Fmp2-BE201][Win11 24H2]WIFI 7 blocked SW Drips 0,drips issue was fixed with HW WA in last canary and 23.150.0 pc spin.
WIFI-676654,WIFI,2025,Connectivity,[HP][Quanta]-[Trekker][PTL-H12Xe][FmP2 2230] CITU test fail (Marginal Test with High confident),
WIFI-671650,WIFI,2025,BSOD,[Lenovo][ARL-H][FmP][Marie_Curie2] BSOD-0xD1 point to Wifi driver(Netwaw16.sys) --Netwaw16!hmfmCommonUpdateBssEntry,"memalloc failures cause our ieMap to return NULL when searching for an IE.
in this case, we just accessed the IE right after getting it, without a null check, thus a BSOD occurred."
WIFI-665615,WIFI,2025,BSOD,[LG][ARL-H][BE201][WIFI][WIN11]16/17Z90TR + BE201 the FW assert 0x913 happening cause to  event ID 5002 issue with Wifi connection (6G / 5G / 2.4G),"In getting while losing flow, we first deschedule the timepoint
then call _mvmSchedTerminateLosingPrepareEvent() that should end the
event.
But because the timepoint already descheduled,
_mvmSchedTerminateLosingPrepareEvent() does nothing and
the event left in running state.

Later this cause persistentLosing as we see the prepare losing
still running.

If we are in link deactivate flow, driver removes the phy
context right after deactivate. If we don't run immediately
context switch, driver will remove the context while
context is active. This cause assert 0x970."
WIFI-663175,WIFI,2025,Performance,[MSFT][Kingsthorpe][LNL][FmP][UID 1127980][Wi-Fi] Throughput with 11be is lower than 11ax in 5GHz,Stall upscale in case previous SR was above 95 and current is less than 70
WIFI-657509,WIFI,2025,BSOD,[MSFT][SURFACE][CO_VAL][PTL][Woodhaven] 5010 Netwaw16 WiFi errors observed during GT(eDP) random mountain test  -- 0x2ca5,"the power sensor is initialized only after FW init
if no FW init, than all SAR manager with the driver would fail because the power sensor is uninitialized"
WIFI-648590,WIFI,2025,BSOD,"[LG][ARL-H][ AX211 ][WIFI][16/17Z90TR ][WIN11]16/17Z90TR + AX211  LMAC1, Assert 0x913, happening with ASUS RT-AX88U AP at  Disconnect point","The issue root cause is “refactoring in MVM on link losing flow The problem was when driver deactivate link, MVM not deactivate the phy then when driver remove Phy it raise this assert”"
WIFI-645737,WIFI,2025,Connectivity,[Lenovo][ARL-H][GfP2][Matterhorn2] The network(security:WPA3-personal) Connect Failed,"2 Issues resolved:

1. Authentication Failure:
Handle scenarios where the SAE commit message is retransmitted (either STA→AP or AP→STA) in a more robust manner. The fix ensures that the second (duplicated) commit message from the AP is silently ignored, allowing the authentication process to continue.

2. Deauth frame is not sent to air when disconnecting:
Improve the deauth flow making sure the frame is transmitted to air."
WIFI-638770,WIFI,2025,Connectivity,Reopen - [MSFT][SP11][UID 1117604][LNL][FmP] Wi-Fi adapter PHY rate is not consistent in 6 GHz band(320 MHz) with TP-Link BE800 AP,Feature was disabled
WIFI-636094,WIFI,2025,Connectivity,[ASUS/CS][ARL/LNL/MTL][GfP/TyP][UX8406MA/CA] 23.120 cannot read WGDS in some country (e.g. TW/HK/SG),DCR-2975 has caused SAR module to receive profileId > 31
WIFI-635251,WIFI,2025,BSOD,"[MSFT][SURFACE][CO_VAL][PTL][McKenna][FmP] Event viewer - System error ""Has determined that the network adapter is not functioning properly"" observed while running S4 cycling -- 0x1000971","Bug root cause:
 - There are 2 active macs - BSS client and P2P client.
 - UMAC send 2 protection windows to LMAC - one for each mac.
 - LMAC start the first protection window.
 - Beacon is received, and LMAC remove the first protection window.
 - LMAC send NTF to UMAC that beacon is received.
 - LMAC allow PS.
 - PHY move to PS mode.
 - UMAC update 1 of the protection windows timing, and send it to LMAC.
   Since the current beacon event wasn't not removed yet, the UMAC send
   its window as well.
 - LMAC received hiscorical protection window, and set protection.
 - To configure the chain ant req, LMAC need to access the PHY.
   Since the PHY is in PS mode, we get assert when trying to access the PHY.

Fix:
If phy is not exist, coex status is off.
Check if coex status is not off before starting coex protection.

RC is the same as bug WIFI-527459. Fixed on: https://gerritwcs.ir.intel.com/c/wcd_fw-dev/+/177112"
WIFI-628009,WIFI,2025,Connectivity,[Dell][LNL][Jarvis][WiFi sensing] Decision low value will over decision high and system always detect human after SPD ,Fix along with https://jira.idoc.intel.com/browse/DCR-3171
WIFI-626295,WIFI,2025,BSOD,[Lenovo-DT][LCFC][Tiny11] [ARL-S][AX211]S3 enter time greater than 8 seconds and assert 0x6bfb,"2 sec delay in entering SX due to synchronization with CSME, which is unnecessary when its policy is not enabled.

"
WIFI-623947,WIFI,2025,BSOD,[Honor][Huaqin][DarwinB][ARL][AX211][WiFi]The FW  assert 0X3706 happening  cause wifi disconnect,"It is a dup of WIFI-410816
I could not reject it as dup."
WIFI-618492,WIFI,2025,Performance,[MSFT][Kingsthorpe][LNL][FmP][UID 1108518] Lower Wifi Uplink Throughput when TAS is enabled even in close range of Access Point,
WIFI-616461,WIFI,2025,Connectivity,[Dell][Dell build installer][WirelessSetup.exe]WirelessSetup popup error when reinstall after 23.110.,"When an older installer is already installed, the new installer looked for iProData.ini in the old installer original location instead of the currently running installer. If the old installer was removed, the new installer won't find iProData.ini and will fail."
WIFI-607289,WIFI,2025,Connectivity,"[VAIO][RPL][WiFi sensing]Once the PC wakes up, it stays awake even if there is no movement around the PC.",wrong configuration sets 5 / 7
WIFI-594472,WIFI,2025,BSOD,"[Honor][Wingtechh][FermatB][ARL-H][WiFi][AX201][24H2]The WIFI assert _0x3706  and  0x22d2  happening  cause to network disconnected during wechat video call，event log show wifi ""5002"". Fail rate: 1/109 units",Fixing inconsistency of suspend command not being sent for certain tid's
WIFI-582252,WIFI,2025,Connectivity,[Dell][OasisMTL]Stress_MS_Win11_'Intel(R) Wi-Fi 7 BE200 320MHz' lost in DM(F/R:2/30units),"Disable DCDC modes for FmP / GaP. Which means we are not allowing transitions between PWM to PFM.
We suspect that those transition interfere the STEP."
WIFI-578697,WIFI,2025,Connectivity,"[HP][Wistron][25C1 Cadet LNL][WIFI UEFI][GfP2][FmP2] The CSR interface show ""cannot connect to this network"" after input an incorrect password then input correct one on the same or another AP.",UEFI fix cipher reset behavior after a failed SAE connection
WIFI-578536,WIFI,2025,Connectivity,"[ASUS][B1403CVA][RPL-R][BE202/BE200] RX sensitivity signaling measures Aux port(chain A), PER always show 100% with 23.100.0.4","Changed the BA/CTS/ACK ant selection to be 1st based on RSSI and then on the preferred ant that is also controlled by the TLC.
Next fix was due to incorrect energy array index usage, so the energy compare was wrong."
WIFI-576597,WIFI,2025,BSOD,[Honor][FermatB][ARL][AX201][Low probability]WiFi FW LMAC assert 0x91 cause to wifi reset,"Assert was removed, found to be not properly set"
WIFI-576414,WIFI,2025,Connectivity,[Lenovo][Compal][YOGA Slim 7][LRL][BE201]RSSI test values can not change by ANT tool when AP create 3 6G band SSID,"LQ value should be updated upon receiving a beacon, it is
checked if the beacon is from our associated APs BSSID (which fails, as the
BSSID is different between VAP and actual beacon in air)"
WIFI-574875,WIFI,2025,Connectivity,[MSFT][Kingsthorpe][LNL][FmP][UID 1075253] TAS/SAR becomes Active even though it's disabled by SAR Manager (set to index 0),"Fix Sar activation via addition of callback after tx end
"
WIFI-573979,WIFI,2025,BSOD,[Samsung][LNL][BE201] D1/10D BSoD AV_Netwaw16!utilHmacBssEntryCommonDtor,fixed on core92
WIFI-564738,WIFI,2024,Connectivity,[HP/SIO2328358][CanopyR][ARL-U/AX211/24H2] BT lost when running Winpvt-Hibernation Focus,Improved platform stability by adding timeout for HW events which are not sent on time
WIFI-562968,WIFI,2024,BSOD,[ThinkPad_JP][Eiger-2][ARL-H][FmP2][24H2] BE201 device YB after S4 resume - 0x132e,explained by or
WIFI-560195,WIFI,2024,BSOD,[Dell_Compal][RNG][ARL][FmP2]Win11 24H2_Stress_ S4 Device YB Intel(R) Wi-Fi 7 BE201 320MHz,Addition of HW timeout during platform reset.
WIFI-558281,WIFI,2024,Connectivity,[ASUS][ARL/LNL][BE201][TP3607SA] ANT RSSI command timed out when testing UHB with WiFi 7 AP.,"LQ value should be updated upon receiving a beacon, it is
checked if the beacon is from our associated APs BSSID (which fails, as the
BSSID is different between VAP and actual beacon in air)"
WIFI-551095,WIFI,2024,Connectivity,[Lenovo][Aladdin][LNL SIT][BE201][Win11] System sometimes show only one network band when connect MLO enabled AP,"Improve behavior during multi-link probe response during rejection of a link.
"
WIFI-548045,WIFI,2024,BSOD,"[Lenovo][Aladdin][LNL SIT][BE201]Recoverable Assert 0x3F23 is observed each reboot cycle with 23.100, but no such assert with 23.90",Fix a race during back-to-back RFI commands that are being sent.
WIFI-546978,WIFI,2024,BSOD,[Dell][compal][ARL-H][Renegade]ME doesn't respond to the ping request when BSOD in 2nd times,SAP fixes from Meir on WHQL WiMan version 2449.91.92
WIFI-546162,WIFI,2024,BSOD,[lenovo_lnl_eiger2]BE201 BSOD 0xD1 when playing video with WhitePearl tool,Miscalculation of pointers refcount when MLD AP changes from legacy to MLD mode
WIFI-544301,WIFI,2024,BSOD,[Honor][Wingtechh][FermatB][ARL-H][WiFi][AX201][24H2]WiFi driver YB 0x91 issue restarted after the BIOS upgraded. Fail rate: 1/68  units,"DSP latency in 160MHz on HrP (long delay between rx_on_air drop to rx_frame drop) can cause false wpal error (move_to_tx) when responding with BA to Rx.
This NMI is now disabled in HrP when working on 160MHz"
WIFI-541811,WIFI,2024,BSOD,CLONE - [Dell][Compal][PistaARL] BE201 WLAN YB on factory with assert 0x505 while idle,"Fix STEP noise issues by removing DCDC modes.
"
WIFI-540995,WIFI,2024,YB/Lost,[ASUS][Wi-Fi sensing] Wi-FI device will YB when use 23.80 PV and add registry HumanPresenceSpdConfigId=1-5,Fixed Sensing installation issue due to invalid extension INF.
WIFI-538541,WIFI,2024,Connectivity,[ASUS][AP]Question for Beacon Measurement request/response before BTM Handshake for Mesh Setup,"In case the AP is sending in RRM request 2 different channels but on
different IEs, we will answer and scan only to the second.
the fix is to initiate the number of channel at before starting to parse the RRM
action frame so we will not override it"
WIFI-532614,WIFI,2024,Connectivity,"[ASUS_CCBU][ADL-N][9462][23.80.1.3][BR1402CGA] After connect with WPA3 AP, security type will downgrade to WPA2.","Addition of WPA3 Enterprise publication as part of supported OS security capabilities. 
"
WIFI-528912,WIFI,2024,Connectivity,"[Lenovo][Aladdin][LNL SIT][BE201][Win11] Cast page sometimes  show ""No displays are available"" when press Win+K after ""Wireless Display"" was installed.",Improvements of Scan efficiency during p2p scan discovery
WIFI-527235,WIFI,2024,Connectivity,[HP/Quanta][Regis][SI2][BE201D2W] Restricted mode long reconnection time after resume from sleep,Added optimizations to save time -  if we recently heard the ssid no need to trigger another scan.
WIFI-525518,WIFI,2024,BSOD,[Samsung][ADL][AX211][P241111-02828] 7e BSoD occurred after the system was left idle for 15 minutes.,Fixed initialization parameters of Windows performance counters
WIFI-524086,WIFI,2024,BSOD,[Dell][Compal][Pista]ARL] DUT BSOD_0xCE on factory (<Unloaded_Netwaw16.sys>+0x2b7703),Improved error handling of WIFI-WIAMT communication in case WIFI driver is disabled and communication API is closed. 
WIFI-521571,WIFI,2024,Connectivity,"[Lenovo_IdeaPad][WenchangⅡ][LCFC][LNL][24H2][SIT][BE201]The unit occurred BSOD_0x10D(Netwaw16!utilHmacBssEntryCommonDtor) after running the Prime95+TAT test overnight, and then idle about 20 minutes later(FR: 2/4Units)",Fix for MLD AP record keeping in the BSS table data base.
WIFI-520916,WIFI,2024,Connectivity,[lenovo/DT BU][In-house][ARL-S][BE200][ThinkCentreM90qGen6]HLK:System - PNP (disable and enable) with IO Before and After (Reliability) test fail,"Duplicate root cause as WIFI-503974, but can't set as duplicate as this is a different customer"
WIFI-520712,WIFI,2024,Performance,[ThinkPad China][E14 gen5][Field_issue] Wi-Fi AX201 significantly slow access to E-Filling and SAP SQL data.,"In LSO flow, the TCP headers had to set the PSH flag only for the last fragment.
For that, driver reset this bit for all the fragments and tried to restore TCP headers back to original in the last fragment.
But the ""original"" was overwritten by the last used header, thus we never really set the PSH bit again."
WIFI-519220,WIFI,2024,Connectivity,"[HP][Wistron][Cadet25C1_LNL][GfP2/FmP2][Win11 24H2 Build 26100.2033] ""Mobile hotspot"" can't be turned on after connecting to 5.0GHz Wi-Fi and setting network band as ""5 GHz""(GfP2&FmP2).",Change in requirements
