issue_year,jira_id,jira_is_sw_change,ips_title,technology,platform,jira_platform,ips_platform,ips_created_date,ips_closed_date,ips_priority,deduced_issue_category,category_confidence,jira_exposure
2024,,false,[Lenovo-DT][AVC][M90a-6][ARL-S][BE200][24H2][100%] Radio type show 11ax when WPA3.,WiFi,Arrow Lake,,Arrow Lake-S,2024-10-24 01:59:00,2024-11-19 00:00:00,High,Performance,0.1132,2-High
2024,BT-291551,true,[Lenovo][Aladdin][LNL SIT][BE201][Win11] BT mouse  can not  auto connect after MS resume,BT,Lunar Lake,Lunar Lake,Lunar Lake,2024-10-24 19:04:00,2025-01-18 00:00:00,High,Connectivity,0.196,2-High
2024,,false,[lenovo_lnl_alloy] HLK: Bluetooth - HciExtensions (Development and Integration) test failed,BT,Lunar Lake,,Lunar Lake,2024-10-24 00:56:00,2024-11-19 00:00:00,High,HLK,0.3361,2-High
2024,,false,[Lenovo][Aladdin][LNL SIT][BE201][Win11] SW/HW drips is less than 90%Intel(R) Wi-Fi 7 BE201 320MHz,WiFi,Lunar Lake,,Lunar Lake,2024-10-24 02:12:00,2024-12-02 00:00:00,High,Power Consumption,0.3286,2-High
2024,,false,"[Cheetah-3]:The EUT cant connect the WPA2-Enterprise(EAP-TLS) Wi-Fi in the Wi-Fi Configuration menu.(FR:2/2 units,10/10 trials)",WiFi,Alder Lake,,Alder Lake,2024-10-24 03:51:00,2024-12-29 00:00:00,High,Connectivity,0.1236,2-High
2024,BT-284698,false,BSOD 0x9F (ibtpci.sys) encountered during Memory Test on Thames-2 EEP with 23.70.3.1 and verifier = ENABLED (5/25 units),BT,Lunar Lake,Lunar Lake,Lunar Lake,2024-10-25 01:18:00,2024-12-08 00:00:00,High,BSOD,0.324,1-Critical
2024,BT-289196,false,"[Lenovo_IdeaPad][Wenchang][LCFC][LNL][SIT][24H2][BE201] BT Lost when idle after normal use.(F/R: 1/2units, 1/20cycles)",BT,Lunar Lake,Lunar Lake,Lunar Lake,2024-10-27 18:41:00,2024-12-02 00:00:00,High,YB/Lost,0.1772,2-High
2024,,false,"[Lenovo][Aladdin][LNL SIT][BE201][Win11] Unit occurs BSOD(Stop code: SYSTEM_THREAD_EXCEPTION_NOT_HANDLED,bugcheck:0x7e,with dump) when connect BT headset and then disable Bluetooth in Quick settings",BT,Lunar Lake,,Lunar Lake,2024-10-27 22:41:00,2024-11-07 00:00:00,High,BSOD,0.196,2-High
2024,BT-289236,false,[Lenovo_IdeaPad][Elbrus Mount][LCFC][FVT][24H2][BE201]Sound output occur lag/delay(about 0.5S) serveral times when play local music with BT headset (F/R:2/2units 4/10cycles).,BT,Arrow Lake,Arrow Lake-Hx,Arrow Lake-Hx,2024-10-27 18:00:00,2024-12-02 00:00:00,High,Connectivity,0.1834,1-Critical
2024,,false,[Lenovo-IdeaPad][ARL][FmP2][Shangri-la EVT]WIFI project fail,WiFi,Arrow Lake,,Arrow Lake,2024-10-27 23:49:00,2024-11-27 00:00:00,High,Performance,0.1143,2-High
2024,,false,"[Lenovo_IdeaPad][Yoga Slim7_14ILL10_FVT] H4_Auto_ S4_5/Stress_S4, System show Bluetooth lost an",BT,(missing),,,2024-10-29 23:04:00,2024-12-12 00:00:00,High,YB/Lost,0.2369,2-High
2024,,false,"[Lenovo][Aladdin][LNL SIT][BE201][Win11]  BT device ""HUAWEI P30 PRO"" will become ""Bluetooth LE Device xxxxxxxx"" during Bluetooth file transfer.(FR:2/2units;4/4cycles)",BT,Lunar Lake,,Lunar Lake,2024-10-29 00:47:00,2024-11-26 00:00:00,High,Connectivity,0.1633,2-High
2024,,false,"[Lenovo][Compal][Yoga Slim7_14ILL10_FVT] Stress _MS/Stress_WiFi-MS,Intel(R) WI-FI 7 BE201 320MHz(\_SB.PC00.CNWW) caused SW:0%, HW:-",WiFi,Lunar Lake,,Lunar Lake,2024-10-29 03:32:00,2024-12-07 00:00:00,High,Power Consumption,0.3095,2-High
2024,,false,ThinkStation Mistral P3 Ultra Gen 2:W11:HLK:System - PNP (disable and enable) with IO Before and After (Reliability) fail,WiFi,Arrow Lake,,Arrow Lake-S,2024-10-29 02:10:00,2024-12-07 00:00:00,High,HLK,0.1239,2-High
2024,BT-289135,false,[Lenovo_IdeaPad][Tianzhu 16][LCFC][SIT][24H2][BE201/BE200]BT Device lag and autodisconnect and the re-connect,BT,Arrow Lake,Arrow Lake-H,Arrow Lake-H,2024-10-29 02:44:00,2024-12-12 00:00:00,High,Connectivity,0.1756,1-Critical
2024,,false,[Lenovo_IdeaPad][LCFC][ARL_H][24H2] [BE200]The WRT tool cannot read the ACPI DSM function when the BE200 is inserted on the ARL-HU Platform.,WiFi,Arrow Lake,,Arrow Lake-H,2024-10-31 19:30:00,2024-11-25 00:00:00,High,Sensing,0.1064,2-High
2024,WIFI-520713,false,[Lenovo_IdeaPad][Wenchang][LCFC][LNL][SIT][24H2][BE201]WRT tool show WLAN error code 5002 with 04444 assert,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,2024-10-31 00:48:00,2024-12-07 00:00:00,High,YB/Lost,0.1393,2-High
2024,WIFI-520712,true,[ThinkPad China][E14 gen5][Field_issue] Wi-Fi AX201 significantly slow access to E-Filling and SAP SQL data.,WiFi,Raptor Lake Client Platforms,Raptor Lake Client Platforms,Raptor Lake Client Platforms,2024-11-01 01:01:00,2025-01-18 00:00:00,Critical,Performance,0.1208,1-Critical
2024,,false,[Lenovo China/Compal][LNL] BE201_2230_KLSPC_Layout Review,WiFi,Lunar Lake,,Lunar Lake,2024-11-01 09:46:01,2024-11-07 15:02:20,High,Performance,0.1027,2-High
2024,,false,[lenovo_lnl_alloy] BSOD 0x9F point to ibtpci.sys during office normal usage,BT,Lunar Lake,,Lunar Lake,2024-11-04 18:53:00,2024-11-19 00:00:00,High,BSOD,0.3995,2-High
2024,WIFI-521225,false,[Lenovo][LNL][BE201][Thames-2] WLAN YB during Reboot Loop test.,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,2024-11-04 17:21:00,2025-01-01 00:00:00,High,YB/Lost,0.1783,2-High
2024,,false,[lenovo/DT BU][In-house][[C-ARL-PCB2][AX211]TC-TC-M770T ]AX211 WIFI  Nearby sharing,BT,Arrow Lake,,Arrow Lake-S,2024-11-04 19:53:00,2024-12-03 00:00:00,High,Connectivity,0.1784,2-High
2024,,false,[Lenovo][Wistron][ARL][AX211][TB1416_GEN8]:MS stress test BT detvice show YB in DM,BT,Arrow Lake,,Arrow Lake,2024-11-04 18:26:00,2024-12-02 00:00:00,High,YB/Lost,0.1861,2-High
2024,,false,[Lenovo][Compal][TB G7+1416][ARL_H]BE200&BE201cannot connect to 5G frequenc band,WiFi,Arrow Lake,,Arrow Lake,2024-11-04 22:04:00,2024-12-07 00:00:00,High,P2P,0.1128,2-High
2024,,false,[Lenovo/DT BU][In-house][ARL-HX][AX203/AX211][LOQ-Tower-17IAX10]Bluetooth headse,BT,Arrow Lake,,Arrow Lake-Hx,2024-11-04 22:58:00,2024-11-29 00:00:00,High,Connectivity,0.1767,2-High
2024,,false,Yoga_Slim_9_14ILL10 BT audio test data review,BT,Lunar Lake,,Lunar Lake,2024-11-05 06:47:56,2024-11-06 09:02:46,Low,Connectivity,0.2111,4-Low
2024,,false,[Lenovo][LNL][BE201][Thames-2/Mersey-2] BSOD0x7E pointing to WifiCx.sys,WiFi,Lunar Lake,,Lunar Lake,2024-11-05 20:34:00,2024-11-07 00:00:00,High,P2P,0.0957,2-High
2024,WIFI-534850,false,[Lenovo][Aladdin][LNL SIT][BE201][Win11] WiFi icon flash more than 30s when connect enterprise network,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,2024-11-05 23:00:00,2024-11-27 00:00:00,Low,Performance,0.1269,2-High
2024,,false,[Lenovo-DT][Wistron][M90t_PCB1][ARL-S] BE200 read ACPI DSM functions failed (F/R,WiFi,Arrow Lake,,Arrow Lake-S,2024-11-05 22:43:00,2024-11-07 00:00:00,High,Connectivity,0.1079,2-High
2024,,false,"[Lenovo][Foxconn][Thinkstation P7 Hornet][FHFs][AX210][Win11 24H2][50%]Bluetooth driver lost under device manager and exist error event ""ID 17""(BTHUSB)",BT,Fishhawk Falls,,Fishhawk Falls,2024-11-06 00:22:00,2025-01-11 00:00:00,High,YB/Lost,0.2138,2-High
2024,BT-297451,false,[lenovo_lnl_alloy] Intel BE201 QS Bluetooth device was lost when the system entered MS. Fail rate:1/8 times.,BT,Lunar Lake,Lunar Lake,Lunar Lake,2024-11-06 22:05:00,2025-02-23 00:00:00,High,YB/Lost,0.1637,1-Critical
2024,,false,"[Lenovo_IdeaPad][Elbrus Mount][LCFC][FVT][24H2][BE201]Cannot connect the BT keyboard and have error message when connect with BT.(F/R:1/2u,1/10cycles)",BT,Arrow Lake,,Arrow Lake-U,2024-11-06 01:23:00,2024-11-17 00:00:00,Medium,Connectivity,0.1794,3-Medium
2024,WIFI-521571,true,"[Lenovo_IdeaPad][Wenchang][LCFC][LNL][24H2][SIT][BE201]The unit occurred BSOD_0x10D after running the Prime95+TAT test overnight, and then idle about 20 minutes later(FR: 2/4Units)",WiFi,Lunar Lake,Lunar Lake,Lunar Lake,2024-11-06 03:18:00,2024-12-05 00:00:00,High,Connectivity,0.1186,2-High
2024,BT-289100,false,"[Lenovo_IdeaPad][Wenchang][LCFC][LNL][SIT][24H2][BE201]BT headset have noise & lag when play local or online music.(F/R: 2/2units,3/20cycles)",BT,Lunar Lake,Lunar Lake,Lunar Lake,2024-11-07 18:33:00,2024-12-11 00:00:00,High,Connectivity,0.1668,1-Critical
2024,,false,[Lenovo][LNL][BE201][Thames-2] Edge Browsers [Share] function GUI does not load,WiFi,Lunar Lake,,Lunar Lake,2024-11-07 08:02:39,2024-11-08 01:30:50,High,Connectivity,0.1105,2-High
2024,,false,[Lenovo_Alloy_LNL]BE201 no internet access happened after switch SSID with MH on,WiFi,Lunar Lake,,Lunar Lake,2024-11-07 18:50:00,2024-12-03 00:00:00,High,Performance,0.1058,2-High
2024,WIFI-526739,false,[Lenovo_LNL_Matterhorn2]BE201 device lost & YB when system idle,WiFi,Arrow Lake,Arrow Lake-U,Arrow Lake,2024-11-07 04:42:00,2024-12-23 00:00:00,High,YB/Lost,0.3758,2-High
2024,BT-295619,false,[lenovo_lnl_alloy] Intel BE201 QS Connected Bluetooth mouse device stopped working and can not be used during MS then resumed when normal use.,BT,Lunar Lake,Lunar Lake,Lunar Lake,2024-11-07 00:15:00,2025-02-11 00:00:00,High,Connectivity,0.1606,1-Critical
2024,,false,"[Lenovo_IdeaPad][Tianzhu 16][LCFC][DIS][24H2]""puci,cici"" noise occur when play music with BT headset on intel Ax203&BE201 WLAN card  with BT offload enabled.",BT,Arrow Lake,,Arrow Lake-H,2024-11-10 18:57:00,2024-12-12 00:00:00,High,Connectivity,0.1685,2-High
2024,,false,[TB 14 G7+ IAH_mini FVT ] [BE200]Running MS stress tool SW/HW drips cannot meet spec 90% when WiFi connected Internet.,WiFi,Arrow Lake,,Arrow Lake,2024-11-10 18:11:00,2024-12-27 00:00:00,Medium,Power Consumption,0.4283,3-Medium
2024,,false,"[lenovo_lnl_alloy] Unit show fail with ""Lost Bluetooth Device"" during Faststartup stress test by OSAging3.24.1.1.(FR: 1/15units, 1/1600 Total trials)",BT,Lunar Lake,,Lunar Lake,2024-11-11 00:51:00,2024-12-03 00:00:00,High,YB/Lost,0.1888,2-High
2024,,false,"[lenovo_lnl_alloy] ATS log show fail with ""Missing Device- Intel(R) Bluetooth(R) PCI Enumerator, Former Status= OK - Fail"" during Restart stress test by LongRunATS_AOAC_v5.2 tool(FR: 1/10units, 1/2000 Total trials)",BT,Lunar Lake,,Lunar Lake,2024-11-11 01:27:00,2024-12-08 00:00:00,High,YB/Lost,0.1569,2-High
2024,,false,"[Lenovo][IdeaPad 5 2-in-1 14/16IAL10][ARL][24H2] UUT display Bluetooth YB(error code:10) when running CB/S4/MS test.(F/R: 5/68 by UUTs, 5/4625 by cycles)",BT,Arrow Lake,,Arrow Lake-H,2024-11-11 14:18:26,2024-12-26 03:25:59,High,YB/Lost,0.1493,2-High
2024,,false,"[Lenovo][Aladdin][LNL SIT][BE201][Win11] Sound cant output from BT headset ""Yoga TWS"" after resuming from S4.(FR:1/1units,8/75cycles)",BT,Lunar Lake,,Lunar Lake,2024-11-11 07:35:00,2024-11-11 00:00:00,Medium,Connectivity,0.2074,3-Medium
2024,,false,[lenovo/DT BU][In-house][ARL-S-PCB2][BE200]P3 Tiny gen2 ]win+K3s.,WiFi,Arrow Lake,,Arrow Lake-S,2024-11-12 19:09:00,2024-12-05 00:00:00,High,P2P,0.1049,2-High
2024,,false,[Lenovo][in-house][ARL-S][AX211][PCB2/M970ts]Cannot detect Wireless display in scan list by Win+K,WiFi,Arrow Lake,,Arrow Lake-S,2024-11-12 03:25:00,2024-12-30 00:00:00,High,P2P,0.1151,2-High
2024,,false,"[Lenovo-Ideapad][ARL][Y910][BE200][24H2] WIFI always YB , follow SSD",WiFi,Arrow Lake,,Arrow Lake-Hx,2024-11-12 17:55:00,2024-12-03 00:00:00,Medium,YB/Lost,0.1515,3-Medium
2024,,false,[Lenovo/Desktop][in-house][ARL-S][BE200[M90q-6]WPA3-Personal-AES UI issues,WiFi,Arrow Lake,,Arrow Lake-S,2024-11-13 22:43:00,2024-12-10 00:00:00,High,Connectivity,0.1006,2-High
2024,WIFI-528912,true,"[Lenovo][Aladdin][LNL SIT][BE201][Win11] Cast page shows ""No displays are available"" when install ""Wireless Display"" and then press Win+K.(FR:2/2units,4/4cycles)",WiFi,Lunar Lake,Lunar Lake,Lunar Lake,2024-11-13 21:17:00,2024-12-24 00:00:00,High,Connectivity,0.116,2-High
2024,,false,[lenovo/DT BU][In-house][ARL-PCB1][AX211][	M90t Gen6 ]:HLK:System-PNP with IO be,WiFi,Arrow Lake,,Arrow Lake-S,2024-11-13 23:47:00,2024-12-05 00:00:00,High,HLK,0.1228,2-High
2024,,false,[Lenovo][Compal][Ideapad S5P/S7P][ARL][AX203]  BT device shows YB when stress CB,BT,Arrow Lake,,Arrow Lake,2024-11-13 05:37:42,2024-12-03 13:34:28,High,YB/Lost,0.201,2-High
2024,,false,[Lenovo/DT][in-house][ARL-S][AX203][M70t-6]HLK-BT-LE Audio VSAP,BT,Arrow Lake,,Arrow Lake-S,2024-11-14 02:38:00,2024-12-04 00:00:00,High,HLK,0.2252,2-High
2024,,false,[Lenovo Thinkpad/LCFC][Alloy/LNL/FmP][PCIe] Intel BE201 QS Bluetooth device lost when testing with ATS S4 stress test.,BT,Lunar Lake,,Lunar Lake,2024-11-14 19:30:00,2024-12-03 00:00:00,High,YB/Lost,0.2213,2-High
2024,,false,"[Lenovo][Aladdin][LNL SIT][BE201][Win11] MS SW BT Drips=0, no HW drips USB xHCI",BT,Lunar Lake,,Lunar Lake,2024-11-14 19:21:00,2024-12-11 00:00:00,Critical,Power Consumption,0.2839,1-Critical
2024,,false,[Lenovo/DT][in-house][ARL-S][AX211][M90t-6]HLK-BT-LE Audio VSAP,BT,Arrow Lake,,Arrow Lake-S,2024-11-14 02:32:00,2024-12-15 00:00:00,High,HLK,0.2186,2-High
2024,,false,[LENOVO][Compal][LNL][BE201][Yoga slim7]BT PAN test issue,BT,Lunar Lake,,Lunar Lake,2024-11-14 20:08:00,2024-12-23 00:00:00,Critical,Connectivity,0.1757,1-Critical
2024,,false,[Lenovo Thinkpad/LCFC][Alloy/LNL/FmP][PCIe] Intel BE201 QS Bluetooth device lost when testing with ATS S4 stress,BT,Lunar Lake,,Lunar Lake,2024-11-15 03:02:58,2024-11-15 03:31:17,High,YB/Lost,0.2159,2-High
2024,,false,"[Lenovo_IdeaPad][Wenchang][LCFC][LNL][SIT][24H2][BE201]Unit occur BSOD 0xA while Lenovo Yoga TWS Earbuds headphone show error after Switch use.(F/R: 1/2units, 1/10cycles)",BT,Lunar Lake,,Lunar Lake,2024-11-15 20:11:00,2024-12-07 00:00:00,High,BSOD,0.1614,2-High
2024,BT-293145,false,"[Lenovo_IdeaPad][Tianzhu 16][LCFC][SIT][24H2]BT device no function and show ""connect"" after resum from Sx.",BT,Arrow Lake,Arrow Lake-U,Arrow Lake-U,2024-11-16 18:50:00,2024-12-16 00:00:00,High,Connectivity,0.1839,1-Critical
2024,,false,[Lenovo Thinkpad/LCFC][Eiger-2/Sonic-1_ARL/ARL/FmP][USB] Intel BE201 Bluetooth device was lost when the system entered MS stress test. Fail rate:1/1850 times.,BT,Arrow Lake,,Arrow Lake-H,2024-11-17 10:31:05,2024-11-22 07:42:07,High,YB/Lost,0.1573,2-High
2024,,false,[Lenovo Thinkpad/LCFC][Alloy/LNL/FmP][PCIe] Intel BE201 QS Bluetooth paired successfully but can not use with Intel Unison App problem.,BT,Lunar Lake,,Lunar Lake,2024-11-17 11:21:59,2024-11-22 07:43:24,High,Connectivity,0.1875,2-High
2024,,false,[Lenovo][Aladdin][LNL SIT][BE201][Win11]BT headset(IQOO TWS2) lose function when starting team video call after do warmboot/S4.(FR:2/2units;6/10cycles),BT,Lunar Lake,,Lunar Lake,2024-11-17 19:23:00,2024-12-14 00:00:00,Low,Connectivity,0.1985,4-Low
2024,,false,[Lenovo-Ideapad][LNL][Shangri-la][BE201][24H2] BT HLK fail Bluetooth - HciExten,BT,Lunar Lake,,Lunar Lake,2024-11-18 16:00:00,2024-12-12 00:00:00,Critical,HLK,0.2607,1-Critical
2024,,false,[Lenovo-Ideapad][LNL][Shangri-la][BE201][24H2] BT noise after resume from S5,BT,Lunar Lake,,Lunar Lake,2024-11-18 16:19:00,2024-12-12 00:00:00,High,Connectivity,0.192,2-High
2024,,false,"[Lenovo_IdeaPad][Wenchang][LCFC][LNL][SIT][24H2][BE201]BT device no function and show ""connect"" after resum from Sx.",BT,Lunar Lake,,Lunar Lake,2024-11-20 03:26:00,2024-12-03 00:00:00,High,Connectivity,0.172,2-High
2024,,false,[Lenovo Thinkpad/LCFC][Alloy/LNL/FmP][PCIe] BSOD 0xA point to BthA2dp.sys during office normal usage,BT,Lunar Lake,,Lunar Lake,2024-11-20 22:14:00,2024-12-12 00:00:00,High,BSOD,0.2464,2-High
2024,WIFI-541859,false,[Lenovo][Compal][Yoga9 Refresh-32ILL10][LNL][BE201]6G band hidden SSID cant be connected.,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,2024-11-21 21:59:00,2025-01-18 00:00:00,High,Connectivity,0.1175,2-High
2024,,false,[Lenovo][Compal][Ideapad S5P/S7P][ARL][BE200]Unit show BSOD(0x10d Stop code:WDF_VIOLATION) when take a screen shot after idle about 10 minutes. (F/R: 1/2units;1/10cycles),WiFi,Arrow Lake,,Arrow Lake,2024-11-21 19:29:00,2024-12-14 00:00:00,Low,BSOD,0.1827,4-Low
2024,,false,[Lenovo][Aladdin][LNL SIT][BE201][Win11] Sound output has noise when connect BT headset during Teams meeting/Wechat call.(FR:11/11units;40/44cycles),BT,Lunar Lake,,Lunar Lake,2024-11-21 07:07:00,2024-11-27 00:00:00,Critical,Connectivity,0.2178,1-Critical
2024,,false,"[Lenovo_IdeaPad][Wenchang][LCFC][LNL][SIT][24H2][BE201]Noise occurred during teams call, 2/2Units,  5/5cycles",BT,Lunar Lake,,Lunar Lake,2024-11-22 01:54:00,2024-12-03 00:00:00,High,Connectivity,0.1838,2-High
2024,,false,"[Lenovo-IdeaPad][LNL][QIXIA][win11]{SVT][FmP][S790_15_LNL_SS_HF]The unit show BSOD (stop code:DRIVER_IRQL_NOT_LESS_OR_EQUAL,bugcheck code: 0xd1, with dump) when download steam app.(F/R:1/2units,1/4cycles)",WiFi,Lunar Lake,,Lunar Lake,2024-11-22 02:10:00,2024-12-15 00:00:00,High,BSOD,0.2037,2-High
2024,,false,[Lenovo_IdeaPad][Tianzhu 16][LCFC][SIT][24H2]BT Mouse show not connect after idle more than 10 mins,BT,Arrow Lake,,Arrow Lake,2024-11-23 22:00:00,2024-12-16 00:00:00,High,Connectivity,0.1836,2-High
2024,,false,[Lenovo][Aladdin][LNL SIT][BE201][Win11]can not find 6GHz band,WiFi,Lunar Lake,,Lunar Lake,2024-11-24 22:55:00,2024-12-15 00:00:00,Critical,Connectivity,0.1571,1-Critical
2024,,false,"[Lenovo][Aladdin][LNL SIT][BE201][Win11] The unit occurred BSOD (bugcheck:0XD1,with dump) after OOBE and idle 20mins.",WiFi,Lunar Lake,,Lunar Lake,2024-11-24 20:48:00,2024-12-15 00:00:00,Critical,BSOD,0.1816,1-Critical
2024,BT-295203,false,[Lenovo/DT][In-house][ARL-S][AX211][QT M970TS]BT Nearby Sharing failed,BT,Arrow Lake,Arrow Lake-S,Arrow Lake-S,2024-11-25 00:55:00,2024-12-04 00:00:00,High,Connectivity,0.2193,1-Critical
2024,WIFI-540133,false,[Lenovo-Ideapad][LNL][Shangri-la][BE201][24H2] WIFI ICON lost and auto resume,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,2024-11-25 23:35:00,2024-12-21 00:00:00,High,YB/Lost,0.1653,2-High
2024,,false,[Lenovo_Alloy_LNL]BE201 reset after connected to 6G SSID,WiFi,Lunar Lake,,Lunar Lake,2024-11-25 23:13:00,2024-11-26 00:00:00,High,P2P,0.1004,2-High
2024,BT-295927,true,[Lenovo-Ideapad][LNL][Shangri-la][BE201][24H2] BT lost while S4 stress,BT,Lunar Lake,Lunar Lake,Lunar Lake,2024-11-27 22:38:00,2025-01-11 00:00:00,Critical,YB/Lost,0.2063,1-Critical
2024,,false,[LENOVO][Compal][ARL][BE200][S5P/S7P Yoga Pro 7 14IAH10]BT earphone issue,BT,Arrow Lake,,Arrow Lake,2024-11-27 00:30:00,2025-01-02 00:00:00,Critical,Connectivity,0.1864,1-Critical
2024,,false,[Lenovo][Compal][Ideapad S5P/S7P][ARL][BE200]Unit show BSOD(0xd1) when run jumpstart,WiFi,Arrow Lake,,Arrow Lake,2024-11-27 02:40:00,2024-12-18 00:00:00,High,BSOD,0.2203,2-High
2024,,false,[Lenovo_Alloy_LNL]BE201 hard to search 6G after ANT tool set to us,WiFi,Lunar Lake,,Lunar Lake,2024-11-27 23:07:00,2024-12-03 00:00:00,Medium,Connectivity,0.1011,3-Medium
2024,,false,[lenovo/DT BU][In-house][[C-ARL-PCB2][AX211]TC-TC-M770T ] AX211WIFI  Nearby sharing RTL8922AE,BT,Arrow Lake,,Arrow Lake-S,2024-11-28 18:35:00,2025-01-14 00:00:00,High,Connectivity,0.1987,2-High
2024,WIFI-551095,true,[Lenovo][Aladdin][LNL SIT][BE201][Win11] System show only one network band when connect MLO enabled AP,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,2024-11-28 01:53:00,2025-01-26 00:00:00,High,Connectivity,0.1061,1-Critical
2024,,false,[Lenovo_IdeaPad][ThinkBook 13X G5][LCFC][ARL][FVT][24H2][BE201]Unit occur Blackscreen HW hang and BSOD(0x9f) W/ dumple file when run the Restart stress.(F/R 1/4units 1/145trials),BT,Arrow Lake,,Arrow Lake-H,2024-11-28 02:42:00,2024-12-21 00:00:00,High,BSOD,0.2589,2-High
2024,,false,"[Lenovo Thinkpad/LCFC][Matterhorn2_Yushan2_ARL/ARL/FmP][USB] Intel BE201 Bluetooth device was lost during S0i3 stress test by LongRunATS_AOAC_v5.2 tool. (FR: 1/46units, 1/6764total trials)",BT,Arrow Lake,,Arrow Lake-H,2024-11-29 01:04:00,2025-02-07 00:00:00,High,YB/Lost,0.1732,2-High
2024,,false,"[Lenovo/DT][in-house][ARL-S][AX211][QT M970ts]BT Nearby Sharing failed ---Intel receive, RTL send",BT,Arrow Lake,,Arrow Lake-S,2024-12-01 21:54:00,2024-12-29 00:00:00,High,Connectivity,0.2147,2-High
2024,BT-295258,true,[Lenovo][Thames2/Mersey2][BE] BT Lost during S4/S4 with 23.100.1.1,BT,Lunar Lake,Lunar Lake,Lunar Lake,2024-12-01 23:53:00,2025-02-23 00:00:00,High,YB/Lost,0.2127,1-Critical
2024,,false,[Lenovo][Aladdin][LNL SIT][BE201][Win11] wifi device lost/YB after MS resume,WiFi,Lunar Lake,,Lunar Lake,2024-12-03 19:51:00,2024-12-28 00:00:00,Critical,YB/Lost,0.3073,1-Critical
2024,,false,[Lenovo Thinkpad/LCFC][Link-1_ARL/ARL/FmP/GfP][USB] Intel BE201/AX211 with BT headset Samsung Galaxy Buds3 Pro can be recognized but no function.(FR:2/2 units),BT,Arrow Lake,,Arrow Lake-H,2024-12-03 06:50:25,2024-12-17 05:57:47,High,Connectivity,0.2427,2-High
2024,,false,"[Lenovo_ThinkPad][KUNLUN IAL][LCFC][FVT][24H2][AX211]BT headset left ear lost when connected to BT headset device or resum from Sx.(FR: 2/2units, 6/16trails)",BT,Arrow Lake,,Arrow Lake-U,2024-12-03 01:43:00,2024-12-25 00:00:00,Medium,Connectivity,0.1902,3-Medium
2024,WIFI-546162,true,[lenovo_lnl_eiger2]BE201 BSOD 0xD1 when playing video with WhitePearl tool,WiFi,Lunar Lake,Lunar Lake,Lunar Lake,2024-12-03 18:48:00,2024-12-05 00:00:00,High,BSOD,0.238,2-High
2024,BT-297374,false,"[Lenovo_IdeaPad][Wenchang][LCFC][LNL][SIT][24H2][BE201] BT Lost when idle after normal use.(F/R: 2/2units, 2/4cycles)",BT,Lunar Lake,Lunar Lake,Lunar Lake,2024-12-03 17:58:00,2025-01-11 00:00:00,Critical,YB/Lost,0.1772,1-Critical
2024,,false,"[Lenovo_IdeaPad][Sunrise][LCFC][LNL][FVT][24H2][BE201] The unit still can search the 6G SSID when the MCC set to CN, FR: 1/2Units1/20cycles",WiFi,Lunar Lake,,Lunar Lake,2024-12-04 21:40:00,2024-12-31 00:00:00,Medium,Connectivity,0.1302,3-Medium
2024,,false,[Lenovo][AVC][M90aPro-6][ARL-S][BE200][Win11 24H2][F/R:100%] Cant wake on WLAN in S4,WiFi,Arrow Lake,,Arrow Lake-S,2024-12-04 17:20:00,2024-12-22 00:00:00,High,YB/Lost,0.103,2-High
2024,,false,[lenovo_arlh_mersey2]BE201 error system event 5002 after resume from s0i3,WiFi,Lunar Lake,,Lunar Lake,2024-12-04 01:31:00,2024-12-04 00:00:00,Medium,YB/Lost,0.1198,3-Medium
2024,,false,[Lenovo_Thinkbook][Compal][Solar PC][LNL][BE201]BT not stable with BE201,BT,Lunar Lake,,Lunar Lake,2024-12-04 18:13:00,2025-01-14 00:00:00,High,Connectivity,0.1534,2-High
2024,,false,[Lenovo-Ideapad][Shangri-la/Yoga Slim 9_SIT][FmP][LNL][24H2]BT YB after MS resume,BT,Lunar Lake,,Lunar Lake,2024-12-04 15:31:00,2024-12-29 00:00:00,High,YB/Lost,0.1998,2-High
2024,,false,[Lenovo_Thinkbook][Compal][Solar PC][LNL][BE201]BT not stable with BE201 (w,WiFi,Lunar Lake,,Lunar Lake,2024-12-04 03:28:55,2024-12-05 02:13:23,High,P2P,0.1078,2-High
2024,,false,[Lenovo-Ideapad][LNL][Shangri-la][BE201][24H2] BT PLDR fail while BT connected,BT,Lunar Lake,,Lunar Lake,2024-12-05 18:03:00,2025-01-01 00:00:00,High,Connectivity,0.1907,2-High
2024,,false,[lenovo/DT][inhouse][ARL-S][BE200][M90t-6],WiFi,Arrow Lake,,Arrow Lake-S,2024-12-05 22:48:00,2024-12-16 00:00:00,High,P2P,0.1129,2-High
2024,,false,[LENOVO][Compal][ARL][BE200][Slim7][Yoga Slim7]BT PAN ping test fail,BT,Lunar Lake,,Lunar Lake,2024-12-05 21:25:00,2025-01-16 00:00:00,Critical,HLK,0.1741,1-Critical
2024,BT-296724,false,[Lenovo][Aladdin][LNL SIT][BE201]BT lost in SVT build,BT,Lunar Lake,Lunar Lake,Lunar Lake,2024-12-05 21:04:00,2025-01-11 00:00:00,Critical,YB/Lost,0.1778,1-Critical
