issue_year,jira_id,jira_is_sw_change,ips_title,technology,platform,jira_platform,ips_platform,ips_created_date,ips_closed_date,ips_priority,deduced_issue_category,category_confidence,jira_exposure
2026,,false,Bluetooth Brodcast function not work in OS beta image 26220.7961,BT,Panther Lake,,Panther Lake,2026-03-11 03:25:02,2026-03-25 08:34:42,High,BIOS,0.1769,2-High
2026,,false,"[ASUS] [B3B5P5] [PTL] Under UEFI, failed to complete cloud recovery(download cloud image) through Wifi",WiFi,Panther Lake,,Panther Lake,2026-03-11 03:23:12,,Critical,UEFI,0.2608,1-Critical
2026,,false,[Honor][Huaqin][MooreB][ARL][Intel AX211][WiFi][25H2]PC experiences P2P channel error in Saudi Arabia.,WiFi,Arrow Lake,,Arrow Lake,2026-03-11 14:27:43,2026-03-30 02:13:06,Medium,P2P,0.5032,3-Medium
2026,,false,[WW11-12 WS][Dell][Luxshare][Roma][WCL][Win11] [DVT] Device manager Wifi device YB after enable test mode   [Fail rate:3 out of 5 times],WiFi,Arrow Lake,,Arrow Lake-H,2026-03-11 13:27:48,2026-04-11 15:05:06,High,YB/Lost,0.241,2-High
2026,,false,[Lenovo][Poseidon][PTL][Win11][SVT]The playback progress of the recording will fast forward once when using TWS earbuds for recording,BT,Panther Lake,,Panther Lake,2026-03-11 05:56:41,2026-03-26 05:53:46,Medium,Connectivity,0.3186,3-Medium
2026,,false,[Dynabook][LNL][FmP][assert 0xe756] The system experienced abnormal shutdown and the event log recorded many Netwaw18 errors,WiFi,Lunar Lake,,Lunar Lake,2026-03-12 03:05:58,2026-04-21 08:44:08,High,YB/Lost,0.1428,2-High
2026,,false,[lenovo_ptl_peach]BSOD 0x9F while doing warm boot stress test,WiFi,Panther Lake,,Panther Lake,2026-03-12 08:43:24,2026-04-21 04:02:57,High,BSOD,0.6614,2-High
2026,,false,[WIKO][Longcheer][MarseilleJ][Win11][Intel-PTL][AX211][BT]Can not obtain wiko interface when multi-screen collaboration.,BT,Panther Lake,,Panther Lake,2026-03-12 06:48:15,2026-03-17 02:41:59,High,Connectivity,0.315,2-High
2026,,false,[Honor][Huaqin][LvzhouD][WCL][Intel AX211][WiFi][25H2]Cannot find Tianyi AP 5G signal .,WiFi,Wildcat Lake,,Wildcat Lake,2026-03-12 07:17:55,2026-03-30 02:14:43,Medium,Connectivity,0.2209,3-Medium
2026,,false,[GX651A_BE211][S4] WiFi Software extension lost,WiFi,Panther Lake,,Panther Lake,2026-03-12 02:25:58,,High,YB/Lost,0.3806,2-High
2026,,false,[Honor][NVWAB][RPL][AX211]softap,WiFi,Panther Lake,,Panther Lake,2026-03-12 09:16:38,2026-03-12 09:22:56,High,P2P,0.2147,2-High
2026,,false,[HP][IEC] - SIO2465632[Nuvolari][PTL][Win11 25H2]Recording is not possible when after connect the BT headset enter S4 and then resume system.,BT,Panther Lake,,Panther Lake,2026-03-12 08:17:48,2026-05-04 09:08:13,High,Connectivity,0.2414,2-High
2026,,false,[ASUS][ARL][UX3405CA] Clarification on Debug Message and Remark Description in Sample Code of TA#873917,BT,Arrow Lake,,Arrow Lake-H,2026-03-13 07:12:51,,High,BIOS,0.1485,2-High
2026,,false,[Lenovo][Wistron][PTL-H][BE211][Curie3] WLAN YB after first time power up boot,WiFi,Panther Lake,,Panther Lake,2026-03-13 05:56:20,2026-05-05 06:37:03,High,YB/Lost,0.2158,2-High
2026,,false,[HP][Factory][Merino14W][Win11 25H2][PTL][WhP2]Merino14W MV report WLAN/BT YB or Missing,WiFi,Panther Lake,,Panther Lake,2026-03-13 08:41:55,2026-06-25 06:52:20,High,YB/Lost,0.5019,2-High
2026,,false,[WIKO][Longcheer][MarseilleJ][Win11][Intel-PTL][AX211][BT]BLE bluetooth mouse reconnection time after restart is double times than MarseilleI.,BT,Panther Lake,,Panther Lake,2026-03-14 09:45:26,2026-03-20 13:20:51,Medium,Connectivity,0.3931,3-Medium
2026,,false,[LCFC][Emdoor][EM-336-NDMTL-S5  LCFC][Meteor Lake][PVT]WIFI BE202 SRRC MLO,Other,Meteor Lake,,Meteor Lake,2026-03-16 02:16:18,,High,Connectivity,0.1145,2-High
2026,,false,[Honor][LUX][NvwaB][RPL][AX211]The softap should create which band when STA connect 2.4G AP in RU,WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2026-03-16 08:14:15,2026-03-30 02:15:42,High,P2P,0.2279,2-High
2026,,false,[WIKO][Longcheer][MarseilleJ][Win11][Intel-PTL][AX211][BT]It occured 0x9F BSOD which point to iBtPciBus\HCIH4 when delete bluetooth drivers.,BT,Panther Lake,,Panther Lake,2026-03-16 04:39:35,2026-03-30 03:18:23,Medium,BSOD,0.426,3-Medium
2026,,false,[Lenovo_thinkpad_china][Zelda][PTL][25H2] encountered a blue screen(stop code:DRIVER_POWER_STATE_FAILRE(0x9F)) during AC Restart LR,WiFi,Panther Lake,,Panther Lake,2026-03-16 08:57:57,2026-05-04 06:37:12,Low,BSOD,0.2902,4-Low
2026,,false,"[HP][FXN][Mentali_SnowflakI][AX211]When playing local music and connecting another Bluetooth audio device, the music is delayed by about 20 seconds when output from the other Bluetooth audio device.",BT,Arrow Lake,,Arrow Lake-S,2026-03-16 03:50:50,2026-04-27 09:14:08,Critical,Performance,0.3504,1-Critical
2026,,false,[Honor][Huaqin][LvzhouC][PTL][Intel AX211][WiFi][25H2]Connected to Wi-Fi but no internet access.,WiFi,Panther Lake,,Panther Lake,2026-03-17 03:10:21,,Medium,Connectivity,0.99,3-Medium
2026,,false,[Honor][LuxsharePC][Bingchuan][25H2]#564607 BT disapper,BT,Panther Lake,,Panther Lake,2026-03-17 06:19:54,2026-04-02 02:41:08,High,YB/Lost,0.2678,2-High
2026,,false,[NVL-S platform] BE211 WIFI PLDR feature fail - fail rate 100%,WiFi,Nova Lake,,Nova Lake,2026-03-17 06:41:16,,Medium,Connectivity,0.1271,3-Medium
2026,,false,[Samsung][AIO][PTL]Failed to connect to any 6GHz band AP,WiFi,Panther Lake,,Panther Lake,2026-03-17 10:37:02,,Low,Connectivity,0.2674,4-Low
2026,,false,[Honor][Luxshare][Zhuque][BETA][WIFI]2107985821,WiFi,Panther Lake,,Panther Lake,2026-03-17 06:06:12,2026-04-21 08:24:02,High,P2P,0.1343,2-High
2026,,false,Questions on Intel Wi-Fi Advanced Adapter Settings and Registry-Based Config,WiFi,Agnostic,,Agnostic,2026-03-17 17:28:02,,High,Connectivity,0.1196,2-High
2026,,false,[Honor][LUX][NvwaC][ARL-HX][AX211][25H2]The BSOD )xD1 related to netwtw14.sys when paly aiqiyi in DC mode,WiFi,Arrow Lake,,Arrow Lake-Hx,2026-03-17 02:35:52,2026-04-21 08:20:04,High,BSOD,0.6655,2-High
2026,,false,"[ThinkPad][X13 Gen6][ARL][BE201] ABB ""France"" Roaming Frequently Disconnect & Reconnect Issue",WiFi,Arrow Lake,,Arrow Lake-H,2026-03-17 05:35:26,2026-04-17 04:34:30,High,Connectivity,0.99,2-High
2026,,false,[Lenovo-Ideapad][Wistron][TB14x][LNL][AX211/BE201] BT mouse pairing mode fail,BT,Lunar Lake,,Lunar Lake,2026-03-18 03:22:53,2026-04-16 08:43:22,High,Performance,0.2073,2-High
2026,,false,"when call Teams meetings or music play will will happen ""zizi"" noise issue",BT,Lunar Lake,,Lunar Lake,2026-03-18 09:25:01,2026-05-12 02:54:51,Medium,Connectivity,0.2224,3-Medium
2026,,false,"[HP][PAS]When the second earbud connects, WMPlay displays an error and cannot play any music/video.",BT,Panther Lake,,Panther Lake,2026-03-18 08:29:33,2026-05-07 09:39:18,High,Connectivity,0.1703,2-High
2026,,false,"[HP][PAS]After stopping PAS during a Teams call, audio switch back to the default device#2, but no sound output.",BT,Panther Lake,,Panther Lake,2026-03-18 11:11:55,,High,Connectivity,0.43,2-High
2026,,false,"[HP][bDT][Factory][Moomin][PTL-H][BE211][MV][W11_25H2]The BT device will be lost when running ""Run-In test""  of diag imagein factory.",BT,Panther Lake,,Panther Lake,2026-03-18 03:58:43,,High,YB/Lost,0.3434,2-High
2026,,false,[HP 3LS] [SIP129283] Intermittent Wireless Drop issue,WiFi,Alder Lake,,Alder Lake,2026-03-18 23:37:05,,Critical,Connectivity,0.1482,1-Critical
2026,,false,[Samsung][HQ][GB6] 10 M file transfer more than 10 mins via BT(F/R: 100%),BT,Wildcat Lake,,Wildcat Lake,2026-03-18 02:23:55,2026-03-18 08:47:09,High,Performance,0.1759,2-High
2026,,false,"[HP][bDT][Factory][Moomin][PTL-H][BE211][MV][W11_25H2]The wlan device will be lost when running ""Run-In test"" of diag imagein factory.",WiFi,Panther Lake,,Panther Lake,2026-03-18 04:17:30,,High,YB/Lost,0.288,2-High
2026,,false,"[VAIO][MTL + AX211,RPL + AX203]Wi-Fi Network disconnect",WiFi,Meteor Lake,,Meteor Lake,2026-03-18 02:21:26,2026-05-26 01:50:31,High,Connectivity,0.99,2-High
2026,,false,[HP][PAS]Audio sharing session (PAS) cannot be start during Teams Call,BT,Panther Lake,,Panther Lake,2026-03-18 11:41:13,,High,Connectivity,0.3651,2-High
2026,,false,[Asrock][Nova Lake S] 2026 WW11 BKC BT driver(2297_24.35.0.3) YB after reboot,BT,Nova Lake,,Nova Lake,2026-03-19 09:27:24,,Low,YB/Lost,0.8051,4-Low
2026,,false,[MSI][13Q4][WiFi Sensing] Wi-Fi Sensing does not work as expected,WiFi,Panther Lake,,Panther Lake,2026-03-19 05:51:56,2026-04-07 02:50:20,Medium,BIOS,0.2249,3-Medium
2026,,false,[Honor][Huaqin][Fermi-Glite][MTL][Intel AX201][WiFi][25H2]Error occurred with the DRTU tool,WiFi,Meteor Lake,,Meteor Lake,2026-03-19 06:36:43,2026-05-15 03:39:43,Medium,OEM Tools,0.3142,3-Medium
2026,,false,"[Lenovo ldeaPad][LCFC][ARL-HX-Refresh[Hermes2.0][25H2][SOVP][BE200]BSOD_0*7E occurred during MS stress test,FR: 1/300Units",BT,Arrow Lake,,Arrow Lake-S,2026-03-19 12:43:40,2026-03-25 11:00:33,High,BSOD,0.2204,2-High
2026,,false,[Mechrevo][Alstonel[RPL_HX]AX210 PLDR fail after adding AX211 BT lost solution,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2026-03-20 09:42:08,2026-03-31 15:21:50,High,YB/Lost,0.2701,2-High
2026,,false,[Lenovo][Thinkpad-JP][LNL/ARL][BE201/BE200][T14GEN6]The WiFi signal may suddenly become weaker for about 5s When sharing hotspots.(only share5G)),WiFi,Lunar Lake,,Lunar Lake,2026-03-20 04:06:00,2026-05-05 06:33:00,Low,Connectivity,0.1565,4-Low
2026,,false,[Dynabook]BT related BSOD occurs after resuming from modern standby or Hibernation,BT,Panther Lake,,Panther Lake,2026-03-20 06:26:48,2026-04-22 02:56:00,High,BSOD,0.1922,2-High
2026,,false,"[Lenovo][Aladdin][LNL][Win11]Prompt mic cant workwhen using bluetooth headphone during the teams voice call(F/R:2/2unit,5/5 cycles)",BT,Lunar Lake,,Lunar Lake,2026-03-20 14:06:46,2026-03-26 05:54:41,Medium,Connectivity,0.2826,3-Medium
2026,,false,[NEC][LCFC][WCL][Yukimura-WCL LV][25H2][FVT][AX211]BT device show Yellow Bang during normal function test. 2/10Units,BT,Wildcat Lake,,Wildcat Lake,2026-03-20 07:24:15,2026-06-17 05:41:24,High,YB/Lost,0.99,2-High
2026,,false,[Honor][Huaqin][LvzhouD][WCL][Intel AX211][WiFi][25H2]The P2P channel changes af,WiFi,Whiskey Lake,,Whiskey Lake,2026-03-20 06:35:46,2026-04-21 08:27:09,Medium,P2P,0.3868,3-Medium
2026,,false,[Samsung][GfP2][Venus4-14 MTL] Youtube Sound plays via PC speaker and Media Player cant find playback device even PC set Buds 3 as playback deivce,BT,Meteor Lake,,Meteor Lake,2026-03-20 09:33:33,2026-03-31 15:27:09,High,Connectivity,0.2047,2-High
2026,,false,[Lenovo][Poseidon][PTL][Win11][SVT]The SW Drips is 0 and HW drips no value(Intel(R) Dual Bluetooth(R) PCI Enumerator(\_SB.PC00.BTPC)) after entering MS more than 10mins,BT,Panther Lake,,Panther Lake,2026-03-22 13:17:01,2026-03-26 05:55:25,Medium,Power Consumption,0.5099,3-Medium
2026,,false,[HP][3LS][MasadaNX][Win11 24H2][LNL][BE201] Wi-Fi Dropping,WiFi,Lunar Lake,,Lunar Lake,2026-03-23 23:11:36,2026-04-21 19:18:35,Critical,Connectivity,0.136,1-Critical
2026,,false,[Samsung][GB6-Ultra-16 PTL EXT] Disconnection occurs when connecting with Samsung Soundbar (HW-MS650),BT,Panther Lake,,Panther Lake,2026-03-23 08:22:41,2026-04-22 03:09:22,High,Connectivity,0.99,2-High
2026,,false,[Asus][B5406FMA][Luxshare][WCL] Event ID 17 error of BthMini during S4 cycling.,BT,Wildcat Lake,,Wildcat Lake,2026-03-24 11:31:22,2026-04-28 06:34:57,High,YB/Lost,0.1742,2-High
2026,,false,"[Lenovo][Wistron][LNL][BE201][TB14X ILL]BE201 wlan card cannt enable ""be/wifi7"" mode when connect wifi7 AP with 5GHz wifi.(F/R:3/3units,6/6times)",WiFi,Lunar Lake,,Lunar Lake,2026-03-24 07:32:05,2026-03-24 10:31:17,High,Connectivity,0.1498,2-High
2026,,false,[Lenovo][Huaqin][TB_16+Gen8_dGPU][PTL][Win11_25H2][SVT][BE213]The machine of BE213 experienced a loss of WLAN settings during use.(F/R: 1 SKU 3/50),WiFi,Panther Lake,,Panther Lake,2026-03-24 01:31:36,2026-03-25 02:44:34,High,Performance,0.1916,2-High
2026,,false,[NEC][LCFC][PTL[Yukimura-IP][25H2][FVT][BE211]There is no sound output from BT headset after reconnect the BLE headset.[EUT FR:1/2units],BT,Panther Lake,,Panther Lake,2026-03-24 08:06:35,2026-06-17 05:56:03,High,Connectivity,0.4103,2-High
2026,,false,Ant tool presented TAS power limit  question,Other,Panther Lake,,Panther Lake,2026-03-24 06:36:14,,Medium,OEM Tools,0.4192,3-Medium
2026,,false,HP/3LS - SIP129337 - EB 8 G1i 14 (Machu14\)/Win11 25H2 /NorthCloud / Intermittent Intel Wi-Fi BE201 dropout issue/ PC APJ / NZ,WiFi,Amber Lake,,Amber Lake,2026-03-24 07:40:09,2026-04-13 02:33:41,Medium,Connectivity,0.1335,3-Medium
2026,,false,[Dell] Sunfire WCL 6L cant turn on the wifi function,WiFi,Wildcat Lake,,Wildcat Lake,2026-03-24 08:37:09,2026-04-21 02:34:00,High,Connectivity,0.3396,2-High
2026,,false,"[NEC][LCFC][PTL[Yukimura-IP][25H2][FVT][BE211]MCC change to 00 after rerume from S4, FR: 1/1Unit, 1/5cycles",WiFi,Panther Lake,,Panther Lake,2026-03-24 03:17:42,2026-04-09 06:23:45,High,Connectivity,0.1702,2-High
2026,,false,[GB6-Ultra][PTL][WhP2] Samsung Soundbar MS650 is disconnected after 3 minute,BT,Panther Lake,,Panther Lake,2026-03-24 02:05:16,2026-03-24 03:58:59,High,Connectivity,0.99,2-High
2026,,false,"[Lenovo][Foxconn][Thinkstation P5 Gen2 Cathaya][GNR-WS][BE200][BIOS][100%] WLAN PXE Boot support , BIOS Add UEFI driver  will hang 0x61",WiFi,Arrow Lake,,Arrow Lake-S,2026-03-25 02:55:15,,High,UEFI,0.2661,2-High
2026,,false,Bluetooth LE Audio headset doesnt support SMONO function,BT,Arrow Lake,,Arrow Lake-Hx,2026-03-25 11:46:14,2026-04-01 11:43:46,Medium,Connectivity,0.1609,3-Medium
2026,,false,[lenovo_ptl_peach]BT earbuds auto disconnect druing Teams meeting,BT,Panther Lake,,Panther Lake,2026-03-25 10:22:06,2026-04-20 09:15:25,High,Connectivity,0.99,2-High
2026,,false,[Dell_Compal][SLT14][PTL][WHP2]Stress_CB_BSOD: DRIVER_POWER_STATE_FAILURE(0x9F) with dump.,WiFi,Panther Lake,,Panther Lake,2026-03-26 02:42:17,2026-05-04 05:54:58,High,BSOD,0.1613,2-High
2026,,false,[Honor][LUX][Zhuque&Xuanwu][PTL][BT][25H2]The Intel Bluetooth Application lost when S4 stress test,BT,Panther Lake,,Panther Lake,2026-03-26 03:12:01,2026-04-09 08:04:03,High,YB/Lost,0.2434,2-High
2026,,false,SIP129319 - EB 840 G8/ Spain/ ROCHES /T1/EMEA/ Wireless drops and disconnections,WiFi,Tiger Lake,,Tiger Lake,2026-03-26 15:30:07,,Medium,Connectivity,0.1165,3-Medium
2026,,false,[Dell_Compal][SLT14][PTL][WHP2]Test Miracast connection failure and found BT lost.,WiFi,Panther Lake,,Panther Lake,2026-03-26 10:14:27,2026-04-27 01:32:28,High,Connectivity,0.2788,2-High
2026,,false,[Xiaomi][huaqin][MTL][AX203][M56M57] The machine  occur WLAN YB after S4.,WiFi,Meteor Lake,,Meteor Lake,2026-03-26 03:24:02,2026-04-30 06:39:21,Medium,YB/Lost,0.3666,3-Medium
2026,,false,[Dynabook] Bluetooth Mic audio issue occurred on ARL,BT,Arrow Lake,,Arrow Lake,2026-03-26 09:00:41,2026-04-20 03:00:19,High,Connectivity,0.1302,2-High
2026,,false,(Copy Of 01000666) [DELL]Latitude 7450 + BE200/Latitude 5530  adapter intermittent disconnection issue,WiFi,Meteor Lake,,Meteor Lake,2026-03-27 07:34:29,2026-05-13 03:46:06,High,Connectivity,0.99,2-High
2026,,false,[DELL][NVL] UEFI variable shows error while testing in WS,WiFi,Arrow Lake,,Arrow Lake,2026-03-27 07:50:55,2026-04-09 03:34:45,High,UEFI,0.3517,2-High
2026,,false,[DELL][NVL] PLDR Shows error from WRT,WiFi,Arrow Lake,,Arrow Lake,2026-03-27 07:49:53,2026-04-09 03:33:03,High,OEM Tools,0.1674,2-High
2026,,false,(Copy Of 01005571) [Dell_Compal][SLT14][PTL][WHP2]Test Miracast connection failure and found BT lost.,WiFi,Panther Lake,,Panther Lake,2026-03-27 06:49:51,2026-04-17 09:02:27,High,Connectivity,0.2715,2-High
2026,,false,Bluetooth(PCI) Pairing does not complete correctly,BT,Lunar Lake,,Lunar Lake,2026-03-27 01:05:03,2026-04-03 02:37:15,High,Connectivity,0.231,2-High
2026,,false,[HP][Quanta]-[Bantie][WCL][Win11 25H2] No sound output from BT speaker when pair BT speaker with unit.(AX211),BT,Wildcat Lake,,Wildcat Lake,2026-03-27 04:58:40,2026-04-14 02:37:09,High,Connectivity,0.3556,2-High
2026,,false,[Mechrevo][Huaqin][XINGYAO15][AMD][Intel AX210][WiFi][25H2]MS scenario WLAN driver YB,WiFi,AMD Ryzen,,AMD Ryzen,2026-03-29 09:19:07,2026-06-03 11:51:09,Medium,YB/Lost,0.268,3-Medium
2026,,false,[BYD][X86_POS_S12][MTL-U][EVT][SKU1]AX211 WIFI 2.4g 11n/11ax 40mhz,WiFi,Meteor Lake,,Meteor Lake,2026-03-30 11:34:07,2026-06-29 09:36:25,Medium,Performance,0.163,3-Medium
2026,,false,[BYD][X86_POS_S12][MTL-U][EVT][SKU1]AX211 WIFI,WiFi,Meteor Lake,,Meteor Lake,2026-03-30 11:23:47,2026-05-25 04:00:38,Medium,Connectivity,0.1785,3-Medium
2026,,false,[Lenovo ThinkPad China/Commercial][LCFC][WCL][AX211][KunLun]Exception in enabling BT audio offload function,BT,Wildcat Lake,,Wildcat Lake,2026-03-30 02:49:30,2026-03-31 10:46:30,High,Connectivity,0.2716,2-High
2026,,false,"[Lenovo][Poseidon][PTL][Win11][SITR]There is ""Intel(R) Dual Bluetooth(R) PCI Enumerator"" YB in DM after reboot unit with BT mouse connect(F/R:1/4units,2/500cycles)",BT,Panther Lake,,Panther Lake,2026-03-30 14:09:04,2026-04-16 08:45:10,Medium,YB/Lost,0.3158,3-Medium
2026,,false,"[Lenovo][Poseidon][PTL][Win11][SITR]Failed to share files over 1M via Nearby Sharing.(F/R:2/2units,6/6cycles)",BT,Panther Lake,,Panther Lake,2026-03-30 14:12:27,2026-04-09 04:10:26,Medium,Connectivity,0.1902,3-Medium
2026,,false,[Dell][Luxshare][Roma][WCL][Win11] [DVT] [ROMA_WCL_DVT1_Comp][Stress]SUT shows SW&HW DRIPS criterias<85% during Modern Standby-Power State Transition Stress(Fail rate: 10/10 units),WiFi,Wildcat Lake,,Wildcat Lake,2026-03-31 08:45:11,2026-04-27 01:36:07,High,Power Consumption,0.4882,2-High
2026,,false,[Lenovo-Ideapad][YOGA9P 16][ARL/BE201@1216/320Mhz][25H2] stress WB with BT YB,BT,Arrow Lake,,Arrow Lake-H,2026-03-31 01:16:02,2026-04-08 02:35:56,High,YB/Lost,0.4178,2-High
2026,,false,[Xiaomi][MTL][AX211] Xiaomi speakers take a long time to connect to a PC via BLE,BT,Meteor Lake,,Meteor Lake,2026-03-31 02:56:01,2026-06-22 08:57:27,Low,Connectivity,0.2855,4-Low
2026,,false,[Dell_Compal][SLT14/1P][LNL][FmP2]Hybrid_Stress_WB/CB/S4_Device YB_Bluetooth,BT,Lunar Lake,,Lunar Lake,2026-04-01 09:15:55,2026-06-17 07:04:17,High,YB/Lost,0.1714,2-High
2026,,false,[Dynabook][PTL]DRTU Wifi/sinewave cant keep transmitting(BE211),Other,Panther Lake,,Panther Lake,2026-04-01 07:26:55,,High,OEM Tools,0.2121,2-High
2026,,false,[AX211][Field issue] The connection is sometimes suddenly disconnected.,WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2026-04-01 09:11:02,2026-05-21 03:10:22,Critical,Connectivity,0.99,1-Critical
2026,,false,[ASUS][Huaqin][B3-B5-P3_ARL][Window11 25H2]The speed is very slow right when the connection is first established.,WiFi,Arrow Lake,,Arrow Lake-H,2026-04-01 01:55:46,2026-04-20 03:46:36,High,Performance,0.31,2-High
2026,,false,[HP][QTA][BNB][WCL][Gorgonzola]SIO2473631:BT lost when do Manual S5 During Case with Hendrixx.,BT,Wildcat Lake,,Wildcat Lake,2026-04-01 07:43:41,,High,YB/Lost,0.243,2-High
2026,,false,[Samsung][Venus4-14 MTL][GfP2] Bluetooth speaker JBL get muted after reconnection when Bluetooth toggle OFF/ON,BT,Meteor Lake,,Meteor Lake,2026-04-02 07:58:57,2026-06-22 09:00:44,Medium,Connectivity,0.2597,3-Medium
2026,,false,[Asus][Huaqin][B3B5P5-CAA][Intel PTL][Intel BE211][WiFi][25H2]BSOD-0X9F which point to Netwaw18.sys when do reboot test(2/203duts),WiFi,Panther Lake,,Panther Lake,2026-04-02 11:37:41,,Medium,BSOD,0.5133,3-Medium
2026,,false,[Lenovo][Thinkpad-JP][RPL][BE200][P16GEN3] P16GEN3 Aster BSOD  0X133 from EE,WiFi,Arrow Lake,,Arrow Lake,2026-04-02 08:05:27,2026-05-05 06:35:19,Low,BSOD,0.3702,4-Low
2026,,false,[Honor][LUX][NvwaB][RPL][AX211][25H2]The softap channel change when PC STA  channel change,WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2026-04-03 06:59:18,2026-06-01 02:48:05,High,P2P,0.3275,2-High
2026,,false,3LS - SIP129355 - EL1040 G11 (ErnestoX ELT 1.0) \ Win11 25H2\Fonterra \ GA \ Intel WLAN AX211 constantly trying to re-authenticate and crashes \ PC APJ \ NZ,WiFi,Meteor Lake,,Meteor Lake,2026-04-06 09:11:28,2026-04-22 08:18:42,Medium,P2P,0.1655,3-Medium
2026,,false,AX210NGWG.NV UL file No.,Other,Unassigned,,Unassigned,2026-04-07 10:16:54,2026-06-10 07:24:02,Medium,Performance,0.1529,3-Medium
2026,,false,[Dell_Compal]Intel Wi-Fi BE201 wireless performance is too low on Bolan LNL 14(PA14250),WiFi,Lunar Lake,,Lunar Lake,2026-04-07 09:27:57,2026-05-04 06:19:01,High,Connectivity,0.1243,2-High
2026,,false,[HP][Wistron][bNB Pokemon WCL][BE211/non vPro/1216][25H2 26200.6584] ETD Mass Storage Failure with Error 0x3B Over Wi Fi (BE211),WiFi,Wildcat Lake,,Wildcat Lake,2026-04-07 06:04:50,2026-05-04 08:01:02,High,UEFI,0.1306,2-High
2026,,false,[Intel BE211] 11be 320MHz MCS13 sensitivity result can not align Intel EPS,WiFi,Lunar Lake,,Lunar Lake,2026-04-08 09:35:29,,High,Connectivity,0.1705,2-High
2026,,false,[ASUS_CCBU][9406CAA][BE211][PTL] Flow label will change and can not keep the same value ONLY on IPv6 connection.,WiFi,Panther Lake,,Panther Lake,2026-04-08 08:32:54,2026-04-13 02:47:50,High,Connectivity,0.2536,2-High
2026,,false,[Abby2_LNL]BT YB in DM after disabling and re-enabling WLAN+BT in BIOS setting,BT,Lunar Lake,,Lunar Lake,2026-04-08 15:48:41,2026-05-05 07:31:34,High,YB/Lost,0.4881,2-High
2026,,false,"[HP][SDC][G2i-Ricotta-PTL] SIO2474075:The ""Wi-Fi 6E UHB Support"" value is shown ""0x40AFBFFF"" in WRT tool which does not match the test plan(0x41AFBFFF).",WiFi,Panther Lake,,Panther Lake,2026-04-08 05:10:44,,High,OEM Tools,0.2348,2-High
2026,,false,[FCCL] BT YB issue happened with PLDR Standalone Test Suite (from HLK) or ibterverify.exe,BT,Meteor Lake,,Meteor Lake,2026-04-08 10:48:05,2026-06-02 01:52:13,Medium,YB/Lost,0.3707,3-Medium
2026,,false,[VAIO][RPL][AX211]PC Disconnects from Wireless AP,WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2026-04-08 02:20:18,2026-05-26 01:51:20,High,P2P,0.1689,2-High
2026,,false,[Honor][LUX][NvwaC][ARL-HX][AX211][BT]The BSOD (0x5) releated to intel bluetooth application,BT,Arrow Lake,,Arrow Lake-Hx,2026-04-08 02:36:04,2026-05-28 02:20:00,High,BSOD,0.6956,2-High
2026,,false,[lenovo_ptl_mario]Field issue - Lenovo customer encounter WiFi connection issues,WiFi,Panther Lake,,Panther Lake,2026-04-08 03:24:31,,High,Connectivity,0.2643,2-High
2026,,false,"[Lenovo][Huaqin][IdeaPad 5 2-in-1 14/16IAL10][LNL][BE201][BT][25H2]BSOD 0x139 occurs during ColdBoot.5/6UUTs, 10/12Cycles",BT,Lunar Lake,,Lunar Lake,2026-04-08 09:25:43,2026-05-14 02:48:16,High,BSOD,0.2388,2-High
2026,,false,[ASUS_CCBU][9406CAA][BE211][PTL] Bluetooth will YB when running S4 aging.,BT,Panther Lake,,Panther Lake,2026-04-08 06:40:25,,Critical,YB/Lost,0.4497,1-Critical
2026,,false,[Dell][Sunfire WCL] Mic Not Working with Bluetooth Headset with AX211,BT,Wildcat Lake,,Wildcat Lake,2026-04-08 07:59:52,2026-05-12 09:00:47,High,Connectivity,0.3928,2-High
2026,,false,SIP128868 - EB X G1i 14(MasadaN)/Win 11 24H2/Traveloka/ GA/ Intel WI-FI 7 (BE201NGW) Not working / PC APJ/ ID,WiFi,Lunar Lake,,Lunar Lake,2026-04-08 07:52:42,,Medium,P2P,0.1985,3-Medium
2026,,false,The power values of the CE and EU country codes in the DRTU do not match the exp,WiFi,Wildcat Lake,,Wildcat Lake,2026-04-09 11:45:33,,Medium,OEM Tools,0.1733,3-Medium
2026,,false,[Lenovo-Ideapad][Y9 Refresh][ARL/BE200][25H2] stress s3 0x50 BSOD,WiFi,Arrow Lake,,Arrow Lake-Hx,2026-04-09 07:53:34,2026-04-22 03:41:40,High,BSOD,0.301,2-High
2026,,false,[DELL_Compall][Oasis MTL][PIMS-420406]Intel BE200 Intermittently disconnection,WiFi,Meteor Lake,,Meteor Lake,2026-04-09 10:01:21,2026-05-19 02:14:48,High,Connectivity,0.99,2-High
2026,,false,WIFI7116,WiFi,Meteor Lake,,Meteor Lake,2026-04-10 06:11:30,2026-05-14 06:18:45,Critical,Connectivity,0.1583,1-Critical
2026,,false,[BSOD][PTL]BSOD occur during reboot,WiFi,Panther Lake,,Panther Lake,2026-04-10 09:25:14,,Low,BSOD,0.8646,4-Low
