issue_year,jira_id,jira_is_sw_change,ips_title,technology,platform,jira_platform,ips_platform,ips_created_date,ips_closed_date,ips_priority,deduced_issue_category,category_confidence,jira_exposure
2023,WIFI-356425,false,[Lenovo_Yoga_C990][Wenchang][LCFC][SIT]Intel WLAN (AX211):wlan show YB(error code 10) when connected to 6G and ping test.,WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-19 19:20:00,2023-12-23 00:00:00,High,YB/Lost,0.1562,2-High
2023,WIFI-361855,false,[Dell][Wistron][MTL-H][Polaris3AL/Dis] BE200 wifi loss,WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-19 21:50:00,2024-02-11 00:00:00,Low,Connectivity,0.1054,1-Critical
2023,,false,[lenovo][lcfc][Eiger][MTL][BE200][22H2][6/16 trials] Delay 10s to start D/L,WiFi,Meteor Lake,,Meteor Lake,2023-11-19 18:58:00,2023-12-06 00:00:00,High,P2P,0.1055,2-High
2023,WIFI-356401,false,[Dell/Compal][Tributo MTL][BE200][BSOD-0x9F][ndis!NdisWaitEvent+0x50]SUT hang black screen during ADK Jumpstar test,WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-19 21:19:00,2023-12-19 00:00:00,Medium,BSOD,0.2425,1-Critical
2023,WIFI-356780,false,[HP][Quanta]-[Willie][MTL][Win11 22H2][MVR] The unit got 0x9F BSOD when run WinPVT11.11.0 Hibernation Focus+AP/LAN+ACDC test (BE200),WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-19 20:23:00,2023-12-07 00:00:00,Critical,BSOD,0.2527,1-Critical
2023,,false,[Taoran][WIFI][Huawei][VangogH][MTL][PVT]Abnormal power in 2.4G 11ax RU mode,WiFi,Meteor Lake,,Meteor Lake,2023-11-19 22:42:00,2023-12-14 00:00:00,Medium,Performance,0.1083,3-Medium
2023,,false,[lenovo][lcfc][Matterhorn][MTL][BE200][23H2][2/2units]Auto disconnect 6G band,WiFi,Meteor Lake,,Meteor Lake,2023-11-19 22:24:00,2024-01-09 00:00:00,High,Connectivity,0.1277,2-High
2023,,false,[lenovo][lcfc][Matterhorn][MTL][BE200][23H2][5/27 trials]BE200 YB during test,WiFi,Meteor Lake,,Meteor Lake,2023-11-19 22:44:00,2024-01-09 00:00:00,High,YB/Lost,0.1506,2-High
2023,,false,[lenovo][lcfc][OAK2][MTL][AX211][22H2][100%]Downgrade to WAP2-Enterprise,WiFi,Meteor Lake,,Meteor Lake,2023-11-19 17:57:00,2023-11-27 00:00:00,High,Connectivity,0.1228,2-High
2023,,false,[Xiaomi][MIUI][i5-12450H][ax201]SoftAp channel is different from the set channel,WiFi,Tiger Lake,,Tiger Lake,2023-11-19 18:24:00,2023-11-20 00:00:00,Critical,P2P,0.1668,1-Critical
2023,WIFI-359711,false,[Dell/Compal][Tributo MTL][BE200] Stress WB BSOD point to WLAN,WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-20 22:43:00,2023-12-13 00:00:00,Medium,BSOD,0.2264,1-Critical
2023,,false,[ASUS/Consumer][Compal][RPL-U][BE200][A5402WVAR]BNU fail on 23421 driverWPA3,WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2023-11-20 22:10:00,2023-12-18 00:00:00,High,Performance,0.0942,2-High
2023,,false,[Samsung][MTL][P231117-04665] The miracast pairing is failed after system S3/S4 resume.,WiFi,Meteor Lake,,Meteor Lake,2023-11-20 01:17:11,,High,P2P,0.163,2-High
2023,,false,[Huaqin][Xiaomi][M59s-AX203][RPL] mi app cannot pop up when mobile test NFC,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2023-11-20 03:24:00,2023-12-25 00:00:00,Critical,Connectivity,0.1575,1-Critical
2023,WIFI-361696,true,[HP/Win11/MTL/GfP2][Inventec][Baymax][PV] WLAN device AX211 show YB after EFI to OS in RUNIN process,WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-20 21:08:00,2024-06-17 00:00:00,High,YB/Lost,0.2177,3-Medium
2023,,false,[lenovo][lcfc][Eiger][MTL][AX211][22H2][12/32trials]D/L speed slow after S4,WiFi,Meteor Lake,,Meteor Lake,2023-11-21 02:02:00,2023-12-06 00:00:00,High,Connectivity,0.1233,2-High
2023,WIFI-357571,false,[Taoran][WIFI][Huawei][MendelF][Intel ADL]YB issue on  release 22.250.0.4,WiFi,Alder Lake,Alder Lake,Alder Lake,2023-11-21 19:19:00,2023-12-23 00:00:00,Medium,YB/Lost,0.1363,2-High
2023,,false,[Compal-Asus] [BE200] Units show fail due to BT YB during run S4/WB,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2023-11-21 09:56:13,2023-11-22 09:46:08,Medium,YB/Lost,0.2431,3-Medium
2023,,false,"[Honor][huaqin][DarwinA][MTL][AX201][High probability]When conducting iperf throughput testing, unstable upload and download speeds as well as packet loss occurred",WiFi,Meteor Lake,,Meteor Lake,2023-11-21 18:04:00,2024-01-06 00:00:00,High,Performance,0.1531,2-High
2023,,false,[HUAWEI][HUAQIN][FlemingH][Intel MTL][Intel AX 201][BT][Win11]It occured 0x139 BSOD when delete bluetooth device.,BT,Meteor Lake,,Meteor Lake,2023-11-21 18:18:00,2023-11-23 00:00:00,Medium,BSOD,0.1738,3-Medium
2023,,false,[Dell][Wistron][MTL-H][Polaris] WLAN AX211 YB when system WB stress,WiFi,Meteor Lake,,Meteor Lake,2023-11-21 22:52:00,2024-01-14 00:00:00,High,YB/Lost,0.1655,2-High
2023,,false,[HUAWEI][HUAQIN][FlemingH][Intel MTL][Intel AX 201][BT][Win11]It occured 0x9f BSOD when use computer normally.,BT,Meteor Lake,,Meteor Lake,2023-11-21 19:13:00,2023-12-03 00:00:00,Medium,BSOD,0.2189,3-Medium
2023,,false,"[ASUS][Huaqin][BR1204-ADL-N][intel AX201]Run Wireless LAN Online Video stress test(12 hours), find the Error EVENT ID:5002((F/R: 1/11 by units 1/11 by cycles)) ,and find the warning Event ID:6062(F/R:11/11 by units, 11/11 by cycles)",WiFi,Alder Lake,,Alder Lake,2023-11-21 22:22:00,2023-12-17 00:00:00,Medium,YB/Lost,0.1196,3-Medium
2023,,false,[HUAWEI][HUAQIN][KelvinG][Intel ADL][Ax201[WLAN] Can you help confirm if this event has an impact on users,WiFi,Alder Lake,,Alder Lake,2023-11-21 22:53:00,2023-11-21 00:00:00,Medium,Performance,0.1303,3-Medium
2023,WIFI-357581,false,"[HP][Foxconn][RPL-S Refresh][GaP2-BE200]BSE 0x9f with ""DRIVER POWER STATE FAILURE"" occurred when idle in OS for several minutes with PCIe X1 add-on card.",WiFi,Raptor Lake Client Platforms,Raptor Lake Client Platforms,Raptor Lake Client Platforms,2023-11-21 16:06:00,2024-01-28 00:00:00,Critical,Performance,0.1023,1-Critical
2023,,false,[Lenovo][Wistron][TB1416 G7][Metor Lake][AX211][Win11 SV2][100%]SAR table issue,WiFi,Meteor Lake,,Meteor Lake,2023-11-21 23:06:00,2024-01-13 00:00:00,High,Connectivity,0.1013,2-High
2023,,false,Intel BE200 & BE202 Initial Throughput limit,WiFi,Meteor Lake,,Meteor Lake,2023-11-21 08:04:04,,Critical,Performance,0.1718,1-Critical
2023,WIFI-357039,true,[ASUS/Consumer][IEC][RPL][HrP][TUF_FX507VV] Code 43 YB after lid on,WiFi,Raptor Lake Client Platforms,Raptor Lake Client Platforms,Raptor Lake Client Platforms,2023-11-21 01:39:00,2024-01-01 00:00:00,High,YB/Lost,0.1832,2-High
2023,,false,WLAN BE200 activity make system cant sleep,WiFi,Meteor Lake,,Meteor Lake,2023-11-21 05:02:00,2023-12-21 00:00:00,Critical,System Hang,0.1035,1-Critical
2023,WIFI-357703,true,[Lenovo_ThinkPad_JP][THAMES][MTL][GaP2] Wi-Fi 7 low Tx throughput issue,WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-22 00:50:00,2024-04-04 00:00:00,High,Performance,0.2337,2-High
2023,,false,"[Lenovo][Wistron][WLAN][AX211][AX203][Win11]System wifi will disconnect after changing the RF mod of the connected WiFi(uncheck""connect automaticlly"")",WiFi,Meteor Lake,,Meteor Lake,2023-11-22 23:27:00,2024-01-13 00:00:00,High,P2P,0.1269,2-High
2023,,false,[LCFC][NEC][Citron][SOVP][Win11]system got 0x18b BSOD during Warm Boot stress test which is related with Intel BT,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2023-11-22 19:40:00,2024-01-14 00:00:00,High,BSOD,0.2201,2-High
2023,WIFI-357574,true,[Honor][Huaqin][DarwinA][Intel MTL][Intel AX201][WiFi][22H2]The RSSI of the antenna test will follow the results of the previous test,WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-22 17:43:00,2024-02-05 00:00:00,High,Sensing,0.1283,2-High
2023,,false,[LG][17Z90SP][MTL/AX211/Win11 22H2] The music is initially played through HFP,BT,Meteor Lake,,Meteor Lake,2023-11-22 14:27:00,2024-01-14 00:00:00,Critical,Connectivity,0.2072,1-Critical
2023,,false,[HP][Quanta]-[Voco][MTL][Win11 23H2] BT device shows YB in DM after shutdown unit via close lid then power on.(Intel AX211),BT,Meteor Lake,,Meteor Lake,2023-11-23 01:09:00,2023-11-29 00:00:00,Critical,Connectivity,0.1698,1-Critical
2023,WIFI-358977,true,[Honor][huaqin][DarwinA][MTL][AX201]PC cannot scan to TV when using miracast,WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-23 04:21:00,2023-12-14 00:00:00,Medium,P2P,0.1628,3-Medium
2023,BT-196423,false,[Dell][Compal][Kenai MTL][Maya Bay MLK][BE200] Bluetooth driver YB (error code:10) on factory,BT,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-23 21:50:00,2024-02-05 00:00:00,High,YB/Lost,0.1612,3-Medium
2023,,false,[MSFT][Huntington Beach] WiFi 6E ETSI (EU) OTP power not meet the EPS requiremen,WiFi,Meteor Lake,,Meteor Lake,2023-11-23 10:31:05,2024-03-15 05:08:20,High,Power Consumption,0.1135,2-High
2023,,false,[Huangxianwei][BT][Huawei][VangogH][MTL][DVT]SCAN_IBT_SET_MONITOR_ADVERTISEMENT command return 31,BT,Meteor Lake,,Meteor Lake,2023-11-23 04:33:00,2023-12-31 00:00:00,Medium,Connectivity,0.2188,3-Medium
2023,,false,[NEC][Quanta][HLK][Keiji-IA]Bluetooth HLK test  - HciExtensionsV2 (Development and Integrationtest item fail,BT,Alder Lake,,Alder Lake,2023-11-23 08:10:51,2023-11-29 06:41:08,High,HLK,0.5701,2-High
2023,,false,[HP][Quanta][BNB][400/600G11][Win11][23H2][MTL][GFP2-AX211]Some unknown devices came out under Other devices of DM after paired with Bluetooth LE audio headphone successfully.,BT,Meteor Lake,,Meteor Lake,2023-11-23 03:31:00,2024-02-05 00:00:00,High,Connectivity,0.1812,2-High
2023,,false,"[Lenovo][Huaqin][C790-Intel][MTL-H/U][AX203/AX211][Win11]Unable to search for Bluetooth devices in the search list under Bluetooth settings.(F/R 2/2 UUTs, 4/40cycles)",BT,Meteor Lake,,Meteor Lake,2023-11-24 19:34:00,2023-12-16 00:00:00,Medium,Connectivity,0.1706,3-Medium
2023,,false,"[Lenovo][Huaqin][C790-Intel][MTL-H/U][AX203/AX211][Win11]DUT system event log	display ""BTHUSB error(Event ID 17) "" when running  S4 test (8/35 by UUTs,8/10500 by cycles)",BT,Meteor Lake,,Meteor Lake,2023-11-24 19:13:00,2024-02-05 00:00:00,High,YB/Lost,0.1339,2-High
2023,,false,[RPL][AX211]BSoD_18B occurs during reboot test on RPL system,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2023-11-24 05:41:26,2023-11-28 09:46:33,High,System Hang,0.15,2-High
2023,WIFI-358207,true,[Dell][Compal] Arches MTL WB with BSOD KERNEL_MODE_HEAP_CORRUPTION(13a),WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-25 06:08:00,2024-03-17 00:00:00,Medium,BSOD,0.2,1-Critical
2023,WIFI-358641,false,[Dell][Compal] Arches MTL WB with SYSTEM_THREAD_EXCEPTION_NOT_HANDLED (7e) BSOD,WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-25 06:34:00,2024-02-05 00:00:00,Medium,BSOD,0.2095,1-Critical
2023,,false,[Samsung][MTL-H][Venus2-15] WLAN YB issue when ESD 8KV air-discharge test,WiFi,Meteor Lake,,Meteor Lake,2023-11-26 23:10:00,2024-02-05 00:00:00,High,YB/Lost,0.1808,2-High
2023,WIFI-358607,false,[Dell][Compal]Teton MTL BE200 S4 BSOD DRIVER_POWER_STATE_FAILURE,WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-26 06:14:00,2024-01-01 00:00:00,Low,BSOD,0.2108,1-Critical
2023,,false,[Lenovo_Thinkpad][Wistron][Blanc/Cook][Meteor][AX211/BE200] Encounter BSOD Driver power state failure with TAT tool (DRIVER_POWER_STATE_FAILURE (9f)),BT,Meteor Lake,,Meteor Lake,2023-11-26 22:16:00,2024-01-09 00:00:00,High,BSOD,0.169,2-High
2023,,false,Motorola Ready for disconnection,WiFi,Tiger Lake,,Tiger Lake,2023-11-26 18:23:00,2024-01-13 00:00:00,High,Performance,0.1035,2-High
2023,,false,[Dell][Compal][NexusMLK][MTL-H][BE1750]SW drips(93%) cannot meet target (T>=95%=target) when run ADK MS performance.,WiFi,Meteor Lake,,Meteor Lake,2023-11-26 19:03:00,2024-01-10 00:00:00,High,Power Consumption,0.2401,2-High
2023,,false,"[HP][Quanta]-[Willie][MTL][Win11 22H2] Cant play local video or video with error ""0x8889000F/0xc00D36D6...""pops up when re-connect BT LE headphones.(Intel BE200)",BT,Meteor Lake,,Meteor Lake,2023-11-26 19:26:00,2024-02-05 00:00:00,Critical,Connectivity,0.1468,1-Critical
2023,,false,[HP] - SIOxxxxxxx - [Canopy_RPL-U_Refresh] BSOD 0xA0 happened while running WinPVT Video (OpenGL) Stress Test,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2023-11-27 20:07:00,2023-12-21 00:00:00,High,BSOD,0.202,2-High
2023,,false,[Honor][Huaqin][DarwinA][Intel MTL][Intel AX201][BT][22H2]The sound will be switch to onboard after connecte BT headset,BT,Meteor Lake,,Meteor Lake,2023-11-27 04:02:00,2023-12-07 00:00:00,High,Connectivity,0.2151,2-High
2023,,false,[DELL][Compal][Alienware][NEXUS MLK_GaP2_2230]Killer1750x has 5G band throughput issue in RX conductive test in SPORTON lab,WiFi,(missing),,,2023-11-27 17:51:00,2023-12-20 00:00:00,High,BIOS,0.1843,2-High
2023,,false,[DELL] [Alienware] Nexus MLK Killer1750x set the PCIE to GEN4 would cause the throughput performance to fail DELL SPEC,WiFi,Meteor Lake,,Meteor Lake,2023-11-27 20:15:00,2023-12-20 00:00:00,High,Performance,0.2002,2-High
2023,,false,[GfP2] HLK- Bluetooth - HciExtensions (Development and Integration) test fail.,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2023-11-27 06:28:06,2023-11-30 05:16:33,High,HLK,0.4512,2-High
2023,,false,[Honor][huaqin][DarwinA][MTL][AX201][100%]Softap channel establishment exception,WiFi,Meteor Lake,,Meteor Lake,2023-11-27 04:33:00,2023-12-15 00:00:00,Critical,P2P,0.1333,1-Critical
2023,,false,[ASUS/Commercial][PEGATRON][MTL][BE200][B5404CMA]vPro CPU + BE200 cant enter MS,WiFi,Meteor Lake,,Meteor Lake,2023-11-27 21:35:00,2024-01-17 00:00:00,High,P2P,0.11,2-High
2023,,false,[Lenovo_IdeaPad][Hangzhou2.0][LCFC][SIT-QS][YB9-IMU][Windows11]Intel WLAN (AX211):Stress_MS_Hang up black screen actually 0x14F when run MS test(F/R:5/28units 5/29554cycles),WiFi,Meteor Lake,,Meteor Lake,2023-11-27 23:16:00,2024-01-13 00:00:00,Medium,Sensing,0.1146,3-Medium
2023,WIFI-358645,true,[Dell][OasisMTL] BE200 Wi-Fi YB with BT lost during ColdBoot stress,WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-27 19:22:00,2024-01-16 00:00:00,High,YB/Lost,0.2657,1-Critical
2023,,false,[Dell][Compal]Arches MTL AX211 BSOD SYSTEM_SERVICE_EXCEPTION (3b),WiFi,Meteor Lake,,Meteor Lake,2023-11-27 20:04:00,2023-12-24 00:00:00,Medium,BSOD,0.1934,3-Medium
2023,,false,[Samsung][MTL-H][Venus2-15] WLAN YB issue when ESD 8KV air-discharge test,WiFi,Meteor Lake,,Meteor Lake,2023-11-27 07:10:01,2025-05-19 01:24:54,High,YB/Lost,0.1808,2-High
2023,,false,[GfP2] HLK- Bluetooth - SimultaneousBrEdrAndLeTraffic test fail.,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2023-11-27 06:52:52,2023-11-30 05:16:55,High,HLK,0.6269,2-High
2023,,false,[GfP2] HLK- Bluetooth - HciExtensionsV2 (Development and Integration) test fail.,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2023-11-27 06:47:12,2023-11-30 05:16:45,High,HLK,0.4512,2-High
2023,,false,[HP] - SIO2226413 - [Grand_MTL] Error message (USB Device add and error code43 (0x2B))  when running Winpvt-Hibernation Focus +AC/DC Cycling,BT,Meteor Lake,,Meteor Lake,2023-11-28 00:28:00,2024-01-17 00:00:00,High,Connectivity,0.1262,2-High
2023,,false,"[Huaqin][Samsung][Titan4][AX201][RPL][23H2]Connect miracast, switch resolution, display black screen or disconnect",WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2023-11-28 03:33:00,2023-12-07 00:00:00,High,P2P,0.2109,2-High
2023,,false,"[HP][MTL-U][Canopy][GfP2]System blackscreen with BSOD 0x9F during run Winpvt-Restart, Standby, and Hibernate Stress +AC/DC Cycling.",WiFi,Meteor Lake,,Meteor Lake,2023-11-28 02:08:00,2024-03-17 00:00:00,High,BSOD,0.2256,2-High
2023,,false,[Lenovo][LCFC][Missouri2]Volume become loud while Bluetooth headphone reconnect,BT,Meteor Lake,,Meteor Lake,2023-11-28 05:41:00,2023-12-06 00:00:00,Medium,Connectivity,0.1873,3-Medium
2023,,false,[wuzhibin[BT][Huawei][VangogH][MTL][PVT][WW47Co] WRT Tool(23.10.0.4)  captured logs are missing.,BT,Meteor Lake,,Meteor Lake,2023-11-28 18:38:00,2024-01-15 00:00:00,Medium,Connectivity,0.175,3-Medium
2023,,false,[Honor][huaqin][DarwinA][MTL][AX201][High probability]WiFi YB,WiFi,Meteor Lake,,Meteor Lake,2023-11-28 18:25:00,2023-12-30 00:00:00,High,Performance,0.1235,2-High
2023,,false,"[MTL][BE200] SW/HW Drips are 0% and it points to BE200 WLAN (FR: 12/13 trials, 1/1 unit)",WiFi,Meteor Lake,,Meteor Lake,2023-11-28 16:51:00,2024-01-10 00:00:00,High,Power Consumption,0.3276,2-High
2023,WIFI-359818,false,"[HP][MTL-U][Thompson][GaP2][SIO2238244] Black screen with dump(0xA0, Point at: Netwaw14) occurred when running Winpvt- Restart, Standby, and Hibernate Stress +AC/DC Cycling.(Fail at Hibernate)",WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-29 04:37:00,2023-12-28 00:00:00,High,BSOD,0.1249,2-High
2023,,false,"[HP][Wistron][24C1_Nittany_RPL-UR][GaP2-BE200][Win11 22H2 Build 10.0.22631.2715] SUT encounter black screen and hard hang while running WinPVT ""Restart, Standby, and Hibernate Stress"" test item, and found BSOD 0x9f Dump.",WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2023-11-29 01:13:00,2024-02-05 00:00:00,High,BSOD,0.1859,2-High
2023,,false,"[HP][MTL-U][Sparty][GaP2] BSOD (0X9F,point to Netwaw14.sys) occurred during running Winpvt- Hibernation Focus + AC/DC Cycling",WiFi,Meteor Lake,,Meteor Lake,2023-11-29 03:27:00,2023-12-01 00:00:00,High,BSOD,0.313,2-High
2023,WIFI-359228,true,[HP][MTL][GaP2] WiFi device show yellow bang (code 28) during running Winpvt- Hibernation Focus + AC/DC Cycling,WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-29 02:43:00,2023-12-24 00:00:00,Critical,YB/Lost,0.1443,1-Critical
2023,WIFI-359829,false,[HP][MTL-U][Goldy][GaP2][SIO2238229] System occurs BSOD 0x7e during run Winpvt- Modern standby Critical Only (half IURs AC/half IURs DC) Cycling test,WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-29 00:46:00,2024-01-08 00:00:00,High,BSOD,0.2021,2-High
2023,,false,[Honor][huaqin][FermiF][ADL][AX201]BT flaw CVE-2023-24023,BT,Alder Lake,,Alder Lake,2023-11-29 03:45:00,2023-12-10 00:00:00,Medium,Connectivity,0.1674,3-Medium
2023,,false,Implementing WLAN Dynamic SAR through ACPI control for AX201 and AX211 network cards,WiFi,Meteor Lake,,Meteor Lake,2023-11-29 08:58:34,,Medium,P2P,0.0977,3-Medium
2023,,false,WLAN Dynamic SAR method for AX201 and AX211 network cards with ISH control,WiFi,Meteor Lake,,Meteor Lake,2023-11-29 08:54:44,,Medium,Performance,0.1034,3-Medium
2023,,false,[HP][Wistron][24C1_ Riesling_Nittany_RPL-UR][GfP2][GaP2][Win11 23H2 Build 10.0. 22631.2715] BT headset lost function after connected to SUT.,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2023-11-29 17:16:00,2024-02-05 00:00:00,High,Connectivity,0.2257,2-High
2023,,false,[lenovo][lcfc][Matterhorn][MTL][AX211][23H2][100%]Signal drop during D/L,WiFi,Meteor Lake,,Meteor Lake,2023-11-29 02:29:00,2023-12-06 00:00:00,High,Connectivity,0.122,2-High
2023,WIFI-359744,true,[HP][MTL][GaP2] BSOD (0X9F) occurred when running Winpvt-Hibernation Focus Test + AC/DC Cycling.,WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-30 01:53:00,2024-07-07 00:00:00,High,BSOD,0.2951,1-Critical
2023,WIFI-360472,true,[Samsung][MTL-H][Mars4-16] WLAN YB issue happened SR building,WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-11-30 21:05:00,2023-12-10 00:00:00,Medium,YB/Lost,0.1744,2-High
2023,,false,[Asus/Consumer][MTL][AX211][UX3405MA]TAS test issue at Lab,Other,Meteor Lake,,Meteor Lake,2023-11-30 04:14:00,2024-01-01 00:00:00,High,Connectivity,0.1161,2-High
2023,,false,WiFi NDT Tool Connection Fail,Other,Meteor Lake,,Meteor Lake,2023-11-30 18:38:00,2024-01-29 00:00:00,High,Connectivity,0.1105,2-High
2023,,false,[HUAWEI][HUAQIN][FlemingH][Intel MTL][Intel AX 201][BT][Win11]Music automatically switches from Bluetooth headphones to computer speaker output.,BT,Meteor Lake,,Meteor Lake,2023-11-30 01:22:00,2024-01-23 00:00:00,Medium,Connectivity,0.1965,3-Medium
2023,,false,[Honor][quanta][GalileoG][RPL][AX201][High probability]p2p exception disconnect,WiFi,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2023-11-30 02:28:00,2024-01-28 00:00:00,High,P2P,0.1264,2-High
2023,,false,[Dell][Compal]OBMLK2 MTL BE200 BSOD DRIVER_POWER_STATE_FAILURE (9f),BT,Meteor Lake,,Meteor Lake,2023-11-30 07:43:00,2023-12-20 00:00:00,Low,BSOD,0.2152,4-Low
2023,WIFI-359833,false,"[HP][MTL-U][Sparty][GaP2] BSOD (0X7A,point to Netwaw14.sys) occurred during running Winpvt- Hibernation Focus + AC/DC Cycling",WiFi,Meteor Lake,Meteor Lake,Meteor Lake,2023-12-01 10:05:00,2023-12-24 00:00:00,High,BSOD,0.2591,2-High
2023,,false,[Huaqin][Xiaomi][N57-AX211][MTL] BT change to Unknow device when reboot test,BT,Meteor Lake,,Meteor Lake,2023-12-01 00:25:00,2024-01-01 00:00:00,Low,Connectivity,0.1665,4-Low
2023,,false,[Dell][Compal][Arches14][AX211]Show Error code:0x8889000f after switch between internal and external BT devices during playing audio/video files,BT,Alder Lake,,Alder Lake,2023-12-01 21:02:00,2024-01-02 00:00:00,High,Connectivity,0.1608,2-High
2023,WIFI-360414,false,[Samsung][ADL-P][Venus2-13] VOC_WLAN YB issue,WiFi,Alder Lake,Alder Lake,Alder Lake,2023-12-01 18:10:00,2024-01-18 00:00:00,High,P2P,0.1583,2-High
2023,,false,[Venus4-MTL][GfP2] BT earphone is not connected completely,BT,Meteor Lake,,Meteor Lake,2023-12-03 23:17:00,2023-12-05 00:00:00,Medium,Connectivity,0.2577,3-Medium
2023,,false,"[HP][Wistron][ 24C1_OSKI_MTL][GaP2-BE200][Win11 23H2 Build 10.0.22631.2715] Left earbuds has no sound after connecting to ""Galaxy Buds2 Pro"" Classic headset.",BT,Meteor Lake,,Meteor Lake,2023-12-03 22:11:00,2024-02-11 00:00:00,High,Connectivity,0.2077,2-High
2023,,false,[Lenovo Thinkbook][Lenovo][TB 13X G4][Intel AX211] Connected BT headset disconnects and then re-connect again,BT,Meteor Lake,,Meteor Lake,2023-12-04 23:43:00,2024-01-06 00:00:00,High,Connectivity,0.228,2-High
2023,,false,[Acer/Compal][EQE_RTX] HLK -BT HciextensionV2 test Fail,BT,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,2023-12-05 07:56:52,2023-12-14 05:50:20,Low,HLK,0.5676,4-Low
2023,,false,[BE200] BSOD 0x9f pointing to netwaw14.sys after resume from S4,WiFi,Meteor Lake,,Meteor Lake,2023-12-05 20:27:00,2024-01-09 00:00:00,High,BSOD,0.3034,2-High
2023,WIFI-361708,true,Code 10 YB when running disable/enable long run test on WLAN device,WiFi,Alder Lake,Alder Lake,Alder Lake,2023-12-05 02:52:00,2023-12-17 00:00:00,High,YB/Lost,0.1587,2-High
2023,,false,[HP][Wistron][Tuffy] How to enable PPAG (Dynamic Antenna Gain) of Wi-Fi & BT together in BIOS code ?,BT,Meteor Lake,,Meteor Lake,2023-12-05 21:21:00,2023-12-26 00:00:00,High,UEFI,0.1271,2-High
2023,,false,[HP][Wistron][24C1_OSKI_MTL][GfP2/GaP2][Win11 22H2 Build 10.0.22631.2715] The sound will get interruption after reconnecting to BT headset during local video playing.,BT,Meteor Lake,,Meteor Lake,2023-12-05 18:42:00,2024-02-11 00:00:00,High,Connectivity,0.1993,2-High
2023,,false,[Xiaomi][MIUI+][I5-13500H][AX211]SoftAp startup failed,WiFi,Tiger Lake,,Tiger Lake,2023-12-05 18:11:00,2023-12-06 00:00:00,High,P2P,0.1533,2-High
2023,,false,[IPS][HP][Wistron][24C1_OSKI_MTL][GfP2/GaP2][Win11 23H2 Build 10.0.22631.2715] The sound can not output from BT LE headset when re-connect BT LE headset.(FR: 1/10),BT,Meteor Lake,,Meteor Lake,2023-12-05 21:47:00,2024-02-05 00:00:00,High,Connectivity,0.2912,2-High
2023,,false,[Honor][Huaqin][DarwinA][Intel MTL][Intel AX201][BT][22H2]The Event 17 of BTHUSB appear  in system event,BT,Meteor Lake,,Meteor Lake,2023-12-05 18:01:00,2024-01-06 00:00:00,High,Connectivity,0.1476,2-High
2023,BT-203619,false,[HP][IEC] - SIO2239966[Baymax][MTL][GAP-BE200][Win11 22631.2428]Unit occurred 0x9f after resume from S4 warm dock,BT,Meteor Lake,Meteor Lake,Meteor Lake,2023-12-06 21:43:00,2024-01-08 00:00:00,High,Connectivity,0.1585,2-High
2023,,false,[Lenovo][Compal][S590 ILS4M_ILS6M][MTL-H][AX211]Intel WLAN device shows YB when CB.,WiFi,Meteor Lake,,Meteor Lake,2023-12-06 21:20:00,2024-01-02 00:00:00,High,YB/Lost,0.1779,2-High
